date,start,end,11WD2BURG000145R
17082019,02:00,03:00,
17082019,03:00,04:00,
17082019,04:00,05:00,
17082019,05:00,06:00,
17082019,06:00,07:00,
17082019,07:00,08:00,
17082019,08:00,09:00,
17082019,09:00,10:00,
17082019,10:00,11:00,
17082019,11:00,12:00,
17082019,12:00,13:00,
17082019,13:00,14:00,
17082019,14:00,15:00,
17082019,15:00,16:00,
17082019,16:00,17:00,
17082019,17:00,18:00,
17082019,18:00,19:00,
17082019,19:00,20:00,
17082019,20:00,21:00,
17082019,21:00,22:00,
17082019,22:00,23:00,
17082019,23:00,00:00,
18082019,00:00,01:00,
18082019,01:00,02:00,
18082019,02:00,03:00,
18082019,03:00,04:00,
18082019,04:00,05:00,
18082019,05:00,06:00,
18082019,06:00,07:00,
18082019,07:00,08:00,
18082019,08:00,09:00,
18082019,09:00,10:00,
18082019,10:00,11:00,
18082019,11:00,12:00,
18082019,12:00,13:00,
18082019,13:00,14:00,
18082019,14:00,15:00,
18082019,15:00,16:00,
18082019,16:00,17:00,
18082019,17:00,18:00,
18082019,18:00,19:00,
18082019,19:00,20:00,
18082019,20:00,21:00,
18082019,21:00,22:00,
18082019,22:00,23:00,
18082019,23:00,00:00,
19082019,00:00,01:00,
19082019,01:00,02:00,
19082019,02:00,03:00,
19082019,03:00,04:00,
19082019,04:00,05:00,
19082019,05:00,06:00,
19082019,06:00,07:00,
19082019,07:00,08:00,
19082019,08:00,09:00,
19082019,09:00,10:00,
19082019,10:00,11:00,
19082019,11:00,12:00,
19082019,12:00,13:00,
19082019,13:00,14:00,
19082019,14:00,15:00,
19082019,15:00,16:00,
19082019,16:00,17:00,
19082019,17:00,18:00,
19082019,18:00,19:00,
19082019,19:00,20:00,
19082019,20:00,21:00,
19082019,21:00,22:00,
19082019,22:00,23:00,
19082019,23:00,00:00,
20082019,00:00,01:00,
20082019,01:00,02:00,
20082019,02:00,03:00,
20082019,03:00,04:00,
20082019,04:00,05:00,
20082019,05:00,06:00,
20082019,06:00,07:00,
20082019,07:00,08:00,
20082019,08:00,09:00,
20082019,09:00,10:00,
20082019,10:00,11:00,
20082019,11:00,12:00,
20082019,12:00,13:00,
20082019,13:00,14:00,
20082019,14:00,15:00,
20082019,15:00,16:00,
20082019,16:00,17:00,
20082019,17:00,18:00,
20082019,18:00,19:00,
20082019,19:00,20:00,
20082019,20:00,21:00,
20082019,21:00,22:00,
20082019,22:00,23:00,
20082019,23:00,00:00,
21082019,00:00,01:00,
21082019,01:00,02:00,
21082019,02:00,03:00,
21082019,03:00,04:00,
21082019,04:00,05:00,
21082019,05:00,06:00,
21082019,06:00,07:00,
21082019,07:00,08:00,
21082019,08:00,09:00,
21082019,09:00,10:00,
21082019,10:00,11:00,
21082019,11:00,12:00,
21082019,12:00,13:00,
21082019,13:00,14:00,
21082019,14:00,15:00,
21082019,15:00,16:00,
21082019,16:00,17:00,
21082019,17:00,18:00,
21082019,18:00,19:00,
21082019,19:00,20:00,
21082019,20:00,21:00,
21082019,21:00,22:00,
21082019,22:00,23:00,
21082019,23:00,00:00,
22082019,00:00,01:00,
22082019,01:00,02:00,
22082019,02:00,03:00,
22082019,03:00,04:00,
22082019,04:00,05:00,
22082019,05:00,06:00,
22082019,06:00,07:00,
22082019,07:00,08:00,
22082019,08:00,09:00,
22082019,09:00,10:00,
22082019,10:00,11:00,
22082019,11:00,12:00,
22082019,12:00,13:00,
22082019,13:00,14:00,
22082019,14:00,15:00,
22082019,15:00,16:00,
22082019,16:00,17:00,
22082019,17:00,18:00,
22082019,18:00,19:00,
22082019,19:00,20:00,
22082019,20:00,21:00,
22082019,21:00,22:00,
22082019,22:00,23:00,
22082019,23:00,00:00,
23082019,00:00,01:00,
23082019,01:00,02:00,
23082019,02:00,03:00,
23082019,03:00,04:00,
23082019,04:00,05:00,
23082019,05:00,06:00,
23082019,06:00,07:00,
23082019,07:00,08:00,
23082019,08:00,09:00,
23082019,09:00,10:00,
23082019,10:00,11:00,
23082019,11:00,12:00,
23082019,12:00,13:00,
23082019,13:00,14:00,
23082019,14:00,15:00,
23082019,15:00,16:00,
23082019,16:00,17:00,
23082019,17:00,18:00,
23082019,18:00,19:00,
23082019,19:00,20:00,
23082019,20:00,21:00,
23082019,21:00,22:00,
23082019,22:00,23:00,
23082019,23:00,00:00,
24082019,00:00,01:00,
24082019,01:00,02:00,
24082019,02:00,03:00,
24082019,03:00,04:00,
24082019,04:00,05:00,
24082019,05:00,06:00,
24082019,06:00,07:00,
24082019,07:00,08:00,
24082019,08:00,09:00,
24082019,09:00,10:00,
24082019,10:00,11:00,
24082019,11:00,12:00,
24082019,12:00,13:00,
24082019,13:00,14:00,
24082019,14:00,15:00,
24082019,15:00,16:00,
24082019,16:00,17:00,
24082019,17:00,18:00,
24082019,18:00,19:00,
24082019,19:00,20:00,
24082019,20:00,21:00,
24082019,21:00,22:00,
24082019,22:00,23:00,
24082019,23:00,00:00,
25082019,00:00,01:00,
25082019,01:00,02:00,
25082019,02:00,03:00,
25082019,03:00,04:00,
25082019,04:00,05:00,
25082019,05:00,06:00,
25082019,06:00,07:00,
25082019,07:00,08:00,
25082019,08:00,09:00,
25082019,09:00,10:00,
25082019,10:00,11:00,
25082019,11:00,12:00,
25082019,12:00,13:00,
25082019,13:00,14:00,
25082019,14:00,15:00,
25082019,15:00,16:00,
25082019,16:00,17:00,
25082019,17:00,18:00,
25082019,18:00,19:00,
25082019,19:00,20:00,
25082019,20:00,21:00,
25082019,21:00,22:00,
25082019,22:00,23:00,
25082019,23:00,00:00,
26082019,00:00,01:00,
26082019,01:00,02:00,
26082019,02:00,03:00,
26082019,03:00,04:00,
26082019,04:00,05:00,
26082019,05:00,06:00,
26082019,06:00,07:00,
26082019,07:00,08:00,
26082019,08:00,09:00,
26082019,09:00,10:00,
26082019,10:00,11:00,
26082019,11:00,12:00,
26082019,12:00,13:00,
26082019,13:00,14:00,
26082019,14:00,15:00,
26082019,15:00,16:00,
26082019,16:00,17:00,
26082019,17:00,18:00,
26082019,18:00,19:00,
26082019,19:00,20:00,
26082019,20:00,21:00,
26082019,21:00,22:00,
26082019,22:00,23:00,
26082019,23:00,00:00,
27082019,00:00,01:00,
27082019,01:00,02:00,
27082019,02:00,03:00,
27082019,03:00,04:00,
27082019,04:00,05:00,
27082019,05:00,06:00,
27082019,06:00,07:00,
27082019,07:00,08:00,
27082019,08:00,09:00,
27082019,09:00,10:00,
27082019,10:00,11:00,
27082019,11:00,12:00,
27082019,12:00,13:00,
27082019,13:00,14:00,
27082019,14:00,15:00,
27082019,15:00,16:00,
27082019,16:00,17:00,
27082019,17:00,18:00,
27082019,18:00,19:00,
27082019,19:00,20:00,
27082019,20:00,21:00,
27082019,21:00,22:00,
27082019,22:00,23:00,
27082019,23:00,00:00,
28082019,00:00,01:00,
28082019,01:00,02:00,
28082019,02:00,03:00,
28082019,03:00,04:00,
28082019,04:00,05:00,
28082019,05:00,06:00,
28082019,06:00,07:00,
28082019,07:00,08:00,
28082019,08:00,09:00,
28082019,09:00,10:00,
28082019,10:00,11:00,
28082019,11:00,12:00,
28082019,12:00,13:00,
28082019,13:00,14:00,
28082019,14:00,15:00,
28082019,15:00,16:00,
28082019,16:00,17:00,
28082019,17:00,18:00,
28082019,18:00,19:00,
28082019,19:00,20:00,
28082019,20:00,21:00,
28082019,21:00,22:00,
28082019,22:00,23:00,
28082019,23:00,00:00,
29082019,00:00,01:00,
29082019,01:00,02:00,
29082019,02:00,03:00,
29082019,03:00,04:00,
29082019,04:00,05:00,
29082019,05:00,06:00,
29082019,06:00,07:00,
29082019,07:00,08:00,
29082019,08:00,09:00,
29082019,09:00,10:00,
29082019,10:00,11:00,
29082019,11:00,12:00,
29082019,12:00,13:00,
29082019,13:00,14:00,
29082019,14:00,15:00,
29082019,15:00,16:00,
29082019,16:00,17:00,
29082019,17:00,18:00,
29082019,18:00,19:00,
29082019,19:00,20:00,
29082019,20:00,21:00,
29082019,21:00,22:00,
29082019,22:00,23:00,
29082019,23:00,00:00,
30082019,00:00,01:00,
30082019,01:00,02:00,
30082019,02:00,03:00,
30082019,03:00,04:00,
30082019,04:00,05:00,
30082019,05:00,06:00,
30082019,06:00,07:00,
30082019,07:00,08:00,
30082019,08:00,09:00,
30082019,09:00,10:00,
30082019,10:00,11:00,
30082019,11:00,12:00,
30082019,12:00,13:00,
30082019,13:00,14:00,
30082019,14:00,15:00,
30082019,15:00,16:00,
30082019,16:00,17:00,
30082019,17:00,18:00,
30082019,18:00,19:00,
30082019,19:00,20:00,
30082019,20:00,21:00,
30082019,21:00,22:00,
30082019,22:00,23:00,
30082019,23:00,00:00,
31082019,00:00,01:00,
31082019,01:00,02:00,
31082019,02:00,03:00,
31082019,03:00,04:00,
31082019,04:00,05:00,
31082019,05:00,06:00,
31082019,06:00,07:00,
31082019,07:00,08:00,
31082019,08:00,09:00,
31082019,09:00,10:00,
31082019,10:00,11:00,
31082019,11:00,12:00,
31082019,12:00,13:00,
31082019,13:00,14:00,
31082019,14:00,15:00,
31082019,15:00,16:00,
31082019,16:00,17:00,
31082019,17:00,18:00,
31082019,18:00,19:00,
31082019,19:00,20:00,
31082019,20:00,21:00,
31082019,21:00,22:00,
31082019,22:00,23:00,
31082019,23:00,00:00,
1092019,00:00,01:00,
1092019,01:00,02:00,
1092019,02:00,03:00,
1092019,03:00,04:00,
1092019,04:00,05:00,
1092019,05:00,06:00,
1092019,06:00,07:00,
1092019,07:00,08:00,
1092019,08:00,09:00,
1092019,09:00,10:00,
1092019,10:00,11:00,
1092019,11:00,12:00,
1092019,12:00,13:00,
1092019,13:00,14:00,
1092019,14:00,15:00,
1092019,15:00,16:00,
1092019,16:00,17:00,
1092019,17:00,18:00,
1092019,18:00,19:00,
1092019,19:00,20:00,
1092019,20:00,21:00,
1092019,21:00,22:00,
1092019,22:00,23:00,
1092019,23:00,00:00,
2092019,00:00,01:00,
2092019,01:00,02:00,
2092019,02:00,03:00,
2092019,03:00,04:00,
2092019,04:00,05:00,
2092019,05:00,06:00,
2092019,06:00,07:00,
2092019,07:00,08:00,
2092019,08:00,09:00,
2092019,09:00,10:00,
2092019,10:00,11:00,
2092019,11:00,12:00,
2092019,12:00,13:00,
2092019,13:00,14:00,
2092019,14:00,15:00,
2092019,15:00,16:00,
2092019,16:00,17:00,
2092019,17:00,18:00,
2092019,18:00,19:00,
2092019,19:00,20:00,
2092019,20:00,21:00,
2092019,21:00,22:00,
2092019,22:00,23:00,
2092019,23:00,00:00,
3092019,00:00,01:00,
3092019,01:00,02:00,
3092019,02:00,03:00,
3092019,03:00,04:00,
3092019,04:00,05:00,
3092019,05:00,06:00,
3092019,06:00,07:00,
3092019,07:00,08:00,
3092019,08:00,09:00,
3092019,09:00,10:00,
3092019,10:00,11:00,
3092019,11:00,12:00,
3092019,12:00,13:00,
3092019,13:00,14:00,
3092019,14:00,15:00,
3092019,15:00,16:00,
3092019,16:00,17:00,
3092019,17:00,18:00,
3092019,18:00,19:00,
3092019,19:00,20:00,
3092019,20:00,21:00,
3092019,21:00,22:00,
3092019,22:00,23:00,
3092019,23:00,00:00,
4092019,00:00,01:00,
4092019,01:00,02:00,
4092019,02:00,03:00,
4092019,03:00,04:00,
4092019,04:00,05:00,
4092019,05:00,06:00,
4092019,06:00,07:00,
4092019,07:00,08:00,
4092019,08:00,09:00,
4092019,09:00,10:00,
4092019,10:00,11:00,
4092019,11:00,12:00,
4092019,12:00,13:00,
4092019,13:00,14:00,
4092019,14:00,15:00,
4092019,15:00,16:00,
4092019,16:00,17:00,
4092019,17:00,18:00,
4092019,18:00,19:00,
4092019,19:00,20:00,
4092019,20:00,21:00,
4092019,21:00,22:00,
4092019,22:00,23:00,
4092019,23:00,00:00,
5092019,00:00,01:00,
5092019,01:00,02:00,
5092019,02:00,03:00,
5092019,03:00,04:00,
5092019,04:00,05:00,
5092019,05:00,06:00,
5092019,06:00,07:00,
5092019,07:00,08:00,
5092019,08:00,09:00,
5092019,09:00,10:00,
5092019,10:00,11:00,
5092019,11:00,12:00,
5092019,12:00,13:00,
5092019,13:00,14:00,
5092019,14:00,15:00,
5092019,15:00,16:00,
5092019,16:00,17:00,
5092019,17:00,18:00,
5092019,18:00,19:00,
5092019,19:00,20:00,
5092019,20:00,21:00,
5092019,21:00,22:00,
5092019,22:00,23:00,
5092019,23:00,00:00,
6092019,00:00,01:00,
6092019,01:00,02:00,
6092019,02:00,03:00,
6092019,03:00,04:00,
6092019,04:00,05:00,
6092019,05:00,06:00,
6092019,06:00,07:00,
6092019,07:00,08:00,
6092019,08:00,09:00,
6092019,09:00,10:00,
6092019,10:00,11:00,
6092019,11:00,12:00,
6092019,12:00,13:00,
6092019,13:00,14:00,
6092019,14:00,15:00,
6092019,15:00,16:00,
6092019,16:00,17:00,
6092019,17:00,18:00,
6092019,18:00,19:00,
6092019,19:00,20:00,
6092019,20:00,21:00,
6092019,21:00,22:00,
6092019,22:00,23:00,
6092019,23:00,00:00,
7092019,00:00,01:00,
7092019,01:00,02:00,
7092019,02:00,03:00,
7092019,03:00,04:00,
7092019,04:00,05:00,
7092019,05:00,06:00,
7092019,06:00,07:00,
7092019,07:00,08:00,
7092019,08:00,09:00,
7092019,09:00,10:00,
7092019,10:00,11:00,
7092019,11:00,12:00,
7092019,12:00,13:00,
7092019,13:00,14:00,
7092019,14:00,15:00,
7092019,15:00,16:00,
7092019,16:00,17:00,
7092019,17:00,18:00,
7092019,18:00,19:00,
7092019,19:00,20:00,
7092019,20:00,21:00,
7092019,21:00,22:00,
7092019,22:00,23:00,
7092019,23:00,00:00,
8092019,00:00,01:00,
8092019,01:00,02:00,
8092019,02:00,03:00,
8092019,03:00,04:00,
8092019,04:00,05:00,
8092019,05:00,06:00,
8092019,06:00,07:00,
8092019,07:00,08:00,
8092019,08:00,09:00,
8092019,09:00,10:00,
8092019,10:00,11:00,
8092019,11:00,12:00,
8092019,12:00,13:00,
8092019,13:00,14:00,
8092019,14:00,15:00,
8092019,15:00,16:00,
8092019,16:00,17:00,
8092019,17:00,18:00,
8092019,18:00,19:00,
8092019,19:00,20:00,
8092019,20:00,21:00,
8092019,21:00,22:00,
8092019,22:00,23:00,
8092019,23:00,00:00,
9092019,00:00,01:00,
9092019,01:00,02:00,
9092019,02:00,03:00,
9092019,03:00,04:00,
9092019,04:00,05:00,
9092019,05:00,06:00,
9092019,06:00,07:00,
9092019,07:00,08:00,
9092019,08:00,09:00,
9092019,09:00,10:00,
9092019,10:00,11:00,
9092019,11:00,12:00,
9092019,12:00,13:00,
9092019,13:00,14:00,
9092019,14:00,15:00,
9092019,15:00,16:00,
9092019,16:00,17:00,
9092019,17:00,18:00,
9092019,18:00,19:00,
9092019,19:00,20:00,
9092019,20:00,21:00,
9092019,21:00,22:00,
9092019,22:00,23:00,
9092019,23:00,00:00,
10092019,00:00,01:00,
10092019,01:00,02:00,
10092019,02:00,03:00,
10092019,03:00,04:00,
10092019,04:00,05:00,
10092019,05:00,06:00,
10092019,06:00,07:00,
10092019,07:00,08:00,
10092019,08:00,09:00,
10092019,09:00,10:00,
10092019,10:00,11:00,
10092019,11:00,12:00,
10092019,12:00,13:00,
10092019,13:00,14:00,
10092019,14:00,15:00,
10092019,15:00,16:00,
10092019,16:00,17:00,
10092019,17:00,18:00,
10092019,18:00,19:00,
10092019,19:00,20:00,
10092019,20:00,21:00,
10092019,21:00,22:00,
10092019,22:00,23:00,
10092019,23:00,00:00,
11092019,00:00,01:00,
11092019,01:00,02:00,
11092019,02:00,03:00,
11092019,03:00,04:00,
11092019,04:00,05:00,
11092019,05:00,06:00,
11092019,06:00,07:00,
11092019,07:00,08:00,
11092019,08:00,09:00,
11092019,09:00,10:00,
11092019,10:00,11:00,
11092019,11:00,12:00,
11092019,12:00,13:00,
11092019,13:00,14:00,
11092019,14:00,15:00,
11092019,15:00,16:00,
11092019,16:00,17:00,
11092019,17:00,18:00,
11092019,18:00,19:00,
11092019,19:00,20:00,
11092019,20:00,21:00,
11092019,21:00,22:00,
11092019,22:00,23:00,
11092019,23:00,00:00,
12092019,00:00,01:00,
12092019,01:00,02:00,
12092019,02:00,03:00,
12092019,03:00,04:00,
12092019,04:00,05:00,
12092019,05:00,06:00,
12092019,06:00,07:00,
12092019,07:00,08:00,
12092019,08:00,09:00,
12092019,09:00,10:00,
12092019,10:00,11:00,
12092019,11:00,12:00,
12092019,12:00,13:00,
12092019,13:00,14:00,
12092019,14:00,15:00,
12092019,15:00,16:00,
12092019,16:00,17:00,
12092019,17:00,18:00,
12092019,18:00,19:00,
12092019,19:00,20:00,
12092019,20:00,21:00,
12092019,21:00,22:00,
12092019,22:00,23:00,
12092019,23:00,00:00,
13092019,00:00,01:00,
13092019,01:00,02:00,
13092019,02:00,03:00,
13092019,03:00,04:00,
13092019,04:00,05:00,
13092019,05:00,06:00,
13092019,06:00,07:00,
13092019,07:00,08:00,
13092019,08:00,09:00,
13092019,09:00,10:00,
13092019,10:00,11:00,
13092019,11:00,12:00,
13092019,12:00,13:00,
13092019,13:00,14:00,
13092019,14:00,15:00,
13092019,15:00,16:00,
13092019,16:00,17:00,
13092019,17:00,18:00,
13092019,18:00,19:00,
13092019,19:00,20:00,
13092019,20:00,21:00,
13092019,21:00,22:00,
13092019,22:00,23:00,
13092019,23:00,00:00,
14092019,00:00,01:00,
14092019,01:00,02:00,
14092019,02:00,03:00,
14092019,03:00,04:00,
14092019,04:00,05:00,
14092019,05:00,06:00,
14092019,06:00,07:00,
14092019,07:00,08:00,
14092019,08:00,09:00,
14092019,09:00,10:00,
14092019,10:00,11:00,
14092019,11:00,12:00,
14092019,12:00,13:00,
14092019,13:00,14:00,
14092019,14:00,15:00,
14092019,15:00,16:00,
14092019,16:00,17:00,
14092019,17:00,18:00,
14092019,18:00,19:00,
14092019,19:00,20:00,
14092019,20:00,21:00,
14092019,21:00,22:00,
14092019,22:00,23:00,
14092019,23:00,00:00,
15092019,00:00,01:00,
15092019,01:00,02:00,
15092019,02:00,03:00,
15092019,03:00,04:00,
15092019,04:00,05:00,
15092019,05:00,06:00,
15092019,06:00,07:00,
15092019,07:00,08:00,
15092019,08:00,09:00,
15092019,09:00,10:00,
15092019,10:00,11:00,
15092019,11:00,12:00,
15092019,12:00,13:00,
15092019,13:00,14:00,
15092019,14:00,15:00,
15092019,15:00,16:00,
15092019,16:00,17:00,
15092019,17:00,18:00,
15092019,18:00,19:00,
15092019,19:00,20:00,
15092019,20:00,21:00,
15092019,21:00,22:00,
15092019,22:00,23:00,
15092019,23:00,00:00,
16092019,00:00,01:00,
16092019,01:00,02:00,
16092019,02:00,03:00,
16092019,03:00,04:00,
16092019,04:00,05:00,
16092019,05:00,06:00,
16092019,06:00,07:00,
16092019,07:00,08:00,
16092019,08:00,09:00,
16092019,09:00,10:00,
16092019,10:00,11:00,
16092019,11:00,12:00,
16092019,12:00,13:00,
16092019,13:00,14:00,
16092019,14:00,15:00,
16092019,15:00,16:00,
16092019,16:00,17:00,
16092019,17:00,18:00,
16092019,18:00,19:00,
16092019,19:00,20:00,
16092019,20:00,21:00,
16092019,21:00,22:00,
16092019,22:00,23:00,
16092019,23:00,00:00,
17092019,00:00,01:00,
17092019,01:00,02:00,
17092019,02:00,03:00,
17092019,03:00,04:00,
17092019,04:00,05:00,
17092019,05:00,06:00,
17092019,06:00,07:00,
17092019,07:00,08:00,
17092019,08:00,09:00,
17092019,09:00,10:00,
17092019,10:00,11:00,
17092019,11:00,12:00,
17092019,12:00,13:00,
17092019,13:00,14:00,
17092019,14:00,15:00,
17092019,15:00,16:00,
17092019,16:00,17:00,
17092019,17:00,18:00,
17092019,18:00,19:00,
17092019,19:00,20:00,
17092019,20:00,21:00,
17092019,21:00,22:00,
17092019,22:00,23:00,
17092019,23:00,00:00,
18092019,00:00,01:00,
18092019,01:00,02:00,
18092019,02:00,03:00,
18092019,03:00,04:00,
18092019,04:00,05:00,
18092019,05:00,06:00,
18092019,06:00,07:00,
18092019,07:00,08:00,
18092019,08:00,09:00,
18092019,09:00,10:00,
18092019,10:00,11:00,
18092019,11:00,12:00,
18092019,12:00,13:00,
18092019,13:00,14:00,
18092019,14:00,15:00,
18092019,15:00,16:00,
18092019,16:00,17:00,
18092019,17:00,18:00,
18092019,18:00,19:00,
18092019,19:00,20:00,
18092019,20:00,21:00,
18092019,21:00,22:00,
18092019,22:00,23:00,
18092019,23:00,00:00,
19092019,00:00,01:00,
19092019,01:00,02:00,
19092019,02:00,03:00,
19092019,03:00,04:00,
19092019,04:00,05:00,
19092019,05:00,06:00,
19092019,06:00,07:00,
19092019,07:00,08:00,
19092019,08:00,09:00,
19092019,09:00,10:00,
19092019,10:00,11:00,
19092019,11:00,12:00,
19092019,12:00,13:00,
19092019,13:00,14:00,
19092019,14:00,15:00,
19092019,15:00,16:00,
19092019,16:00,17:00,
19092019,17:00,18:00,
19092019,18:00,19:00,
19092019,19:00,20:00,
19092019,20:00,21:00,
19092019,21:00,22:00,
19092019,22:00,23:00,
19092019,23:00,00:00,
20092019,00:00,01:00,
20092019,01:00,02:00,
20092019,02:00,03:00,
20092019,03:00,04:00,
20092019,04:00,05:00,
20092019,05:00,06:00,
20092019,06:00,07:00,
20092019,07:00,08:00,
20092019,08:00,09:00,
20092019,09:00,10:00,
20092019,10:00,11:00,
20092019,11:00,12:00,
20092019,12:00,13:00,
20092019,13:00,14:00,
20092019,14:00,15:00,
20092019,15:00,16:00,
20092019,16:00,17:00,
20092019,17:00,18:00,
20092019,18:00,19:00,
20092019,19:00,20:00,
20092019,20:00,21:00,
20092019,21:00,22:00,
20092019,22:00,23:00,
20092019,23:00,00:00,
21092019,00:00,01:00,
21092019,01:00,02:00,
21092019,02:00,03:00,
21092019,03:00,04:00,
21092019,04:00,05:00,
21092019,05:00,06:00,
21092019,06:00,07:00,
21092019,07:00,08:00,
21092019,08:00,09:00,
21092019,09:00,10:00,
21092019,10:00,11:00,
21092019,11:00,12:00,
21092019,12:00,13:00,
21092019,13:00,14:00,
21092019,14:00,15:00,
21092019,15:00,16:00,
21092019,16:00,17:00,
21092019,17:00,18:00,
21092019,18:00,19:00,
21092019,19:00,20:00,
21092019,20:00,21:00,
21092019,21:00,22:00,
21092019,22:00,23:00,
21092019,23:00,00:00,
22092019,00:00,01:00,
22092019,01:00,02:00,
22092019,02:00,03:00,
22092019,03:00,04:00,
22092019,04:00,05:00,
22092019,05:00,06:00,
22092019,06:00,07:00,
22092019,07:00,08:00,
22092019,08:00,09:00,
22092019,09:00,10:00,
22092019,10:00,11:00,
22092019,11:00,12:00,
22092019,12:00,13:00,
22092019,13:00,14:00,
22092019,14:00,15:00,
22092019,15:00,16:00,
22092019,16:00,17:00,
22092019,17:00,18:00,
22092019,18:00,19:00,
22092019,19:00,20:00,
22092019,20:00,21:00,
22092019,21:00,22:00,
22092019,22:00,23:00,
22092019,23:00,00:00,
23092019,00:00,01:00,
23092019,01:00,02:00,
23092019,02:00,03:00,
23092019,03:00,04:00,
23092019,04:00,05:00,
23092019,05:00,06:00,
23092019,06:00,07:00,
23092019,07:00,08:00,
23092019,08:00,09:00,
23092019,09:00,10:00,
23092019,10:00,11:00,
23092019,11:00,12:00,
23092019,12:00,13:00,
23092019,13:00,14:00,
23092019,14:00,15:00,
23092019,15:00,16:00,
23092019,16:00,17:00,
23092019,17:00,18:00,
23092019,18:00,19:00,
23092019,19:00,20:00,
23092019,20:00,21:00,
23092019,21:00,22:00,
23092019,22:00,23:00,
23092019,23:00,00:00,
24092019,00:00,01:00,
24092019,01:00,02:00,
24092019,02:00,03:00,
24092019,03:00,04:00,
24092019,04:00,05:00,
24092019,05:00,06:00,
24092019,06:00,07:00,
24092019,07:00,08:00,
24092019,08:00,09:00,
24092019,09:00,10:00,
24092019,10:00,11:00,
24092019,11:00,12:00,
24092019,12:00,13:00,
24092019,13:00,14:00,
24092019,14:00,15:00,
24092019,15:00,16:00,
24092019,16:00,17:00,
24092019,17:00,18:00,
24092019,18:00,19:00,
24092019,19:00,20:00,
24092019,20:00,21:00,
24092019,21:00,22:00,
24092019,22:00,23:00,
24092019,23:00,00:00,
25092019,00:00,01:00,
25092019,01:00,02:00,
25092019,02:00,03:00,
25092019,03:00,04:00,
25092019,04:00,05:00,
25092019,05:00,06:00,
25092019,06:00,07:00,
25092019,07:00,08:00,
25092019,08:00,09:00,
25092019,09:00,10:00,
25092019,10:00,11:00,
25092019,11:00,12:00,
25092019,12:00,13:00,
25092019,13:00,14:00,
25092019,14:00,15:00,
25092019,15:00,16:00,
25092019,16:00,17:00,
25092019,17:00,18:00,
25092019,18:00,19:00,
25092019,19:00,20:00,
25092019,20:00,21:00,
25092019,21:00,22:00,
25092019,22:00,23:00,
25092019,23:00,00:00,
26092019,00:00,01:00,
26092019,01:00,02:00,
26092019,02:00,03:00,
26092019,03:00,04:00,
26092019,04:00,05:00,
26092019,05:00,06:00,
26092019,06:00,07:00,
26092019,07:00,08:00,
26092019,08:00,09:00,
26092019,09:00,10:00,
26092019,10:00,11:00,
26092019,11:00,12:00,
26092019,12:00,13:00,
26092019,13:00,14:00,
26092019,14:00,15:00,
26092019,15:00,16:00,
26092019,16:00,17:00,
26092019,17:00,18:00,
26092019,18:00,19:00,
26092019,19:00,20:00,
26092019,20:00,21:00,
26092019,21:00,22:00,
26092019,22:00,23:00,
26092019,23:00,00:00,
27092019,00:00,01:00,
27092019,01:00,02:00,
27092019,02:00,03:00,
27092019,03:00,04:00,
27092019,04:00,05:00,
27092019,05:00,06:00,
27092019,06:00,07:00,
27092019,07:00,08:00,
27092019,08:00,09:00,
27092019,09:00,10:00,
27092019,10:00,11:00,
27092019,11:00,12:00,
27092019,12:00,13:00,
27092019,13:00,14:00,
27092019,14:00,15:00,
27092019,15:00,16:00,
