date,start,end,11WD2BUSD0000386
11022016,12:00,13:00,346
11022016,13:00,14:00,346
11022016,14:00,15:00,349
11022016,15:00,16:00,345
11022016,16:00,17:00,347
11022016,17:00,18:00,346
11022016,18:00,19:00,349
11022016,19:00,20:00,350
11022016,20:00,21:00,349
11022016,21:00,22:00,350
11022016,22:00,23:00,351
11022016,23:00,00:00,351
12022016,00:00,01:00,352
12022016,01:00,02:00,347
12022016,02:00,03:00,290
12022016,03:00,04:00,270
12022016,04:00,05:00,287
12022016,05:00,06:00,334
12022016,06:00,07:00,348
12022016,07:00,08:00,351
12022016,08:00,09:00,349
12022016,09:00,10:00,351
12022016,10:00,11:00,351
12022016,11:00,12:00,350
12022016,12:00,13:00,351
12022016,13:00,14:00,350
12022016,14:00,15:00,348
12022016,15:00,16:00,352
12022016,16:00,17:00,349
12022016,17:00,18:00,353
12022016,18:00,19:00,352
12022016,19:00,20:00,350
12022016,20:00,21:00,351
12022016,21:00,22:00,351
12022016,22:00,23:00,351
12022016,23:00,00:00,351
13022016,00:00,01:00,351
13022016,01:00,02:00,347
13022016,02:00,03:00,285
13022016,03:00,04:00,226
13022016,04:00,05:00,221
13022016,05:00,06:00,223
13022016,06:00,07:00,230
13022016,07:00,08:00,291
13022016,08:00,09:00,349
13022016,09:00,10:00,352
13022016,10:00,11:00,351
13022016,11:00,12:00,351
13022016,12:00,13:00,350
13022016,13:00,14:00,350
13022016,14:00,15:00,352
13022016,15:00,16:00,351
13022016,16:00,17:00,351
13022016,17:00,18:00,350
13022016,18:00,19:00,336
13022016,19:00,20:00,237
13022016,20:00,21:00,224
13022016,21:00,22:00,224
13022016,22:00,23:00,223
13022016,23:00,00:00,223
14022016,00:00,01:00,222
14022016,01:00,02:00,222
14022016,02:00,03:00,222
14022016,03:00,04:00,222
14022016,04:00,05:00,222
14022016,05:00,06:00,224
14022016,06:00,07:00,223
14022016,07:00,08:00,224
14022016,08:00,09:00,224
14022016,09:00,10:00,224
14022016,10:00,11:00,224
14022016,11:00,12:00,224
14022016,12:00,13:00,224
14022016,13:00,14:00,224
14022016,14:00,15:00,224
14022016,15:00,16:00,224
14022016,16:00,17:00,239
14022016,17:00,18:00,301
14022016,18:00,19:00,349
14022016,19:00,20:00,345
14022016,20:00,21:00,335
14022016,21:00,22:00,302
14022016,22:00,23:00,255
14022016,23:00,00:00,242
15022016,00:00,01:00,222
15022016,01:00,02:00,222
15022016,02:00,03:00,223
15022016,03:00,04:00,222
15022016,04:00,05:00,223
15022016,05:00,06:00,226
15022016,06:00,07:00,287
15022016,07:00,08:00,348
15022016,08:00,09:00,352
15022016,09:00,10:00,349
15022016,10:00,11:00,349
15022016,11:00,12:00,350
15022016,12:00,13:00,350
15022016,13:00,14:00,351
15022016,14:00,15:00,351
15022016,15:00,16:00,351
15022016,16:00,17:00,350
15022016,17:00,18:00,350
15022016,18:00,19:00,350
15022016,19:00,20:00,350
15022016,20:00,21:00,350
15022016,21:00,22:00,351
15022016,22:00,23:00,350
15022016,23:00,00:00,311
16022016,00:00,01:00,226
16022016,01:00,02:00,223
16022016,02:00,03:00,222
16022016,03:00,04:00,222
16022016,04:00,05:00,229
16022016,05:00,06:00,301
16022016,06:00,07:00,351
16022016,07:00,08:00,352
16022016,08:00,09:00,349
16022016,09:00,10:00,351
16022016,10:00,11:00,350
16022016,11:00,12:00,350
16022016,12:00,13:00,352
16022016,13:00,14:00,351
16022016,14:00,15:00,352
16022016,15:00,16:00,352
16022016,16:00,17:00,350
16022016,17:00,18:00,351
16022016,18:00,19:00,316
16022016,19:00,20:00,313
16022016,20:00,21:00,349
16022016,21:00,22:00,351
16022016,22:00,23:00,351
16022016,23:00,00:00,350
17022016,00:00,01:00,259
17022016,01:00,02:00,223
17022016,02:00,03:00,223
17022016,03:00,04:00,223
17022016,04:00,05:00,223
17022016,05:00,06:00,223
17022016,06:00,07:00,280
17022016,07:00,08:00,347
17022016,08:00,09:00,351
17022016,09:00,10:00,351
17022016,10:00,11:00,349
17022016,11:00,12:00,350
17022016,12:00,13:00,348
17022016,13:00,14:00,347
17022016,14:00,15:00,350
17022016,15:00,16:00,350
17022016,16:00,17:00,351
17022016,17:00,18:00,351
17022016,18:00,19:00,351
17022016,19:00,20:00,352
17022016,20:00,21:00,352
17022016,21:00,22:00,351
17022016,22:00,23:00,353
17022016,23:00,00:00,351
18022016,00:00,01:00,297
18022016,01:00,02:00,225
18022016,02:00,03:00,224
18022016,03:00,04:00,223
18022016,04:00,05:00,231
18022016,05:00,06:00,289
18022016,06:00,07:00,346
18022016,07:00,08:00,352
18022016,08:00,09:00,351
18022016,09:00,10:00,352
18022016,10:00,11:00,351
18022016,11:00,12:00,351
18022016,12:00,13:00,353
18022016,13:00,14:00,352
18022016,14:00,15:00,353
18022016,15:00,16:00,353
18022016,16:00,17:00,352
18022016,17:00,18:00,352
18022016,18:00,19:00,351
18022016,19:00,20:00,352
18022016,20:00,21:00,352
18022016,21:00,22:00,352
18022016,22:00,23:00,346
18022016,23:00,00:00,287
19022016,00:00,01:00,234
19022016,01:00,02:00,222
19022016,02:00,03:00,223
19022016,03:00,04:00,223
19022016,04:00,05:00,231
19022016,05:00,06:00,289
19022016,06:00,07:00,347
19022016,07:00,08:00,352
19022016,08:00,09:00,352
19022016,09:00,10:00,352
19022016,10:00,11:00,352
19022016,11:00,12:00,351
19022016,12:00,13:00,352
19022016,13:00,14:00,352
19022016,14:00,15:00,351
19022016,15:00,16:00,351
19022016,16:00,17:00,350
19022016,17:00,18:00,352
19022016,18:00,19:00,352
19022016,19:00,20:00,345
19022016,20:00,21:00,286
19022016,21:00,22:00,225
19022016,22:00,23:00,35
19022016,23:00,00:00,0
20022016,00:00,01:00,0
20022016,01:00,02:00,0
20022016,02:00,03:00,0
20022016,03:00,04:00,0
20022016,04:00,05:00,0
20022016,05:00,06:00,0
20022016,06:00,07:00,0
20022016,07:00,08:00,0
20022016,08:00,09:00,0
20022016,09:00,10:00,0
20022016,10:00,11:00,0
20022016,11:00,12:00,0
20022016,12:00,13:00,0
20022016,13:00,14:00,0
20022016,14:00,15:00,0
20022016,15:00,16:00,0
20022016,16:00,17:00,0
20022016,17:00,18:00,0
20022016,18:00,19:00,0
20022016,19:00,20:00,0
20022016,20:00,21:00,0
20022016,21:00,22:00,0
20022016,22:00,23:00,0
20022016,23:00,00:00,0
21022016,00:00,01:00,0
21022016,01:00,02:00,0
21022016,02:00,03:00,0
21022016,03:00,04:00,0
21022016,04:00,05:00,0
21022016,05:00,06:00,0
21022016,06:00,07:00,0
21022016,07:00,08:00,0
21022016,08:00,09:00,0
21022016,09:00,10:00,0
21022016,10:00,11:00,0
21022016,11:00,12:00,0
21022016,12:00,13:00,0
21022016,13:00,14:00,0
21022016,14:00,15:00,0
21022016,15:00,16:00,0
21022016,16:00,17:00,0
21022016,17:00,18:00,0
21022016,18:00,19:00,0
21022016,19:00,20:00,0
21022016,20:00,21:00,0
21022016,21:00,22:00,0
21022016,22:00,23:00,0
21022016,23:00,00:00,0
22022016,00:00,01:00,0
22022016,01:00,02:00,0
22022016,02:00,03:00,0
22022016,03:00,04:00,0
22022016,04:00,05:00,0
22022016,05:00,06:00,0
22022016,06:00,07:00,0
22022016,07:00,08:00,0
22022016,08:00,09:00,0
22022016,09:00,10:00,0
22022016,10:00,11:00,0
22022016,11:00,12:00,0
22022016,12:00,13:00,0
22022016,13:00,14:00,0
22022016,14:00,15:00,0
22022016,15:00,16:00,0
22022016,16:00,17:00,0
22022016,17:00,18:00,0
22022016,18:00,19:00,0
22022016,19:00,20:00,0
22022016,20:00,21:00,0
22022016,21:00,22:00,0
22022016,22:00,23:00,0
22022016,23:00,00:00,0
23022016,00:00,01:00,0
23022016,01:00,02:00,0
23022016,02:00,03:00,0
23022016,03:00,04:00,0
23022016,04:00,05:00,0
23022016,05:00,06:00,58
23022016,06:00,07:00,194
23022016,07:00,08:00,225
23022016,08:00,09:00,280
23022016,09:00,10:00,331
23022016,10:00,11:00,328
23022016,11:00,12:00,334
23022016,12:00,13:00,328
23022016,13:00,14:00,329
23022016,14:00,15:00,332
23022016,15:00,16:00,331
23022016,16:00,17:00,332
23022016,17:00,18:00,332
23022016,18:00,19:00,331
23022016,19:00,20:00,327
23022016,20:00,21:00,288
23022016,21:00,22:00,266
23022016,22:00,23:00,223
23022016,23:00,00:00,227
24022016,00:00,01:00,288
24022016,01:00,02:00,223
24022016,02:00,03:00,224
24022016,03:00,04:00,223
24022016,04:00,05:00,224
24022016,05:00,06:00,256
24022016,06:00,07:00,317
24022016,07:00,08:00,352
24022016,08:00,09:00,354
24022016,09:00,10:00,353
24022016,10:00,11:00,352
24022016,11:00,12:00,352
24022016,12:00,13:00,350
24022016,13:00,14:00,352
24022016,14:00,15:00,354
24022016,15:00,16:00,352
24022016,16:00,17:00,352
24022016,17:00,18:00,351
24022016,18:00,19:00,352
24022016,19:00,20:00,351
24022016,20:00,21:00,353
24022016,21:00,22:00,351
24022016,22:00,23:00,346
24022016,23:00,00:00,313
25022016,00:00,01:00,252
25022016,01:00,02:00,224
25022016,02:00,03:00,224
25022016,03:00,04:00,225
25022016,04:00,05:00,230
25022016,05:00,06:00,284
25022016,06:00,07:00,344
25022016,07:00,08:00,350
25022016,08:00,09:00,351
25022016,09:00,10:00,349
25022016,10:00,11:00,350
25022016,11:00,12:00,351
25022016,12:00,13:00,350
25022016,13:00,14:00,349
25022016,14:00,15:00,350
25022016,15:00,16:00,351
25022016,16:00,17:00,349
25022016,17:00,18:00,351
25022016,18:00,19:00,351
25022016,19:00,20:00,350
25022016,20:00,21:00,350
25022016,21:00,22:00,351
25022016,22:00,23:00,350
25022016,23:00,00:00,351
26022016,00:00,01:00,345
26022016,01:00,02:00,284
26022016,02:00,03:00,226
26022016,03:00,04:00,224
26022016,04:00,05:00,230
26022016,05:00,06:00,287
26022016,06:00,07:00,343
26022016,07:00,08:00,348
26022016,08:00,09:00,349
26022016,09:00,10:00,350
26022016,10:00,11:00,349
26022016,11:00,12:00,350
26022016,12:00,13:00,350
26022016,13:00,14:00,352
26022016,14:00,15:00,351
26022016,15:00,16:00,350
26022016,16:00,17:00,351
26022016,17:00,18:00,352
26022016,18:00,19:00,350
26022016,19:00,20:00,351
26022016,20:00,21:00,351
26022016,21:00,22:00,351
26022016,22:00,23:00,350
26022016,23:00,00:00,348
27022016,00:00,01:00,319
27022016,01:00,02:00,328
27022016,02:00,03:00,271
27022016,03:00,04:00,250
27022016,04:00,05:00,239
27022016,05:00,06:00,286
27022016,06:00,07:00,326
27022016,07:00,08:00,333
27022016,08:00,09:00,333
27022016,09:00,10:00,333
27022016,10:00,11:00,333
27022016,11:00,12:00,290
27022016,12:00,13:00,233
27022016,13:00,14:00,221
27022016,14:00,15:00,222
27022016,15:00,16:00,223
27022016,16:00,17:00,265
27022016,17:00,18:00,319
27022016,18:00,19:00,333
27022016,19:00,20:00,331
27022016,20:00,21:00,331
27022016,21:00,22:00,332
27022016,22:00,23:00,333
27022016,23:00,00:00,289
28022016,00:00,01:00,233
28022016,01:00,02:00,222
28022016,02:00,03:00,221
28022016,03:00,04:00,222
28022016,04:00,05:00,221
28022016,05:00,06:00,222
28022016,06:00,07:00,221
28022016,07:00,08:00,221
28022016,08:00,09:00,222
28022016,09:00,10:00,223
28022016,10:00,11:00,223
28022016,11:00,12:00,224
28022016,12:00,13:00,223
28022016,13:00,14:00,224
28022016,14:00,15:00,223
28022016,15:00,16:00,223
28022016,16:00,17:00,226
28022016,17:00,18:00,284
28022016,18:00,19:00,344
28022016,19:00,20:00,349
28022016,20:00,21:00,346
28022016,21:00,22:00,313
28022016,22:00,23:00,283
28022016,23:00,00:00,227
29022016,00:00,01:00,56
29022016,01:00,02:00,223
29022016,02:00,03:00,222
29022016,03:00,04:00,222
29022016,04:00,05:00,222
29022016,05:00,06:00,223
29022016,06:00,07:00,259
29022016,07:00,08:00,347
29022016,08:00,09:00,351
29022016,09:00,10:00,352
29022016,10:00,11:00,351
29022016,11:00,12:00,349
29022016,12:00,13:00,341
29022016,13:00,14:00,60
29022016,14:00,15:00,0
29022016,15:00,16:00,0
29022016,16:00,17:00,0
29022016,17:00,18:00,0
29022016,18:00,19:00,0
29022016,19:00,20:00,0
29022016,20:00,21:00,0
29022016,21:00,22:00,0
29022016,22:00,23:00,0
29022016,23:00,00:00,0
1032016,00:00,01:00,0
1032016,01:00,02:00,0
1032016,02:00,03:00,0
1032016,03:00,04:00,0
1032016,04:00,05:00,0
1032016,05:00,06:00,0
1032016,06:00,07:00,0
1032016,07:00,08:00,0
1032016,08:00,09:00,0
1032016,09:00,10:00,0
1032016,10:00,11:00,0
1032016,11:00,12:00,0
1032016,12:00,13:00,0
1032016,13:00,14:00,0
1032016,14:00,15:00,0
1032016,15:00,16:00,0
1032016,16:00,17:00,0
1032016,17:00,18:00,0
1032016,18:00,19:00,0
1032016,19:00,20:00,0
1032016,20:00,21:00,0
1032016,21:00,22:00,0
1032016,22:00,23:00,0
1032016,23:00,00:00,0
2032016,00:00,01:00,0
2032016,01:00,02:00,0
2032016,02:00,03:00,0
2032016,03:00,04:00,0
2032016,04:00,05:00,0
2032016,05:00,06:00,0
2032016,06:00,07:00,0
2032016,07:00,08:00,0
2032016,08:00,09:00,0
2032016,09:00,10:00,0
2032016,10:00,11:00,0
2032016,11:00,12:00,0
2032016,12:00,13:00,0
2032016,13:00,14:00,0
2032016,14:00,15:00,0
2032016,15:00,16:00,0
2032016,16:00,17:00,0
2032016,17:00,18:00,0
2032016,18:00,19:00,0
2032016,19:00,20:00,0
2032016,20:00,21:00,0
2032016,21:00,22:00,0
2032016,22:00,23:00,0
2032016,23:00,00:00,0
3032016,00:00,01:00,0
3032016,01:00,02:00,0
3032016,02:00,03:00,0
3032016,03:00,04:00,0
3032016,04:00,05:00,0
3032016,05:00,06:00,0
3032016,06:00,07:00,0
3032016,07:00,08:00,0
3032016,08:00,09:00,0
3032016,09:00,10:00,0
3032016,10:00,11:00,0
3032016,11:00,12:00,0
3032016,12:00,13:00,0
3032016,13:00,14:00,0
3032016,14:00,15:00,0
3032016,15:00,16:00,0
3032016,16:00,17:00,0
3032016,17:00,18:00,0
3032016,18:00,19:00,0
3032016,19:00,20:00,0
3032016,20:00,21:00,0
3032016,21:00,22:00,0
3032016,22:00,23:00,0
3032016,23:00,00:00,0
4032016,00:00,01:00,0
4032016,01:00,02:00,0
4032016,02:00,03:00,0
4032016,03:00,04:00,28
4032016,04:00,05:00,226
4032016,05:00,06:00,232
4032016,06:00,07:00,279
4032016,07:00,08:00,346
4032016,08:00,09:00,351
4032016,09:00,10:00,352
4032016,10:00,11:00,350
4032016,11:00,12:00,287
4032016,12:00,13:00,224
4032016,13:00,14:00,224
4032016,14:00,15:00,224
4032016,15:00,16:00,236
4032016,16:00,17:00,330
4032016,17:00,18:00,350
4032016,18:00,19:00,349
4032016,19:00,20:00,349
4032016,20:00,21:00,350
4032016,21:00,22:00,336
4032016,22:00,23:00,273
4032016,23:00,00:00,250
5032016,00:00,01:00,223
5032016,01:00,02:00,221
5032016,02:00,03:00,221
5032016,03:00,04:00,221
5032016,04:00,05:00,221
5032016,05:00,06:00,221
5032016,06:00,07:00,224
5032016,07:00,08:00,286
5032016,08:00,09:00,346
5032016,09:00,10:00,349
5032016,10:00,11:00,350
5032016,11:00,12:00,350
5032016,12:00,13:00,350
5032016,13:00,14:00,351
5032016,14:00,15:00,350
5032016,15:00,16:00,351
5032016,16:00,17:00,350
5032016,17:00,18:00,350
5032016,18:00,19:00,351
5032016,19:00,20:00,351
5032016,20:00,21:00,352
5032016,21:00,22:00,351
5032016,22:00,23:00,351
5032016,23:00,00:00,333
6032016,00:00,01:00,271
6032016,01:00,02:00,223
6032016,02:00,03:00,223
6032016,03:00,04:00,222
6032016,04:00,05:00,223
6032016,05:00,06:00,223
6032016,06:00,07:00,222
6032016,07:00,08:00,222
6032016,08:00,09:00,223
6032016,09:00,10:00,223
6032016,10:00,11:00,223
6032016,11:00,12:00,222
6032016,12:00,13:00,223
6032016,13:00,14:00,223
6032016,14:00,15:00,223
6032016,15:00,16:00,223
6032016,16:00,17:00,222
6032016,17:00,18:00,272
6032016,18:00,19:00,337
6032016,19:00,20:00,350
6032016,20:00,21:00,350
6032016,21:00,22:00,352
6032016,22:00,23:00,345
6032016,23:00,00:00,285
7032016,00:00,01:00,254
7032016,01:00,02:00,223
7032016,02:00,03:00,222
7032016,03:00,04:00,222
7032016,04:00,05:00,223
7032016,05:00,06:00,275
7032016,06:00,07:00,334
7032016,07:00,08:00,350
7032016,08:00,09:00,352
7032016,09:00,10:00,351
7032016,10:00,11:00,348
7032016,11:00,12:00,352
7032016,12:00,13:00,351
7032016,13:00,14:00,341
7032016,14:00,15:00,345
7032016,15:00,16:00,348
7032016,16:00,17:00,347
7032016,17:00,18:00,345
7032016,18:00,19:00,345
7032016,19:00,20:00,344
7032016,20:00,21:00,346
7032016,21:00,22:00,346
7032016,22:00,23:00,346
7032016,23:00,00:00,346
8032016,00:00,01:00,349
8032016,01:00,02:00,347
8032016,02:00,03:00,348
8032016,03:00,04:00,349
8032016,04:00,05:00,349
8032016,05:00,06:00,350
8032016,06:00,07:00,351
8032016,07:00,08:00,352
8032016,08:00,09:00,352
8032016,09:00,10:00,351
8032016,10:00,11:00,350
8032016,11:00,12:00,350
8032016,12:00,13:00,349
8032016,13:00,14:00,351
8032016,14:00,15:00,350
8032016,15:00,16:00,350
8032016,16:00,17:00,351
8032016,17:00,18:00,351
8032016,18:00,19:00,349
8032016,19:00,20:00,350
8032016,20:00,21:00,351
8032016,21:00,22:00,350
8032016,22:00,23:00,347
8032016,23:00,00:00,290
9032016,00:00,01:00,281
9032016,01:00,02:00,229
9032016,02:00,03:00,220
9032016,03:00,04:00,220
9032016,04:00,05:00,225
9032016,05:00,06:00,281
9032016,06:00,07:00,346
9032016,07:00,08:00,350
9032016,08:00,09:00,350
9032016,09:00,10:00,348
9032016,10:00,11:00,343
9032016,11:00,12:00,285
9032016,12:00,13:00,226
9032016,13:00,14:00,217
9032016,14:00,15:00,224
9032016,15:00,16:00,286
9032016,16:00,17:00,345
9032016,17:00,18:00,348
9032016,18:00,19:00,352
9032016,19:00,20:00,351
9032016,20:00,21:00,351
9032016,21:00,22:00,351
9032016,22:00,23:00,350
9032016,23:00,00:00,351
10032016,00:00,01:00,293
10032016,01:00,02:00,222
10032016,02:00,03:00,26
10032016,03:00,04:00,0
10032016,04:00,05:00,0
10032016,05:00,06:00,0
10032016,06:00,07:00,0
10032016,07:00,08:00,0
10032016,08:00,09:00,0
10032016,09:00,10:00,0
10032016,10:00,11:00,0
10032016,11:00,12:00,0
10032016,12:00,13:00,0
10032016,13:00,14:00,0
10032016,14:00,15:00,0
10032016,15:00,16:00,0
10032016,16:00,17:00,0
10032016,17:00,18:00,0
10032016,18:00,19:00,0
10032016,19:00,20:00,0
10032016,20:00,21:00,0
10032016,21:00,22:00,0
10032016,22:00,23:00,0
10032016,23:00,00:00,0
11032016,00:00,01:00,0
11032016,01:00,02:00,0
11032016,02:00,03:00,0
11032016,03:00,04:00,0
11032016,04:00,05:00,0
11032016,05:00,06:00,0
11032016,06:00,07:00,0
11032016,07:00,08:00,0
11032016,08:00,09:00,0
11032016,09:00,10:00,0
11032016,10:00,11:00,0
11032016,11:00,12:00,0
11032016,12:00,13:00,0
11032016,13:00,14:00,0
11032016,14:00,15:00,0
11032016,15:00,16:00,0
11032016,16:00,17:00,0
11032016,17:00,18:00,0
11032016,18:00,19:00,0
11032016,19:00,20:00,192
11032016,20:00,21:00,224
11032016,21:00,22:00,291
11032016,22:00,23:00,351
11032016,23:00,00:00,348
12032016,00:00,01:00,350
12032016,01:00,02:00,350
12032016,02:00,03:00,351
12032016,03:00,04:00,350
12032016,04:00,05:00,351
12032016,05:00,06:00,352
12032016,06:00,07:00,350
12032016,07:00,08:00,353
12032016,08:00,09:00,351
12032016,09:00,10:00,352
12032016,10:00,11:00,350
12032016,11:00,12:00,350
12032016,12:00,13:00,354
12032016,13:00,14:00,350
12032016,14:00,15:00,346
12032016,15:00,16:00,339
12032016,16:00,17:00,339
12032016,17:00,18:00,340
12032016,18:00,19:00,340
12032016,19:00,20:00,341
12032016,20:00,21:00,342
12032016,21:00,22:00,342
12032016,22:00,23:00,343
12032016,23:00,00:00,343
13032016,00:00,01:00,316
13032016,01:00,02:00,245
13032016,02:00,03:00,225
13032016,03:00,04:00,226
13032016,04:00,05:00,225
13032016,05:00,06:00,225
13032016,06:00,07:00,226
13032016,07:00,08:00,226
13032016,08:00,09:00,226
13032016,09:00,10:00,225
13032016,10:00,11:00,223
13032016,11:00,12:00,224
13032016,12:00,13:00,224
13032016,13:00,14:00,223
13032016,14:00,15:00,224
13032016,15:00,16:00,224
13032016,16:00,17:00,223
13032016,17:00,18:00,273
13032016,18:00,19:00,336
13032016,19:00,20:00,351
13032016,20:00,21:00,350
13032016,21:00,22:00,351
13032016,22:00,23:00,334
13032016,23:00,00:00,304
14032016,00:00,01:00,227
14032016,01:00,02:00,224
14032016,02:00,03:00,225
14032016,03:00,04:00,225
14032016,04:00,05:00,242
14032016,05:00,06:00,284
14032016,06:00,07:00,343
14032016,07:00,08:00,349
14032016,08:00,09:00,349
14032016,09:00,10:00,348
14032016,10:00,11:00,348
14032016,11:00,12:00,349
14032016,12:00,13:00,349
14032016,13:00,14:00,350
14032016,14:00,15:00,352
14032016,15:00,16:00,351
14032016,16:00,17:00,351
14032016,17:00,18:00,351
14032016,18:00,19:00,351
14032016,19:00,20:00,350
14032016,20:00,21:00,351
14032016,21:00,22:00,351
14032016,22:00,23:00,351
14032016,23:00,00:00,351
15032016,00:00,01:00,345
15032016,01:00,02:00,341
15032016,02:00,03:00,350
15032016,03:00,04:00,350
15032016,04:00,05:00,349
15032016,05:00,06:00,351
15032016,06:00,07:00,350
15032016,07:00,08:00,349
15032016,08:00,09:00,350
15032016,09:00,10:00,351
15032016,10:00,11:00,350
15032016,11:00,12:00,348
15032016,12:00,13:00,350
15032016,13:00,14:00,351
15032016,14:00,15:00,352
15032016,15:00,16:00,352
15032016,16:00,17:00,352
15032016,17:00,18:00,350
15032016,18:00,19:00,350
15032016,19:00,20:00,351
15032016,20:00,21:00,350
15032016,21:00,22:00,346
15032016,22:00,23:00,287
15032016,23:00,00:00,227
16032016,00:00,01:00,223
16032016,01:00,02:00,223
16032016,02:00,03:00,223
16032016,03:00,04:00,223
16032016,04:00,05:00,279
16032016,05:00,06:00,346
16032016,06:00,07:00,348
16032016,07:00,08:00,347
16032016,08:00,09:00,350
16032016,09:00,10:00,338
16032016,10:00,11:00,242
16032016,11:00,12:00,224
16032016,12:00,13:00,221
16032016,13:00,14:00,222
16032016,14:00,15:00,227
16032016,15:00,16:00,321
16032016,16:00,17:00,349
16032016,17:00,18:00,350
16032016,18:00,19:00,349
16032016,19:00,20:00,351
16032016,20:00,21:00,350
16032016,21:00,22:00,350
16032016,22:00,23:00,351
16032016,23:00,00:00,350
17032016,00:00,01:00,350
17032016,01:00,02:00,351
17032016,02:00,03:00,350
17032016,03:00,04:00,350
17032016,04:00,05:00,351
17032016,05:00,06:00,351
17032016,06:00,07:00,351
17032016,07:00,08:00,351
17032016,08:00,09:00,352
17032016,09:00,10:00,352
17032016,10:00,11:00,351
17032016,11:00,12:00,351
17032016,12:00,13:00,352
17032016,13:00,14:00,351
17032016,14:00,15:00,349
17032016,15:00,16:00,348
17032016,16:00,17:00,349
17032016,17:00,18:00,350
17032016,18:00,19:00,351
17032016,19:00,20:00,352
17032016,20:00,21:00,352
17032016,21:00,22:00,351
17032016,22:00,23:00,350
17032016,23:00,00:00,350
18032016,00:00,01:00,273
18032016,01:00,02:00,221
18032016,02:00,03:00,221
18032016,03:00,04:00,221
18032016,04:00,05:00,241
18032016,05:00,06:00,306
18032016,06:00,07:00,351
18032016,07:00,08:00,345
18032016,08:00,09:00,351
18032016,09:00,10:00,351
18032016,10:00,11:00,351
18032016,11:00,12:00,350
18032016,12:00,13:00,351
