date,start,end,11WD7HERN2S--4-X
2022019,17:00,18:00,371.0
2022019,18:00,19:00,370.0
2022019,19:00,20:00,371.0
2022019,20:00,21:00,352.0
2022019,21:00,22:00,322.0
2022019,22:00,23:00,218.0
2022019,23:00,00:00,113.0
3022019,00:00,01:00,142.0
3022019,01:00,02:00,129.0
3022019,02:00,03:00,129.0
3022019,03:00,04:00,130.0
3022019,04:00,05:00,131.0
3022019,05:00,06:00,150.0
3022019,06:00,07:00,178.0
3022019,07:00,08:00,209.0
3022019,08:00,09:00,220.0
3022019,09:00,10:00,202.0
3022019,10:00,11:00,242.0
3022019,11:00,12:00,287.0
3022019,12:00,13:00,297.0
3022019,13:00,14:00,254.0
3022019,14:00,15:00,238.0
3022019,15:00,16:00,250.0
3022019,16:00,17:00,227.0
3022019,17:00,18:00,231.0
3022019,18:00,19:00,277.0
3022019,19:00,20:00,295.0
3022019,20:00,21:00,295.0
3022019,21:00,22:00,179.0
3022019,22:00,23:00,161.0
3022019,23:00,00:00,113.0
4022019,00:00,01:00,141.0
4022019,01:00,02:00,141.0
4022019,02:00,03:00,141.0
4022019,03:00,04:00,140.0
4022019,04:00,05:00,159.0
4022019,05:00,06:00,187.0
4022019,06:00,07:00,218.0
4022019,07:00,08:00,311.0
4022019,08:00,09:00,350.0
4022019,09:00,10:00,294.0
4022019,10:00,11:00,189.0
4022019,11:00,12:00,252.0
4022019,12:00,13:00,198.0
4022019,13:00,14:00,160.0
4022019,14:00,15:00,187.0
4022019,15:00,16:00,284.0
4022019,16:00,17:00,366.0
4022019,17:00,18:00,360.0
4022019,18:00,19:00,281.0
4022019,19:00,20:00,263.0
4022019,20:00,21:00,182.0
4022019,21:00,22:00,156.0
4022019,22:00,23:00,145.0
4022019,23:00,00:00,126.0
5022019,00:00,01:00,112.0
5022019,01:00,02:00,116.0
5022019,02:00,03:00,120.0
5022019,03:00,04:00,120.0
5022019,04:00,05:00,133.0
5022019,05:00,06:00,179.0
5022019,06:00,07:00,227.0
5022019,07:00,08:00,242.0
5022019,08:00,09:00,347.0
5022019,09:00,10:00,377.0
5022019,10:00,11:00,379.0
5022019,11:00,12:00,364.0
5022019,12:00,13:00,381.0
5022019,13:00,14:00,392.0
5022019,14:00,15:00,393.0
5022019,15:00,16:00,393.0
5022019,16:00,17:00,392.0
5022019,17:00,18:00,393.0
5022019,18:00,19:00,392.0
5022019,19:00,20:00,393.0
5022019,20:00,21:00,385.0
5022019,21:00,22:00,317.0
5022019,22:00,23:00,227.0
5022019,23:00,00:00,152.0
6022019,00:00,01:00,111.0
6022019,01:00,02:00,104.0
6022019,02:00,03:00,104.0
