date,start,end,11WD7LUDW5GSDG1Q,11WD7LUDW5GSDG2O
30012016,12:00,13:00,,
30012016,13:00,14:00,,
30012016,14:00,15:00,,
30012016,15:00,16:00,,
30012016,16:00,17:00,,
30012016,17:00,18:00,,
30012016,18:00,19:00,,
30012016,19:00,20:00,,
30012016,20:00,21:00,,
30012016,21:00,22:00,,
30012016,22:00,23:00,,
30012016,23:00,00:00,,
31012016,00:00,01:00,,
31012016,01:00,02:00,,
31012016,02:00,03:00,,
31012016,03:00,04:00,,
31012016,04:00,05:00,,
31012016,05:00,06:00,,
31012016,06:00,07:00,,
31012016,07:00,08:00,,
31012016,08:00,09:00,,
31012016,09:00,10:00,,
31012016,10:00,11:00,,
31012016,11:00,12:00,,
31012016,12:00,13:00,,
31012016,13:00,14:00,,
31012016,14:00,15:00,,
31012016,15:00,16:00,,
31012016,16:00,17:00,,
31012016,17:00,18:00,,
31012016,18:00,19:00,,
31012016,19:00,20:00,,
31012016,20:00,21:00,,
31012016,21:00,22:00,,
31012016,22:00,23:00,,
31012016,23:00,00:00,,
1022016,00:00,01:00,,
1022016,01:00,02:00,,
1022016,02:00,03:00,,
1022016,03:00,04:00,,
1022016,04:00,05:00,,
1022016,05:00,06:00,,
1022016,06:00,07:00,,
1022016,07:00,08:00,,
1022016,08:00,09:00,,
1022016,09:00,10:00,,
1022016,10:00,11:00,,
1022016,11:00,12:00,,
1022016,12:00,13:00,,
1022016,13:00,14:00,,
1022016,14:00,15:00,,
1022016,15:00,16:00,,
1022016,16:00,17:00,,
1022016,17:00,18:00,,
1022016,18:00,19:00,,
1022016,19:00,20:00,,
1022016,20:00,21:00,,
1022016,21:00,22:00,,
1022016,22:00,23:00,,
1022016,23:00,00:00,,
2022016,00:00,01:00,,
2022016,01:00,02:00,,
2022016,02:00,03:00,,
2022016,03:00,04:00,,
2022016,04:00,05:00,,
2022016,05:00,06:00,,
2022016,06:00,07:00,,
2022016,07:00,08:00,,
2022016,08:00,09:00,,
2022016,09:00,10:00,,
2022016,10:00,11:00,,
2022016,11:00,12:00,,
2022016,12:00,13:00,,
2022016,13:00,14:00,,
2022016,14:00,15:00,,
2022016,15:00,16:00,,
2022016,16:00,17:00,,
2022016,17:00,18:00,,
2022016,18:00,19:00,,
2022016,19:00,20:00,,
2022016,20:00,21:00,,
2022016,21:00,22:00,,
2022016,22:00,23:00,,
2022016,23:00,00:00,,
3022016,00:00,01:00,,
3022016,01:00,02:00,,
3022016,02:00,03:00,,
3022016,03:00,04:00,,
3022016,04:00,05:00,,
3022016,05:00,06:00,,
3022016,06:00,07:00,,
3022016,07:00,08:00,,
3022016,08:00,09:00,,
3022016,09:00,10:00,,
3022016,10:00,11:00,,
3022016,11:00,12:00,,
3022016,12:00,13:00,,
3022016,13:00,14:00,,
3022016,14:00,15:00,,
3022016,15:00,16:00,,
3022016,16:00,17:00,,
3022016,17:00,18:00,,
3022016,18:00,19:00,,
3022016,19:00,20:00,,
3022016,20:00,21:00,,
3022016,21:00,22:00,,
3022016,22:00,23:00,,
3022016,23:00,00:00,,
4022016,00:00,01:00,,
4022016,01:00,02:00,,
4022016,02:00,03:00,,
4022016,03:00,04:00,,
4022016,04:00,05:00,,
4022016,05:00,06:00,,
4022016,06:00,07:00,,
4022016,07:00,08:00,,
4022016,08:00,09:00,,
4022016,09:00,10:00,,
4022016,10:00,11:00,,
4022016,11:00,12:00,,
4022016,12:00,13:00,,
4022016,13:00,14:00,,
4022016,14:00,15:00,,
4022016,15:00,16:00,,
4022016,16:00,17:00,,
4022016,17:00,18:00,,
4022016,18:00,19:00,,
4022016,19:00,20:00,,
4022016,20:00,21:00,,
4022016,21:00,22:00,,
4022016,22:00,23:00,,
4022016,23:00,00:00,,
5022016,00:00,01:00,,
5022016,01:00,02:00,79.0,79.0
5022016,02:00,03:00,79.5,79.5
5022016,03:00,04:00,80.0,80.0
5022016,04:00,05:00,80.0,80.0
5022016,05:00,06:00,80.0,80.0
5022016,06:00,07:00,79.5,79.5
5022016,07:00,08:00,80.0,80.0
5022016,08:00,09:00,80.0,80.0
5022016,09:00,10:00,80.0,80.0
5022016,10:00,11:00,79.5,79.5
5022016,11:00,12:00,79.5,79.5
5022016,12:00,13:00,79.0,79.0
5022016,13:00,14:00,78.0,78.0
5022016,14:00,15:00,77.5,77.5
5022016,15:00,16:00,77.5,77.5
5022016,16:00,17:00,78.0,78.0
5022016,17:00,18:00,78.0,78.0
5022016,18:00,19:00,78.0,78.0
5022016,19:00,20:00,78.0,78.0
5022016,20:00,21:00,78.0,78.0
5022016,21:00,22:00,78.5,78.5
5022016,22:00,23:00,78.5,78.5
5022016,23:00,00:00,78.5,78.5
6022016,00:00,01:00,79.0,79.0
6022016,01:00,02:00,79.0,79.0
6022016,02:00,03:00,79.5,79.5
6022016,03:00,04:00,79.5,79.5
6022016,04:00,05:00,79.5,79.5
6022016,05:00,06:00,79.5,79.5
6022016,06:00,07:00,79.5,79.5
6022016,07:00,08:00,79.5,79.5
6022016,08:00,09:00,79.5,79.5
6022016,09:00,10:00,79.5,79.5
6022016,10:00,11:00,79.0,79.0
6022016,11:00,12:00,78.5,78.5
6022016,12:00,13:00,78.0,78.0
6022016,13:00,14:00,77.0,77.0
6022016,14:00,15:00,76.5,76.5
6022016,15:00,16:00,76.0,76.0
6022016,16:00,17:00,76.0,76.0
6022016,17:00,18:00,76.0,76.0
6022016,18:00,19:00,76.5,76.5
6022016,19:00,20:00,76.5,76.5
6022016,20:00,21:00,77.0,77.0
6022016,21:00,22:00,77.0,77.0
6022016,22:00,23:00,77.0,77.0
6022016,23:00,00:00,77.0,77.0
7022016,00:00,01:00,77.5,77.5
7022016,01:00,02:00,77.5,77.5
7022016,02:00,03:00,77.5,77.5
7022016,03:00,04:00,77.5,77.5
7022016,04:00,05:00,78.0,78.0
7022016,05:00,06:00,78.0,78.0
7022016,06:00,07:00,77.5,77.5
7022016,07:00,08:00,77.5,77.5
7022016,08:00,09:00,78.0,78.0
7022016,09:00,10:00,78.0,78.0
7022016,10:00,11:00,78.5,78.5
7022016,11:00,12:00,78.0,78.0
7022016,12:00,13:00,77.5,77.5
7022016,13:00,14:00,77.5,77.5
7022016,14:00,15:00,77.5,77.5
7022016,15:00,16:00,77.5,77.5
7022016,16:00,17:00,77.5,77.5
7022016,17:00,18:00,78.0,78.0
7022016,18:00,19:00,78.0,78.0
7022016,19:00,20:00,78.5,78.5
7022016,20:00,21:00,78.5,78.5
7022016,21:00,22:00,78.5,78.5
7022016,22:00,23:00,79.0,79.0
7022016,23:00,00:00,79.0,79.0
8022016,00:00,01:00,79.0,79.0
8022016,01:00,02:00,79.0,79.0
8022016,02:00,03:00,79.0,79.0
8022016,03:00,04:00,79.0,79.0
8022016,04:00,05:00,78.5,78.5
8022016,05:00,06:00,78.5,78.5
8022016,06:00,07:00,78.0,78.0
8022016,07:00,08:00,77.5,77.5
8022016,08:00,09:00,77.5,77.5
8022016,09:00,10:00,77.5,77.5
8022016,10:00,11:00,77.5,77.5
8022016,11:00,12:00,77.5,77.5
8022016,12:00,13:00,77.0,77.0
8022016,13:00,14:00,77.0,77.0
8022016,14:00,15:00,77.5,77.5
8022016,15:00,16:00,77.5,77.5
8022016,16:00,17:00,77.5,77.5
8022016,17:00,18:00,78.0,78.0
8022016,18:00,19:00,78.5,78.5
8022016,19:00,20:00,78.0,78.0
8022016,20:00,21:00,78.0,78.0
8022016,21:00,22:00,78.0,78.0
8022016,22:00,23:00,78.5,78.5
8022016,23:00,00:00,78.5,78.5
9022016,00:00,01:00,78.0,78.0
9022016,01:00,02:00,78.0,78.0
9022016,02:00,03:00,78.0,78.0
9022016,03:00,04:00,78.0,78.0
9022016,04:00,05:00,78.0,78.0
9022016,05:00,06:00,78.0,78.0
9022016,06:00,07:00,78.0,78.0
9022016,07:00,08:00,78.0,78.0
9022016,08:00,09:00,78.0,78.0
9022016,09:00,10:00,78.0,78.0
9022016,10:00,11:00,78.0,78.0
9022016,11:00,12:00,78.0,78.0
9022016,12:00,13:00,77.5,77.5
9022016,13:00,14:00,77.0,77.0
9022016,14:00,15:00,76.0,76.0
9022016,15:00,16:00,76.5,76.5
9022016,16:00,17:00,76.0,76.0
9022016,17:00,18:00,76.5,76.5
9022016,18:00,19:00,76.5,76.5
9022016,19:00,20:00,77.0,77.0
9022016,20:00,21:00,77.5,77.5
9022016,21:00,22:00,78.0,78.0
9022016,22:00,23:00,78.5,78.5
9022016,23:00,00:00,78.5,78.5
10022016,00:00,01:00,78.5,78.5
10022016,01:00,02:00,79.0,79.0
10022016,02:00,03:00,79.5,79.5
10022016,03:00,04:00,79.5,79.5
10022016,04:00,05:00,80.0,80.0
10022016,05:00,06:00,79.5,79.5
10022016,06:00,07:00,79.5,79.5
10022016,07:00,08:00,80.0,80.0
10022016,08:00,09:00,80.0,80.0
10022016,09:00,10:00,79.5,79.5
10022016,10:00,11:00,79.5,79.5
10022016,11:00,12:00,79.5,79.5
10022016,12:00,13:00,79.5,79.5
10022016,13:00,14:00,79.5,79.5
10022016,14:00,15:00,79.5,79.5
10022016,15:00,16:00,79.0,79.0
10022016,16:00,17:00,79.0,79.0
10022016,17:00,18:00,79.0,79.0
10022016,18:00,19:00,79.0,79.0
10022016,19:00,20:00,79.0,79.0
10022016,20:00,21:00,79.5,79.5
10022016,21:00,22:00,79.5,79.5
10022016,22:00,23:00,79.5,79.5
10022016,23:00,00:00,79.5,79.5
11022016,00:00,01:00,79.5,79.5
11022016,01:00,02:00,79.5,79.5
11022016,02:00,03:00,79.5,79.5
11022016,03:00,04:00,79.5,79.5
11022016,04:00,05:00,79.5,79.5
11022016,05:00,06:00,80.0,80.0
11022016,06:00,07:00,80.0,80.0
11022016,07:00,08:00,79.5,79.5
11022016,08:00,09:00,79.5,79.5
11022016,09:00,10:00,79.5,79.5
11022016,10:00,11:00,79.5,79.5
11022016,11:00,12:00,79.5,79.5
11022016,12:00,13:00,79.5,79.5
11022016,13:00,14:00,79.0,79.0
11022016,14:00,15:00,79.0,79.0
11022016,15:00,16:00,79.0,79.0
11022016,16:00,17:00,79.0,79.0
11022016,17:00,18:00,79.0,79.0
11022016,18:00,19:00,79.5,79.5
11022016,19:00,20:00,79.5,79.5
11022016,20:00,21:00,79.5,79.5
11022016,21:00,22:00,79.5,79.5
11022016,22:00,23:00,79.5,79.5
11022016,23:00,00:00,79.5,79.5
12022016,00:00,01:00,79.5,79.5
12022016,01:00,02:00,80.0,80.0
12022016,02:00,03:00,80.0,80.0
12022016,03:00,04:00,80.5,80.5
12022016,04:00,05:00,80.5,80.5
12022016,05:00,06:00,80.5,80.5
12022016,06:00,07:00,80.5,80.5
12022016,07:00,08:00,80.5,80.5
12022016,08:00,09:00,80.5,80.5
12022016,09:00,10:00,80.5,80.5
12022016,10:00,11:00,80.0,80.0
12022016,11:00,12:00,80.0,80.0
12022016,12:00,13:00,79.5,79.5
12022016,13:00,14:00,79.0,79.0
12022016,14:00,15:00,78.5,78.5
12022016,15:00,16:00,78.5,78.5
12022016,16:00,17:00,78.5,78.5
12022016,17:00,18:00,78.5,78.5
12022016,18:00,19:00,78.5,78.5
12022016,19:00,20:00,79.0,79.0
12022016,20:00,21:00,79.0,79.0
12022016,21:00,22:00,79.0,79.0
12022016,22:00,23:00,79.0,79.0
12022016,23:00,00:00,79.0,79.0
13022016,00:00,01:00,79.5,79.5
13022016,01:00,02:00,79.5,79.5
13022016,02:00,03:00,80.0,80.0
13022016,03:00,04:00,80.0,80.0
13022016,04:00,05:00,80.5,80.5
13022016,05:00,06:00,80.5,80.5
13022016,06:00,07:00,80.5,80.5
13022016,07:00,08:00,80.0,80.0
13022016,08:00,09:00,80.0,80.0
13022016,09:00,10:00,79.5,79.5
13022016,10:00,11:00,79.5,79.5
13022016,11:00,12:00,79.0,79.0
13022016,12:00,13:00,79.0,79.0
13022016,13:00,14:00,79.0,79.0
13022016,14:00,15:00,78.5,78.5
13022016,15:00,16:00,78.5,78.5
13022016,16:00,17:00,78.0,78.0
13022016,17:00,18:00,78.0,78.0
13022016,18:00,19:00,78.0,78.0
13022016,19:00,20:00,77.5,77.5
13022016,20:00,21:00,77.5,77.5
13022016,21:00,22:00,77.5,77.5
13022016,22:00,23:00,77.5,77.5
13022016,23:00,00:00,77.5,77.5
14022016,00:00,01:00,77.5,77.5
14022016,01:00,02:00,77.5,77.5
14022016,02:00,03:00,77.5,77.5
14022016,03:00,04:00,77.5,77.5
14022016,04:00,05:00,77.5,77.5
14022016,05:00,06:00,77.5,77.5
14022016,06:00,07:00,77.5,77.5
14022016,07:00,08:00,77.5,77.5
14022016,08:00,09:00,77.5,77.5
14022016,09:00,10:00,77.5,77.5
14022016,10:00,11:00,77.5,77.5
14022016,11:00,12:00,77.5,77.5
14022016,12:00,13:00,77.5,77.5
14022016,13:00,14:00,77.5,77.5
14022016,14:00,15:00,77.5,77.5
14022016,15:00,16:00,77.5,77.5
14022016,16:00,17:00,77.5,77.5
14022016,17:00,18:00,78.0,78.0
14022016,18:00,19:00,78.0,78.0
14022016,19:00,20:00,78.0,78.0
14022016,20:00,21:00,78.5,78.5
14022016,21:00,22:00,78.5,78.5
14022016,22:00,23:00,78.5,78.5
14022016,23:00,00:00,78.5,78.5
15022016,00:00,01:00,79.0,79.0
15022016,01:00,02:00,79.0,79.0
15022016,02:00,03:00,79.0,79.0
15022016,03:00,04:00,79.0,79.0
15022016,04:00,05:00,79.0,79.0
15022016,05:00,06:00,79.0,79.0
15022016,06:00,07:00,79.0,79.0
15022016,07:00,08:00,79.5,79.5
15022016,08:00,09:00,79.5,79.5
15022016,09:00,10:00,80.0,80.0
15022016,10:00,11:00,80.0,80.0
15022016,11:00,12:00,80.0,80.0
15022016,12:00,13:00,80.0,80.0
15022016,13:00,14:00,80.0,80.0
15022016,14:00,15:00,79.5,79.5
15022016,15:00,16:00,80.0,80.0
15022016,16:00,17:00,80.0,80.0
15022016,17:00,18:00,80.0,80.0
15022016,18:00,19:00,80.5,80.5
15022016,19:00,20:00,80.5,80.5
15022016,20:00,21:00,80.5,80.5
15022016,21:00,22:00,80.5,80.5
15022016,22:00,23:00,81.0,81.0
15022016,23:00,00:00,81.0,81.0
16022016,00:00,01:00,81.0,81.0
16022016,01:00,02:00,81.0,81.0
16022016,02:00,03:00,81.0,81.0
16022016,03:00,04:00,80.5,80.5
16022016,04:00,05:00,81.0,81.0
16022016,05:00,06:00,81.0,81.0
16022016,06:00,07:00,81.0,81.0
16022016,07:00,08:00,81.0,81.0
16022016,08:00,09:00,81.0,81.0
16022016,09:00,10:00,81.0,81.0
16022016,10:00,11:00,81.0,81.0
16022016,11:00,12:00,81.0,81.0
16022016,12:00,13:00,81.0,81.0
16022016,13:00,14:00,80.5,80.5
16022016,14:00,15:00,80.5,80.5
16022016,15:00,16:00,80.5,80.5
16022016,16:00,17:00,80.5,80.5
16022016,17:00,18:00,80.5,80.5
16022016,18:00,19:00,80.5,80.5
16022016,19:00,20:00,81.0,81.0
16022016,20:00,21:00,80.5,80.5
16022016,21:00,22:00,81.0,81.0
16022016,22:00,23:00,81.0,81.0
16022016,23:00,00:00,81.0,81.0
17022016,00:00,01:00,81.0,81.0
17022016,01:00,02:00,81.0,81.0
17022016,02:00,03:00,80.5,80.5
17022016,03:00,04:00,80.5,80.5
17022016,04:00,05:00,80.5,80.5
17022016,05:00,06:00,80.5,80.5
17022016,06:00,07:00,80.5,80.5
17022016,07:00,08:00,80.5,80.5
17022016,08:00,09:00,80.5,80.5
17022016,09:00,10:00,80.5,80.5
17022016,10:00,11:00,80.0,80.0
17022016,11:00,12:00,80.0,80.0
17022016,12:00,13:00,80.0,80.0
17022016,13:00,14:00,80.0,80.0
17022016,14:00,15:00,79.5,79.5
17022016,15:00,16:00,79.5,79.5
17022016,16:00,17:00,79.5,79.5
17022016,17:00,18:00,79.5,79.5
17022016,18:00,19:00,79.5,79.5
17022016,19:00,20:00,79.5,79.5
17022016,20:00,21:00,79.5,79.5
17022016,21:00,22:00,79.5,79.5
17022016,22:00,23:00,79.5,79.5
17022016,23:00,00:00,79.5,79.5
18022016,00:00,01:00,79.5,79.5
18022016,01:00,02:00,79.5,79.5
18022016,02:00,03:00,79.5,79.5
18022016,03:00,04:00,79.5,79.5
18022016,04:00,05:00,79.5,79.5
18022016,05:00,06:00,79.5,79.5
18022016,06:00,07:00,80.0,80.0
18022016,07:00,08:00,80.0,80.0
18022016,08:00,09:00,80.0,80.0
18022016,09:00,10:00,79.5,79.5
18022016,10:00,11:00,79.5,79.5
18022016,11:00,12:00,79.0,79.0
18022016,12:00,13:00,78.5,78.5
18022016,13:00,14:00,78.5,78.5
18022016,14:00,15:00,78.0,78.0
18022016,15:00,16:00,78.0,78.0
18022016,16:00,17:00,78.0,78.0
18022016,17:00,18:00,78.0,78.0
18022016,18:00,19:00,78.5,78.5
18022016,19:00,20:00,78.5,78.5
18022016,20:00,21:00,78.5,78.5
18022016,21:00,22:00,79.5,79.5
18022016,22:00,23:00,79.5,79.5
18022016,23:00,00:00,79.5,79.5
19022016,00:00,01:00,79.5,79.5
19022016,01:00,02:00,,
19022016,02:00,03:00,,
19022016,03:00,04:00,,
19022016,04:00,05:00,,
19022016,05:00,06:00,,
19022016,06:00,07:00,,
19022016,07:00,08:00,,
19022016,08:00,09:00,,
19022016,09:00,10:00,,
19022016,10:00,11:00,,
19022016,11:00,12:00,,
19022016,12:00,13:00,,
19022016,13:00,14:00,,
19022016,14:00,15:00,,
19022016,15:00,16:00,,
19022016,16:00,17:00,,
19022016,17:00,18:00,,
19022016,18:00,19:00,,
19022016,19:00,20:00,,
19022016,20:00,21:00,,
19022016,21:00,22:00,,
19022016,22:00,23:00,,
19022016,23:00,00:00,,
20022016,00:00,01:00,,
20022016,01:00,02:00,,
20022016,02:00,03:00,,
20022016,03:00,04:00,,
20022016,04:00,05:00,,
20022016,05:00,06:00,,
20022016,06:00,07:00,,
20022016,07:00,08:00,,
20022016,08:00,09:00,,
20022016,09:00,10:00,,
20022016,10:00,11:00,,
20022016,11:00,12:00,,
20022016,12:00,13:00,,
20022016,13:00,14:00,,
20022016,14:00,15:00,,
20022016,15:00,16:00,,
20022016,16:00,17:00,,
20022016,17:00,18:00,,
20022016,18:00,19:00,,
20022016,19:00,20:00,,
20022016,20:00,21:00,,
20022016,21:00,22:00,,
20022016,22:00,23:00,,
20022016,23:00,00:00,,
21022016,00:00,01:00,,
21022016,01:00,02:00,,
21022016,02:00,03:00,,
21022016,03:00,04:00,,
21022016,04:00,05:00,,
21022016,05:00,06:00,,
21022016,06:00,07:00,,
21022016,07:00,08:00,,
21022016,08:00,09:00,,
21022016,09:00,10:00,,
21022016,10:00,11:00,,
21022016,11:00,12:00,,
21022016,12:00,13:00,,
21022016,13:00,14:00,,
21022016,14:00,15:00,,
21022016,15:00,16:00,,
21022016,16:00,17:00,,
21022016,17:00,18:00,,
21022016,18:00,19:00,,
21022016,19:00,20:00,,
21022016,20:00,21:00,,
21022016,21:00,22:00,,
21022016,22:00,23:00,,
21022016,23:00,00:00,,
22022016,00:00,01:00,,
22022016,01:00,02:00,,
22022016,02:00,03:00,,
22022016,03:00,04:00,,
22022016,04:00,05:00,,
22022016,05:00,06:00,,
22022016,06:00,07:00,,
22022016,07:00,08:00,,
22022016,08:00,09:00,,
22022016,09:00,10:00,,
22022016,10:00,11:00,,
22022016,11:00,12:00,,
22022016,12:00,13:00,,
22022016,13:00,14:00,,
22022016,14:00,15:00,,
22022016,15:00,16:00,,
22022016,16:00,17:00,,
22022016,17:00,18:00,,
22022016,18:00,19:00,,
22022016,19:00,20:00,,
22022016,20:00,21:00,,
22022016,21:00,22:00,,
22022016,22:00,23:00,,
22022016,23:00,00:00,,
23022016,00:00,01:00,,
23022016,01:00,02:00,,
23022016,02:00,03:00,,
23022016,03:00,04:00,,
23022016,04:00,05:00,,
23022016,05:00,06:00,,
23022016,06:00,07:00,,
23022016,07:00,08:00,,
23022016,08:00,09:00,,
23022016,09:00,10:00,,
23022016,10:00,11:00,,
23022016,11:00,12:00,,
23022016,12:00,13:00,,
23022016,13:00,14:00,,
23022016,14:00,15:00,,
23022016,15:00,16:00,,
23022016,16:00,17:00,,
23022016,17:00,18:00,,
23022016,18:00,19:00,,
23022016,19:00,20:00,,
23022016,20:00,21:00,,
23022016,21:00,22:00,,
23022016,22:00,23:00,,
23022016,23:00,00:00,,
24022016,00:00,01:00,,
24022016,01:00,02:00,,
24022016,02:00,03:00,,
24022016,03:00,04:00,,
24022016,04:00,05:00,,
24022016,05:00,06:00,,
24022016,06:00,07:00,,
24022016,07:00,08:00,,
24022016,08:00,09:00,,
24022016,09:00,10:00,,
24022016,10:00,11:00,,
24022016,11:00,12:00,,
24022016,12:00,13:00,,
24022016,13:00,14:00,,
24022016,14:00,15:00,,
24022016,15:00,16:00,,
24022016,16:00,17:00,,
24022016,17:00,18:00,,
24022016,18:00,19:00,,
24022016,19:00,20:00,,
24022016,20:00,21:00,,
24022016,21:00,22:00,,
24022016,22:00,23:00,,
24022016,23:00,00:00,,
25022016,00:00,01:00,,
25022016,01:00,02:00,,
25022016,02:00,03:00,,
25022016,03:00,04:00,,
25022016,04:00,05:00,,
25022016,05:00,06:00,,
25022016,06:00,07:00,,
25022016,07:00,08:00,,
25022016,08:00,09:00,,
25022016,09:00,10:00,,
25022016,10:00,11:00,,
25022016,11:00,12:00,,
25022016,12:00,13:00,,
25022016,13:00,14:00,,
25022016,14:00,15:00,,
25022016,15:00,16:00,,
25022016,16:00,17:00,,
25022016,17:00,18:00,,
25022016,18:00,19:00,,
25022016,19:00,20:00,,
25022016,20:00,21:00,,
25022016,21:00,22:00,,
25022016,22:00,23:00,,
25022016,23:00,00:00,,
26022016,00:00,01:00,,
26022016,01:00,02:00,80.5,80.5
26022016,02:00,03:00,80.5,80.5
26022016,03:00,04:00,80.5,80.5
26022016,04:00,05:00,80.5,80.5
26022016,05:00,06:00,80.5,80.5
26022016,06:00,07:00,80.5,80.5
26022016,07:00,08:00,80.5,80.5
26022016,08:00,09:00,80.5,80.5
26022016,09:00,10:00,80.5,80.5
26022016,10:00,11:00,80.0,80.0
26022016,11:00,12:00,79.5,79.5
26022016,12:00,13:00,79.0,79.0
26022016,13:00,14:00,78.5,78.5
26022016,14:00,15:00,78.5,78.5
26022016,15:00,16:00,78.5,78.5
26022016,16:00,17:00,78.5,78.5
26022016,17:00,18:00,78.5,78.5
26022016,18:00,19:00,78.5,78.5
26022016,19:00,20:00,79.0,79.0
26022016,20:00,21:00,79.0,79.0
26022016,21:00,22:00,79.0,79.0
26022016,22:00,23:00,79.5,79.5
26022016,23:00,00:00,79.5,79.5
27022016,00:00,01:00,79.5,79.5
27022016,01:00,02:00,80.0,80.0
27022016,02:00,03:00,80.0,80.0
27022016,03:00,04:00,80.0,80.0
27022016,04:00,05:00,80.0,80.0
27022016,05:00,06:00,80.0,80.0
27022016,06:00,07:00,80.0,80.0
27022016,07:00,08:00,80.0,80.0
27022016,08:00,09:00,80.0,80.0
27022016,09:00,10:00,79.5,79.5
27022016,10:00,11:00,79.0,79.0
27022016,11:00,12:00,79.0,79.0
27022016,12:00,13:00,78.5,78.5
27022016,13:00,14:00,78.0,78.0
27022016,14:00,15:00,77.5,77.5
27022016,15:00,16:00,77.0,77.0
27022016,16:00,17:00,77.0,77.0
27022016,17:00,18:00,77.5,77.5
27022016,18:00,19:00,77.5,77.5
27022016,19:00,20:00,78.0,78.0
27022016,20:00,21:00,78.0,78.0
27022016,21:00,22:00,79.0,79.0
27022016,22:00,23:00,79.0,79.0
27022016,23:00,00:00,79.5,79.5
28022016,00:00,01:00,79.5,79.5
28022016,01:00,02:00,79.5,79.5
28022016,02:00,03:00,80.0,80.0
28022016,03:00,04:00,80.0,80.0
28022016,04:00,05:00,80.0,80.0
28022016,05:00,06:00,80.0,80.0
28022016,06:00,07:00,80.0,80.0
28022016,07:00,08:00,80.0,80.0
28022016,08:00,09:00,80.0,80.0
28022016,09:00,10:00,79.5,79.5
28022016,10:00,11:00,79.5,79.5
28022016,11:00,12:00,79.0,79.0
28022016,12:00,13:00,79.0,79.0
28022016,13:00,14:00,78.5,78.5
28022016,14:00,15:00,78.5,78.5
28022016,15:00,16:00,78.0,78.0
28022016,16:00,17:00,78.0,78.0
28022016,17:00,18:00,78.0,78.0
28022016,18:00,19:00,78.5,78.5
28022016,19:00,20:00,78.5,78.5
28022016,20:00,21:00,79.0,79.0
28022016,21:00,22:00,79.0,79.0
28022016,22:00,23:00,79.0,79.0
28022016,23:00,00:00,79.0,79.0
29022016,00:00,01:00,79.5,79.5
29022016,01:00,02:00,79.0,79.0
29022016,02:00,03:00,79.0,79.0
29022016,03:00,04:00,79.0,79.0
29022016,04:00,05:00,79.0,79.0
29022016,05:00,06:00,79.0,79.0
29022016,06:00,07:00,79.0,79.0
29022016,07:00,08:00,79.0,79.0
29022016,08:00,09:00,79.0,79.0
29022016,09:00,10:00,79.0,79.0
29022016,10:00,11:00,79.0,79.0
29022016,11:00,12:00,79.0,79.0
29022016,12:00,13:00,78.5,78.5
29022016,13:00,14:00,78.5,78.5
29022016,14:00,15:00,78.5,78.5
29022016,15:00,16:00,78.5,78.5
29022016,16:00,17:00,78.5,78.5
29022016,17:00,18:00,78.5,78.5
29022016,18:00,19:00,79.0,79.0
29022016,19:00,20:00,79.0,79.0
29022016,20:00,21:00,79.5,79.5
29022016,21:00,22:00,79.5,79.5
29022016,22:00,23:00,79.5,79.5
29022016,23:00,00:00,79.5,79.5
1032016,00:00,01:00,79.5,79.5
1032016,01:00,02:00,79.5,79.5
1032016,02:00,03:00,79.5,79.5
1032016,03:00,04:00,79.5,79.5
1032016,04:00,05:00,80.0,80.0
1032016,05:00,06:00,80.0,80.0
1032016,06:00,07:00,80.0,80.0
1032016,07:00,08:00,80.0,80.0
1032016,08:00,09:00,80.0,80.0
1032016,09:00,10:00,80.0,80.0
1032016,10:00,11:00,79.5,79.5
1032016,11:00,12:00,79.0,79.0
1032016,12:00,13:00,78.0,78.0
1032016,13:00,14:00,77.5,77.5
1032016,14:00,15:00,77.0,77.0
1032016,15:00,16:00,77.0,77.0
1032016,16:00,17:00,77.0,77.0
1032016,17:00,18:00,77.5,77.5
1032016,18:00,19:00,78.0,78.0
1032016,19:00,20:00,79.0,79.0
1032016,20:00,21:00,79.0,79.0
1032016,21:00,22:00,79.0,79.0
1032016,22:00,23:00,79.5,79.5
1032016,23:00,00:00,79.5,79.5
2032016,00:00,01:00,79.5,79.5
2032016,01:00,02:00,79.0,79.0
2032016,02:00,03:00,79.0,79.0
2032016,03:00,04:00,78.5,78.5
2032016,04:00,05:00,78.5,78.5
2032016,05:00,06:00,78.5,78.5
2032016,06:00,07:00,78.0,78.0
2032016,07:00,08:00,78.0,78.0
2032016,08:00,09:00,77.5,77.5
2032016,09:00,10:00,77.5,77.5
2032016,10:00,11:00,77.0,77.0
2032016,11:00,12:00,77.0,77.0
2032016,12:00,13:00,77.0,77.0
2032016,13:00,14:00,76.5,76.5
2032016,14:00,15:00,76.5,76.5
2032016,15:00,16:00,77.0,77.0
2032016,16:00,17:00,77.0,77.0
2032016,17:00,18:00,77.5,77.5
2032016,18:00,19:00,78.0,78.0
2032016,19:00,20:00,78.5,78.5
2032016,20:00,21:00,78.5,78.5
2032016,21:00,22:00,78.5,78.5
2032016,22:00,23:00,78.5,78.5
2032016,23:00,00:00,79.0,79.0
3032016,00:00,01:00,79.0,79.0
3032016,01:00,02:00,79.0,79.0
3032016,02:00,03:00,79.0,79.0
3032016,03:00,04:00,79.0,79.0
3032016,04:00,05:00,79.0,79.0
3032016,05:00,06:00,79.0,79.0
3032016,06:00,07:00,79.0,79.0
3032016,07:00,08:00,79.0,79.0
