Datum;Anfang;Ende;Generation_DE HKW Reuter West Dampfturbine D [MW] Originalauflösungen;Generation_DE HKW Reuter West Dampfturbine E [MW] Originalauflösungen
21.04.2023;13:00;14:00;0;125
21.04.2023;14:00;15:00;0;125
21.04.2023;15:00;16:00;0;125
21.04.2023;16:00;17:00;0;125
21.04.2023;17:00;18:00;0;125
21.04.2023;18:00;19:00;0;125
21.04.2023;19:00;20:00;0;124
21.04.2023;20:00;21:00;0;124
21.04.2023;21:00;22:00;0;124
21.04.2023;22:00;23:00;0;124
21.04.2023;23:00;00:00;0;124
22.04.2023;00:00;01:00;0;124
22.04.2023;01:00;02:00;0;124
22.04.2023;02:00;03:00;0;124
22.04.2023;03:00;04:00;0;126
22.04.2023;04:00;05:00;0;125
22.04.2023;05:00;06:00;0;125
22.04.2023;06:00;07:00;0;125
22.04.2023;07:00;08:00;0;125
22.04.2023;08:00;09:00;0;125
22.04.2023;09:00;10:00;0;125
22.04.2023;10:00;11:00;0;125
22.04.2023;11:00;12:00;0;125
22.04.2023;12:00;13:00;0;126
22.04.2023;13:00;14:00;0;125
22.04.2023;14:00;15:00;0;125
22.04.2023;15:00;16:00;0;126
22.04.2023;16:00;17:00;0;125
22.04.2023;17:00;18:00;0;125
22.04.2023;18:00;19:00;0;125
22.04.2023;19:00;20:00;0;125
22.04.2023;20:00;21:00;0;125
22.04.2023;21:00;22:00;0;125
22.04.2023;22:00;23:00;0;125
22.04.2023;23:00;00:00;0;125
23.04.2023;00:00;01:00;0;125
23.04.2023;01:00;02:00;0;125
23.04.2023;02:00;03:00;0;125
23.04.2023;03:00;04:00;0;125
23.04.2023;04:00;05:00;0;125
23.04.2023;05:00;06:00;0;125
23.04.2023;06:00;07:00;0;125
23.04.2023;07:00;08:00;0;126
23.04.2023;08:00;09:00;0;125
23.04.2023;09:00;10:00;0;125
23.04.2023;10:00;11:00;0;125
23.04.2023;11:00;12:00;0;124
23.04.2023;12:00;13:00;0;123
23.04.2023;13:00;14:00;0;125
23.04.2023;14:00;15:00;0;125
23.04.2023;15:00;16:00;0;125
23.04.2023;16:00;17:00;0;125
23.04.2023;17:00;18:00;0;124
23.04.2023;18:00;19:00;0;127
23.04.2023;19:00;20:00;0;125
23.04.2023;20:00;21:00;0;126
23.04.2023;21:00;22:00;0;128
23.04.2023;22:00;23:00;0;125
23.04.2023;23:00;00:00;0;124
24.04.2023;00:00;01:00;0;127
24.04.2023;01:00;02:00;0;125
24.04.2023;02:00;03:00;0;124
24.04.2023;03:00;04:00;0;124
24.04.2023;04:00;05:00;0;127
24.04.2023;05:00;06:00;0;128
24.04.2023;06:00;07:00;0;128
24.04.2023;07:00;08:00;0;124
24.04.2023;08:00;09:00;0;124
24.04.2023;09:00;10:00;0;125
24.04.2023;10:00;11:00;0;124
24.04.2023;11:00;12:00;0;124
24.04.2023;12:00;13:00;0;127
24.04.2023;13:00;14:00;0;123
24.04.2023;14:00;15:00;0;125
24.04.2023;15:00;16:00;0;127
24.04.2023;16:00;17:00;0;125
24.04.2023;17:00;18:00;0;127
24.04.2023;18:00;19:00;0;126
24.04.2023;19:00;20:00;0;124
24.04.2023;20:00;21:00;0;124
24.04.2023;21:00;22:00;0;127
24.04.2023;22:00;23:00;0;126
24.04.2023;23:00;00:00;0;127
25.04.2023;00:00;01:00;0;126
25.04.2023;01:00;02:00;0;123
25.04.2023;02:00;03:00;0;125
25.04.2023;03:00;04:00;0;124
25.04.2023;04:00;05:00;0;124
25.04.2023;05:00;06:00;0;123
25.04.2023;06:00;07:00;0;123
25.04.2023;07:00;08:00;0;123
25.04.2023;08:00;09:00;0;123
25.04.2023;09:00;10:00;0;123
25.04.2023;10:00;11:00;0;123
25.04.2023;11:00;12:00;0;123
25.04.2023;12:00;13:00;0;122
25.04.2023;13:00;14:00;0;124
25.04.2023;14:00;15:00;0;125
25.04.2023;15:00;16:00;0;125
25.04.2023;16:00;17:00;0;125
25.04.2023;17:00;18:00;0;125
25.04.2023;18:00;19:00;0;125
25.04.2023;19:00;20:00;0;125
25.04.2023;20:00;21:00;0;125
25.04.2023;21:00;22:00;0;125
25.04.2023;22:00;23:00;0;125
25.04.2023;23:00;00:00;0;125
26.04.2023;00:00;01:00;0;125
26.04.2023;01:00;02:00;0;125
26.04.2023;02:00;03:00;0;122
26.04.2023;03:00;04:00;0;124
26.04.2023;04:00;05:00;0;123
26.04.2023;05:00;06:00;0;125
26.04.2023;06:00;07:00;0;125
26.04.2023;07:00;08:00;0;125
26.04.2023;08:00;09:00;0;125
26.04.2023;09:00;10:00;0;125
26.04.2023;10:00;11:00;0;122
26.04.2023;11:00;12:00;0;121
26.04.2023;12:00;13:00;0;125
26.04.2023;13:00;14:00;0;123
26.04.2023;14:00;15:00;0;125
26.04.2023;15:00;16:00;0;125
26.04.2023;16:00;17:00;0;125
26.04.2023;17:00;18:00;0;125
26.04.2023;18:00;19:00;0;124
26.04.2023;19:00;20:00;0;123
26.04.2023;20:00;21:00;0;123
26.04.2023;21:00;22:00;0;127
26.04.2023;22:00;23:00;0;126
26.04.2023;23:00;00:00;0;123
27.04.2023;00:00;01:00;0;125
27.04.2023;01:00;02:00;0;126
27.04.2023;02:00;03:00;0;123
27.04.2023;03:00;04:00;0;126
27.04.2023;04:00;05:00;0;125
27.04.2023;05:00;06:00;0;123
27.04.2023;06:00;07:00;0;125
27.04.2023;07:00;08:00;0;125
27.04.2023;08:00;09:00;0;124
27.04.2023;09:00;10:00;0;125
27.04.2023;10:00;11:00;0;125
27.04.2023;11:00;12:00;0;125
27.04.2023;12:00;13:00;0;125
27.04.2023;13:00;14:00;0;125
27.04.2023;14:00;15:00;0;125
27.04.2023;15:00;16:00;0;125
27.04.2023;16:00;17:00;0;125
27.04.2023;17:00;18:00;0;122
27.04.2023;18:00;19:00;0;125
27.04.2023;19:00;20:00;0;125
27.04.2023;20:00;21:00;0;125
27.04.2023;21:00;22:00;0;125
27.04.2023;22:00;23:00;0;124
27.04.2023;23:00;00:00;0;124
28.04.2023;00:00;01:00;0;124
28.04.2023;01:00;02:00;0;126
28.04.2023;02:00;03:00;0;126
28.04.2023;03:00;04:00;0;123
28.04.2023;04:00;05:00;0;125
28.04.2023;05:00;06:00;0;125
28.04.2023;06:00;07:00;0;125
28.04.2023;07:00;08:00;0;125
28.04.2023;08:00;09:00;0;125
28.04.2023;09:00;10:00;0;123
28.04.2023;10:00;11:00;0;124
28.04.2023;11:00;12:00;0;125
28.04.2023;12:00;13:00;0;128
28.04.2023;13:00;14:00;0;125
28.04.2023;14:00;15:00;0;125
28.04.2023;15:00;16:00;0;125
28.04.2023;16:00;17:00;0;126
28.04.2023;17:00;18:00;0;125
28.04.2023;18:00;19:00;0;125
28.04.2023;19:00;20:00;0;128
28.04.2023;20:00;21:00;0;126
28.04.2023;21:00;22:00;0;124
28.04.2023;22:00;23:00;0;124
28.04.2023;23:00;00:00;0;128
29.04.2023;00:00;01:00;0;126
29.04.2023;01:00;02:00;0;128
29.04.2023;02:00;03:00;0;127
29.04.2023;03:00;04:00;0;128
29.04.2023;04:00;05:00;0;125
29.04.2023;05:00;06:00;0;128
29.04.2023;06:00;07:00;0;127
29.04.2023;07:00;08:00;0;127
29.04.2023;08:00;09:00;0;126
29.04.2023;09:00;10:00;0;124
29.04.2023;10:00;11:00;0;124
29.04.2023;11:00;12:00;0;128
29.04.2023;12:00;13:00;0;126
29.04.2023;13:00;14:00;0;124
29.04.2023;14:00;15:00;0;127
29.04.2023;15:00;16:00;0;127
29.04.2023;16:00;17:00;0;126
29.04.2023;17:00;18:00;0;125
29.04.2023;18:00;19:00;0;128
29.04.2023;19:00;20:00;0;124
29.04.2023;20:00;21:00;0;127
29.04.2023;21:00;22:00;0;124
29.04.2023;22:00;23:00;0;124
29.04.2023;23:00;00:00;0;124
30.04.2023;00:00;01:00;0;125
30.04.2023;01:00;02:00;0;124
30.04.2023;02:00;03:00;0;126
30.04.2023;03:00;04:00;0;117
30.04.2023;04:00;05:00;0;116
30.04.2023;05:00;06:00;0;116
30.04.2023;06:00;07:00;0;116
30.04.2023;07:00;08:00;0;116
30.04.2023;08:00;09:00;0;116
30.04.2023;09:00;10:00;0;116
30.04.2023;10:00;11:00;0;116
30.04.2023;11:00;12:00;0;116
30.04.2023;12:00;13:00;0;117
30.04.2023;13:00;14:00;0;117
30.04.2023;14:00;15:00;0;116
30.04.2023;15:00;16:00;0;116
30.04.2023;16:00;17:00;0;116
30.04.2023;17:00;18:00;0;116
30.04.2023;18:00;19:00;0;116
30.04.2023;19:00;20:00;0;118
30.04.2023;20:00;21:00;0;117
30.04.2023;21:00;22:00;0;116
30.04.2023;22:00;23:00;0;116
30.04.2023;23:00;00:00;0;118
01.05.2023;00:00;01:00;0;117
01.05.2023;01:00;02:00;0;118
01.05.2023;02:00;03:00;0;115
01.05.2023;03:00;04:00;0;115
01.05.2023;04:00;05:00;0;118
01.05.2023;05:00;06:00;0;115
01.05.2023;06:00;07:00;0;116
01.05.2023;07:00;08:00;0;119
01.05.2023;08:00;09:00;0;119
01.05.2023;09:00;10:00;0;116
01.05.2023;10:00;11:00;0;115
01.05.2023;11:00;12:00;0;117
01.05.2023;12:00;13:00;0;119
01.05.2023;13:00;14:00;0;116
01.05.2023;14:00;15:00;0;118
01.05.2023;15:00;16:00;0;119
01.05.2023;16:00;17:00;0;118
01.05.2023;17:00;18:00;0;117
01.05.2023;18:00;19:00;0;119
01.05.2023;19:00;20:00;0;119
01.05.2023;20:00;21:00;0;117
01.05.2023;21:00;22:00;0;117
01.05.2023;22:00;23:00;0;116
01.05.2023;23:00;00:00;0;119
02.05.2023;00:00;01:00;0;118
02.05.2023;01:00;02:00;0;118
02.05.2023;02:00;03:00;0;116
02.05.2023;03:00;04:00;0;119
02.05.2023;04:00;05:00;0;118
02.05.2023;05:00;06:00;0;119
02.05.2023;06:00;07:00;0;118
02.05.2023;07:00;08:00;0;116
02.05.2023;08:00;09:00;0;119
02.05.2023;09:00;10:00;0;118
02.05.2023;10:00;11:00;0;115
02.05.2023;11:00;12:00;0;116
02.05.2023;12:00;13:00;0;123
02.05.2023;13:00;14:00;0;119
02.05.2023;14:00;15:00;0;117
02.05.2023;15:00;16:00;0;116
02.05.2023;16:00;17:00;0;118
02.05.2023;17:00;18:00;0;116
02.05.2023;18:00;19:00;0;117
02.05.2023;19:00;20:00;0;116
02.05.2023;20:00;21:00;0;118
02.05.2023;21:00;22:00;0;118
02.05.2023;22:00;23:00;0;117
02.05.2023;23:00;00:00;0;118
03.05.2023;00:00;01:00;0;117
03.05.2023;01:00;02:00;0;118
03.05.2023;02:00;03:00;0;117
03.05.2023;03:00;04:00;0;118
03.05.2023;04:00;05:00;0;117
03.05.2023;05:00;06:00;0;117
03.05.2023;06:00;07:00;0;117
03.05.2023;07:00;08:00;0;116
03.05.2023;08:00;09:00;0;115
03.05.2023;09:00;10:00;0;101
03.05.2023;10:00;11:00;0;50
03.05.2023;11:00;12:00;0;46
03.05.2023;12:00;13:00;0;50
03.05.2023;13:00;14:00;0;119
03.05.2023;14:00;15:00;0;118
03.05.2023;15:00;16:00;0;118
03.05.2023;16:00;17:00;0;119
03.05.2023;17:00;18:00;0;118
03.05.2023;18:00;19:00;0;115
03.05.2023;19:00;20:00;0;116
03.05.2023;20:00;21:00;0;115
03.05.2023;21:00;22:00;0;116
03.05.2023;22:00;23:00;0;116
03.05.2023;23:00;00:00;0;119
04.05.2023;00:00;01:00;0;118
04.05.2023;01:00;02:00;0;117
04.05.2023;02:00;03:00;0;117
04.05.2023;03:00;04:00;0;116
04.05.2023;04:00;05:00;0;116
04.05.2023;05:00;06:00;0;120
04.05.2023;06:00;07:00;0;116
04.05.2023;07:00;08:00;0;117
04.05.2023;08:00;09:00;0;117
04.05.2023;09:00;10:00;0;117
04.05.2023;10:00;11:00;0;117
04.05.2023;11:00;12:00;0;117
04.05.2023;12:00;13:00;0;117
04.05.2023;13:00;14:00;0;119
04.05.2023;14:00;15:00;0;117
04.05.2023;15:00;16:00;0;118
04.05.2023;16:00;17:00;0;117
04.05.2023;17:00;18:00;0;117
04.05.2023;18:00;19:00;0;117
04.05.2023;19:00;20:00;0;116
04.05.2023;20:00;21:00;0;116
04.05.2023;21:00;22:00;0;117
04.05.2023;22:00;23:00;0;117
04.05.2023;23:00;00:00;0;117
05.05.2023;00:00;01:00;0;117
05.05.2023;01:00;02:00;0;118
05.05.2023;02:00;03:00;0;117
05.05.2023;03:00;04:00;0;115
05.05.2023;04:00;05:00;0;115
05.05.2023;05:00;06:00;0;120
05.05.2023;06:00;07:00;0;118
05.05.2023;07:00;08:00;0;115
05.05.2023;08:00;09:00;0;118
05.05.2023;09:00;10:00;0;116
05.05.2023;10:00;11:00;0;116
05.05.2023;11:00;12:00;0;117
05.05.2023;12:00;13:00;0;117
05.05.2023;13:00;14:00;0;118
05.05.2023;14:00;15:00;0;116
05.05.2023;15:00;16:00;0;116
05.05.2023;16:00;17:00;0;119
05.05.2023;17:00;18:00;0;117
05.05.2023;18:00;19:00;0;116
05.05.2023;19:00;20:00;0;119
05.05.2023;20:00;21:00;0;116
05.05.2023;21:00;22:00;0;117
05.05.2023;22:00;23:00;0;120
05.05.2023;23:00;00:00;0;116
06.05.2023;00:00;01:00;0;116
06.05.2023;01:00;02:00;0;120
06.05.2023;02:00;03:00;0;117
06.05.2023;03:00;04:00;0;118
06.05.2023;04:00;05:00;0;118
06.05.2023;05:00;06:00;0;119
06.05.2023;06:00;07:00;0;119
06.05.2023;07:00;08:00;0;119
06.05.2023;08:00;09:00;0;115
06.05.2023;09:00;10:00;0;115
06.05.2023;10:00;11:00;0;116
06.05.2023;11:00;12:00;0;119
06.05.2023;12:00;13:00;0;118
06.05.2023;13:00;14:00;0;116
06.05.2023;14:00;15:00;0;116
06.05.2023;15:00;16:00;0;120
06.05.2023;16:00;17:00;0;118
06.05.2023;17:00;18:00;0;116
06.05.2023;18:00;19:00;0;116
06.05.2023;19:00;20:00;0;116
06.05.2023;20:00;21:00;0;119
06.05.2023;21:00;22:00;0;119
06.05.2023;22:00;23:00;0;118
06.05.2023;23:00;00:00;0;118
07.05.2023;00:00;01:00;0;117
07.05.2023;01:00;02:00;0;118
07.05.2023;02:00;03:00;0;118
07.05.2023;03:00;04:00;0;119
07.05.2023;04:00;05:00;0;116
07.05.2023;05:00;06:00;0;119
07.05.2023;06:00;07:00;0;118
07.05.2023;07:00;08:00;0;119
07.05.2023;08:00;09:00;0;117
07.05.2023;09:00;10:00;0;115
07.05.2023;10:00;11:00;0;118
07.05.2023;11:00;12:00;0;118
07.05.2023;12:00;13:00;0;118
07.05.2023;13:00;14:00;0;118
07.05.2023;14:00;15:00;0;118
07.05.2023;15:00;16:00;0;118
07.05.2023;16:00;17:00;0;115
07.05.2023;17:00;18:00;0;117
07.05.2023;18:00;19:00;0;118
07.05.2023;19:00;20:00;0;117
07.05.2023;20:00;21:00;0;117
07.05.2023;21:00;22:00;0;117
07.05.2023;22:00;23:00;0;117
07.05.2023;23:00;00:00;0;117
08.05.2023;00:00;01:00;0;117
08.05.2023;01:00;02:00;0;118
08.05.2023;02:00;03:00;0;119
08.05.2023;03:00;04:00;0;117
08.05.2023;04:00;05:00;0;118
08.05.2023;05:00;06:00;0;118
08.05.2023;06:00;07:00;0;117
08.05.2023;07:00;08:00;0;118
08.05.2023;08:00;09:00;0;116
08.05.2023;09:00;10:00;0;116
08.05.2023;10:00;11:00;0;116
08.05.2023;11:00;12:00;0;116
08.05.2023;12:00;13:00;0;117
08.05.2023;13:00;14:00;0;116
08.05.2023;14:00;15:00;0;116
08.05.2023;15:00;16:00;0;118
08.05.2023;16:00;17:00;0;116
08.05.2023;17:00;18:00;0;116
08.05.2023;18:00;19:00;0;116
08.05.2023;19:00;20:00;0;118
08.05.2023;20:00;21:00;0;117
08.05.2023;21:00;22:00;0;120
08.05.2023;22:00;23:00;0;119
08.05.2023;23:00;00:00;0;119
09.05.2023;00:00;01:00;0;117
09.05.2023;01:00;02:00;0;117
09.05.2023;02:00;03:00;0;117
09.05.2023;03:00;04:00;0;119
09.05.2023;04:00;05:00;0;117
09.05.2023;05:00;06:00;0;116
09.05.2023;06:00;07:00;0;117
09.05.2023;07:00;08:00;0;117
09.05.2023;08:00;09:00;0;116
09.05.2023;09:00;10:00;0;117
09.05.2023;10:00;11:00;0;117
09.05.2023;11:00;12:00;0;117
09.05.2023;12:00;13:00;0;117
09.05.2023;13:00;14:00;0;117
09.05.2023;14:00;15:00;0;117
09.05.2023;15:00;16:00;0;117
09.05.2023;16:00;17:00;0;117
09.05.2023;17:00;18:00;0;117
09.05.2023;18:00;19:00;0;117
09.05.2023;19:00;20:00;0;119
09.05.2023;20:00;21:00;0;119
09.05.2023;21:00;22:00;0;119
09.05.2023;22:00;23:00;0;123
09.05.2023;23:00;00:00;0;127
10.05.2023;00:00;01:00;0;128
10.05.2023;01:00;02:00;0;129
10.05.2023;02:00;03:00;0;127
10.05.2023;03:00;04:00;0;128
10.05.2023;04:00;05:00;0;127
10.05.2023;05:00;06:00;0;128
10.05.2023;06:00;07:00;0;128
10.05.2023;07:00;08:00;0;124
10.05.2023;08:00;09:00;0;117
10.05.2023;09:00;10:00;0;121
10.05.2023;10:00;11:00;0;122
10.05.2023;11:00;12:00;0;124
10.05.2023;12:00;13:00;0;122
10.05.2023;13:00;14:00;0;121
10.05.2023;14:00;15:00;0;124
10.05.2023;15:00;16:00;0;123
10.05.2023;16:00;17:00;0;121
10.05.2023;17:00;18:00;0;124
10.05.2023;18:00;19:00;0;123
10.05.2023;19:00;20:00;0;122
10.05.2023;20:00;21:00;0;122
10.05.2023;21:00;22:00;0;122
10.05.2023;22:00;23:00;0;122
10.05.2023;23:00;00:00;0;122
11.05.2023;00:00;01:00;0;123
11.05.2023;01:00;02:00;0;125
11.05.2023;02:00;03:00;0;122
11.05.2023;03:00;04:00;0;121
11.05.2023;04:00;05:00;0;123
11.05.2023;05:00;06:00;0;124
11.05.2023;06:00;07:00;0;123
11.05.2023;07:00;08:00;0;124
11.05.2023;08:00;09:00;0;122
11.05.2023;09:00;10:00;0;123
11.05.2023;10:00;11:00;0;124
11.05.2023;11:00;12:00;0;121
11.05.2023;12:00;13:00;0;122
11.05.2023;13:00;14:00;0;117
11.05.2023;14:00;15:00;0;118
11.05.2023;15:00;16:00;0;118
11.05.2023;16:00;17:00;0;117
11.05.2023;17:00;18:00;0;118
11.05.2023;18:00;19:00;0;118
11.05.2023;19:00;20:00;0;118
11.05.2023;20:00;21:00;0;118
11.05.2023;21:00;22:00;0;115
11.05.2023;22:00;23:00;0;118
11.05.2023;23:00;00:00;0;118
12.05.2023;00:00;01:00;0;118
12.05.2023;01:00;02:00;0;119
12.05.2023;02:00;03:00;0;128
12.05.2023;03:00;04:00;0;117
12.05.2023;04:00;05:00;0;117
12.05.2023;05:00;06:00;0;117
12.05.2023;06:00;07:00;0;118
12.05.2023;07:00;08:00;0;118
12.05.2023;08:00;09:00;0;117
12.05.2023;09:00;10:00;0;117
12.05.2023;10:00;11:00;0;117
12.05.2023;11:00;12:00;0;115
12.05.2023;12:00;13:00;0;115
12.05.2023;13:00;14:00;0;117
12.05.2023;14:00;15:00;0;117
12.05.2023;15:00;16:00;0;118
12.05.2023;16:00;17:00;0;119
12.05.2023;17:00;18:00;0;119
12.05.2023;18:00;19:00;0;128
12.05.2023;19:00;20:00;0;129
12.05.2023;20:00;21:00;0;127
12.05.2023;21:00;22:00;0;127
12.05.2023;22:00;23:00;0;127
12.05.2023;23:00;00:00;0;127
13.05.2023;00:00;01:00;0;128
13.05.2023;01:00;02:00;0;128
13.05.2023;02:00;03:00;0;128
13.05.2023;03:00;04:00;0;127
13.05.2023;04:00;05:00;0;127
13.05.2023;05:00;06:00;0;128
13.05.2023;06:00;07:00;0;128
13.05.2023;07:00;08:00;0;128
13.05.2023;08:00;09:00;0;128
13.05.2023;09:00;10:00;0;128
13.05.2023;10:00;11:00;0;128
13.05.2023;11:00;12:00;0;128
13.05.2023;12:00;13:00;0;127
13.05.2023;13:00;14:00;0;126
13.05.2023;14:00;15:00;0;128
13.05.2023;15:00;16:00;0;128
13.05.2023;16:00;17:00;0;128
13.05.2023;17:00;18:00;0;128
13.05.2023;18:00;19:00;0;127
13.05.2023;19:00;20:00;0;127
13.05.2023;20:00;21:00;0;128
13.05.2023;21:00;22:00;0;127
13.05.2023;22:00;23:00;0;127
13.05.2023;23:00;00:00;0;127
14.05.2023;00:00;01:00;0;126
14.05.2023;01:00;02:00;0;129
14.05.2023;02:00;03:00;0;127
14.05.2023;03:00;04:00;0;128
14.05.2023;04:00;05:00;0;127
14.05.2023;05:00;06:00;0;127
14.05.2023;06:00;07:00;0;127
14.05.2023;07:00;08:00;0;127
14.05.2023;08:00;09:00;0;127
14.05.2023;09:00;10:00;0;127
14.05.2023;10:00;11:00;0;127
14.05.2023;11:00;12:00;0;128
14.05.2023;12:00;13:00;0;127
14.05.2023;13:00;14:00;0;129
14.05.2023;14:00;15:00;0;127
14.05.2023;15:00;16:00;0;127
14.05.2023;16:00;17:00;0;127
14.05.2023;17:00;18:00;0;127
14.05.2023;18:00;19:00;0;127
14.05.2023;19:00;20:00;0;128
14.05.2023;20:00;21:00;0;126
14.05.2023;21:00;22:00;0;127
14.05.2023;22:00;23:00;0;129
14.05.2023;23:00;00:00;0;130
15.05.2023;00:00;01:00;0;129
15.05.2023;01:00;02:00;0;127
15.05.2023;02:00;03:00;0;126
15.05.2023;03:00;04:00;0;128
15.05.2023;04:00;05:00;0;126
15.05.2023;05:00;06:00;0;126
15.05.2023;06:00;07:00;0;126
15.05.2023;07:00;08:00;0;127
15.05.2023;08:00;09:00;0;127
15.05.2023;09:00;10:00;0;126
15.05.2023;10:00;11:00;0;126
15.05.2023;11:00;12:00;0;127
15.05.2023;12:00;13:00;0;125
15.05.2023;13:00;14:00;0;126
15.05.2023;14:00;15:00;0;126
15.05.2023;15:00;16:00;0;126
15.05.2023;16:00;17:00;0;128
15.05.2023;17:00;18:00;0;127
15.05.2023;18:00;19:00;0;127
15.05.2023;19:00;20:00;0;129
15.05.2023;20:00;21:00;0;128
15.05.2023;21:00;22:00;0;128
15.05.2023;22:00;23:00;0;128
15.05.2023;23:00;00:00;0;128
16.05.2023;00:00;01:00;0;128
16.05.2023;01:00;02:00;0;123
16.05.2023;02:00;03:00;0;123
16.05.2023;03:00;04:00;0;122
16.05.2023;04:00;05:00;0;123
16.05.2023;05:00;06:00;0;123
16.05.2023;06:00;07:00;0;124
16.05.2023;07:00;08:00;0;123
16.05.2023;08:00;09:00;0;123
16.05.2023;09:00;10:00;0;123
16.05.2023;10:00;11:00;0;123
16.05.2023;11:00;12:00;0;121
16.05.2023;12:00;13:00;0;122
16.05.2023;13:00;14:00;0;122
16.05.2023;14:00;15:00;0;122
16.05.2023;15:00;16:00;0;122
16.05.2023;16:00;17:00;0;122
16.05.2023;17:00;18:00;0;122
16.05.2023;18:00;19:00;0;121
16.05.2023;19:00;20:00;0;122
16.05.2023;20:00;21:00;0;122
16.05.2023;21:00;22:00;0;122
16.05.2023;22:00;23:00;0;122
16.05.2023;23:00;00:00;0;122
17.05.2023;00:00;01:00;0;122
17.05.2023;01:00;02:00;0;122
17.05.2023;02:00;03:00;0;122
17.05.2023;03:00;04:00;0;122
17.05.2023;04:00;05:00;0;122
17.05.2023;05:00;06:00;0;124
17.05.2023;06:00;07:00;0;124
17.05.2023;07:00;08:00;0;121
17.05.2023;08:00;09:00;0;120
17.05.2023;09:00;10:00;0;120
17.05.2023;10:00;11:00;0;122
17.05.2023;11:00;12:00;0;122
17.05.2023;12:00;13:00;0;121
17.05.2023;13:00;14:00;0;124
17.05.2023;14:00;15:00;0;122
17.05.2023;15:00;16:00;0;123
17.05.2023;16:00;17:00;0;124
17.05.2023;17:00;18:00;0;122
17.05.2023;18:00;19:00;0;121
17.05.2023;19:00;20:00;0;123
17.05.2023;20:00;21:00;0;123
17.05.2023;21:00;22:00;0;122
17.05.2023;22:00;23:00;0;122
17.05.2023;23:00;00:00;0;122
18.05.2023;00:00;01:00;0;122
18.05.2023;01:00;02:00;0;122
18.05.2023;02:00;03:00;0;122
18.05.2023;03:00;04:00;0;124
18.05.2023;04:00;05:00;0;122
18.05.2023;05:00;06:00;0;123
18.05.2023;06:00;07:00;0;122
18.05.2023;07:00;08:00;0;123
18.05.2023;08:00;09:00;0;122
18.05.2023;09:00;10:00;0;119
18.05.2023;10:00;11:00;0;121
18.05.2023;11:00;12:00;0;122
18.05.2023;12:00;13:00;0;120
18.05.2023;13:00;14:00;0;124
18.05.2023;14:00;15:00;0;122
18.05.2023;15:00;16:00;0;122
18.05.2023;16:00;17:00;0;120
18.05.2023;17:00;18:00;0;120
18.05.2023;18:00;19:00;0;121
18.05.2023;19:00;20:00;0;121
18.05.2023;20:00;21:00;0;124
18.05.2023;21:00;22:00;0;122
18.05.2023;22:00;23:00;0;121
18.05.2023;23:00;00:00;0;121
19.05.2023;00:00;01:00;0;122
19.05.2023;01:00;02:00;0;123
19.05.2023;02:00;03:00;0;121
19.05.2023;03:00;04:00;0;121
19.05.2023;04:00;05:00;0;121
19.05.2023;05:00;06:00;0;121
19.05.2023;06:00;07:00;0;121
19.05.2023;07:00;08:00;0;121
19.05.2023;08:00;09:00;0;121
19.05.2023;09:00;10:00;0;121
19.05.2023;10:00;11:00;0;124
19.05.2023;11:00;12:00;0;124
19.05.2023;12:00;13:00;0;121
19.05.2023;13:00;14:00;0;124
19.05.2023;14:00;15:00;0;121
19.05.2023;15:00;16:00;0;123
19.05.2023;16:00;17:00;0;120
19.05.2023;17:00;18:00;0;121
19.05.2023;18:00;19:00;0;123
19.05.2023;19:00;20:00;0;121
19.05.2023;20:00;21:00;0;124
19.05.2023;21:00;22:00;0;121
19.05.2023;22:00;23:00;0;121
19.05.2023;23:00;00:00;0;123
20.05.2023;00:00;01:00;0;121
20.05.2023;01:00;02:00;0;124
20.05.2023;02:00;03:00;0;123
20.05.2023;03:00;04:00;0;121
20.05.2023;04:00;05:00;0;123
20.05.2023;05:00;06:00;0;124
20.05.2023;06:00;07:00;0;123
20.05.2023;07:00;08:00;0;125
20.05.2023;08:00;09:00;0;126
20.05.2023;09:00;10:00;0;126
20.05.2023;10:00;11:00;0;128
20.05.2023;11:00;12:00;0;128
20.05.2023;12:00;13:00;0;128
20.05.2023;13:00;14:00;0;128
20.05.2023;14:00;15:00;0;127
20.05.2023;15:00;16:00;0;127
20.05.2023;16:00;17:00;0;128
20.05.2023;17:00;18:00;0;128
20.05.2023;18:00;19:00;0;127
20.05.2023;19:00;20:00;0;126
20.05.2023;20:00;21:00;0;127
20.05.2023;21:00;22:00;0;127
20.05.2023;22:00;23:00;0;127
20.05.2023;23:00;00:00;0;128
21.05.2023;00:00;01:00;0;127
21.05.2023;01:00;02:00;0;127
21.05.2023;02:00;03:00;0;126
21.05.2023;03:00;04:00;0;127
21.05.2023;04:00;05:00;0;127
21.05.2023;05:00;06:00;0;127
21.05.2023;06:00;07:00;0;127
21.05.2023;07:00;08:00;0;127
21.05.2023;08:00;09:00;0;127
21.05.2023;09:00;10:00;0;126
21.05.2023;10:00;11:00;0;126
21.05.2023;11:00;12:00;0;126
21.05.2023;12:00;13:00;0;126
21.05.2023;13:00;14:00;0;126
21.05.2023;14:00;15:00;0;126
21.05.2023;15:00;16:00;0;126
21.05.2023;16:00;17:00;0;127
21.05.2023;17:00;18:00;0;126
21.05.2023;18:00;19:00;0;128
21.05.2023;19:00;20:00;0;128
21.05.2023;20:00;21:00;0;127
21.05.2023;21:00;22:00;0;128
21.05.2023;22:00;23:00;0;127
21.05.2023;23:00;00:00;0;129
22.05.2023;00:00;01:00;0;126
