Datum;Anfang;Ende;Generation_DE A [MW] Originalauflösungen;Generation_DE B [MW] Originalauflösungen;Generation_DE Neurath C [MW] Originalauflösungen;Generation_DE Neurath D [MW] Originalauflösungen;Generation_DE Neurath E [MW] Originalauflösungen;Generation_DE Neurath F [MW] Originalauflösungen;Generation_DE Neurath G [MW] Originalauflösungen
18.01.2023;10:00;11:00;-;-;288;556;536;1.025;1.052
18.01.2023;11:00;12:00;-;-;288;557;539;1.033;1.050
18.01.2023;12:00;13:00;-;-;289;555;536;1.030;1.050
18.01.2023;13:00;14:00;-;-;289;557;536;1.030;1.047
18.01.2023;14:00;15:00;-;-;289;557;537;1.030;1.043
18.01.2023;15:00;16:00;-;-;289;556;536;1.032;1.050
18.01.2023;16:00;17:00;-;-;289;556;536;1.031;1.046
18.01.2023;17:00;18:00;-;-;289;557;536;1.033;1.050
18.01.2023;18:00;19:00;-;-;289;556;537;1.028;1.054
18.01.2023;19:00;20:00;-;-;289;557;536;1.034;1.046
18.01.2023;20:00;21:00;-;-;289;556;537;1.034;1.040
18.01.2023;21:00;22:00;-;-;289;557;538;1.031;1.048
18.01.2023;22:00;23:00;-;-;288;557;537;1.035;1.045
18.01.2023;23:00;00:00;-;-;288;555;536;1.031;1.043
19.01.2023;00:00;01:00;-;-;288;557;537;1.034;1.041
19.01.2023;01:00;02:00;-;-;288;555;537;1.031;1.043
19.01.2023;02:00;03:00;-;-;288;556;536;1.031;1.036
19.01.2023;03:00;04:00;-;-;288;557;536;1.035;1.042
19.01.2023;04:00;05:00;-;-;288;557;537;1.033;1.046
19.01.2023;05:00;06:00;-;-;289;556;538;1.033;1.044
19.01.2023;06:00;07:00;-;-;289;555;536;1.035;1.038
19.01.2023;07:00;08:00;-;-;289;555;534;1.034;1.042
19.01.2023;08:00;09:00;-;-;289;556;536;1.034;1.036
19.01.2023;09:00;10:00;-;-;289;556;536;1.032;1.042
19.01.2023;10:00;11:00;-;-;289;557;537;1.033;1.045
19.01.2023;11:00;12:00;-;-;289;556;536;1.036;1.044
19.01.2023;12:00;13:00;-;-;289;558;537;1.033;1.044
19.01.2023;13:00;14:00;-;-;288;556;535;1.030;1.044
19.01.2023;14:00;15:00;-;-;289;557;537;1.033;1.047
19.01.2023;15:00;16:00;-;-;289;555;536;1.031;1.045
19.01.2023;16:00;17:00;-;-;289;556;536;1.031;1.041
19.01.2023;17:00;18:00;-;-;289;556;536;1.033;1.040
19.01.2023;18:00;19:00;-;-;289;558;537;1.030;1.047
19.01.2023;19:00;20:00;-;-;289;556;536;1.032;1.050
19.01.2023;20:00;21:00;-;-;289;558;537;1.038;1.037
19.01.2023;21:00;22:00;-;-;289;557;537;1.031;1.040
19.01.2023;22:00;23:00;-;-;289;556;536;1.029;1.044
19.01.2023;23:00;00:00;-;-;289;557;537;1.030;1.037
20.01.2023;00:00;01:00;-;-;289;557;536;1.029;1.047
20.01.2023;01:00;02:00;-;-;288;556;536;1.030;1.042
20.01.2023;02:00;03:00;-;-;288;556;536;1.028;1.046
20.01.2023;03:00;04:00;-;-;289;558;538;1.037;1.048
20.01.2023;04:00;05:00;-;-;289;557;536;1.040;1.046
20.01.2023;05:00;06:00;-;-;289;556;537;1.042;1.048
20.01.2023;06:00;07:00;-;-;288;556;537;1.039;1.047
20.01.2023;07:00;08:00;-;-;289;557;536;1.040;1.044
20.01.2023;08:00;09:00;-;-;289;556;536;1.044;1.049
20.01.2023;09:00;10:00;-;-;289;556;536;1.043;1.050
20.01.2023;10:00;11:00;-;-;289;557;536;1.042;1.043
20.01.2023;11:00;12:00;-;-;289;556;536;1.039;1.051
20.01.2023;12:00;13:00;-;-;289;557;536;1.036;1.047
20.01.2023;13:00;14:00;-;-;289;558;537;1.037;1.049
20.01.2023;14:00;15:00;-;-;289;557;535;1.037;1.052
20.01.2023;15:00;16:00;-;-;289;556;538;1.036;1.046
20.01.2023;16:00;17:00;-;-;289;557;537;1.039;1.051
20.01.2023;17:00;18:00;-;-;289;558;536;1.035;1.050
20.01.2023;18:00;19:00;-;-;289;557;537;1.039;1.050
20.01.2023;19:00;20:00;-;-;289;556;537;1.036;1.049
20.01.2023;20:00;21:00;-;-;289;557;536;1.038;1.054
20.01.2023;21:00;22:00;-;-;289;556;537;1.036;1.058
20.01.2023;22:00;23:00;-;-;289;557;537;1.038;1.053
20.01.2023;23:00;00:00;-;-;288;557;536;1.039;1.045
21.01.2023;00:00;01:00;-;-;288;556;537;1.038;1.050
21.01.2023;01:00;02:00;-;-;289;557;537;1.039;1.047
21.01.2023;02:00;03:00;-;-;289;556;537;1.030;1.055
21.01.2023;03:00;04:00;-;-;289;556;536;1.040;1.052
21.01.2023;04:00;05:00;-;-;289;556;537;1.035;1.051
21.01.2023;05:00;06:00;-;-;289;557;537;1.033;1.051
21.01.2023;06:00;07:00;-;-;289;556;537;1.033;1.056
21.01.2023;07:00;08:00;-;-;289;557;536;1.033;1.053
21.01.2023;08:00;09:00;-;-;289;556;537;1.032;1.048
21.01.2023;09:00;10:00;-;-;288;557;536;1.035;1.049
21.01.2023;10:00;11:00;-;-;289;556;536;1.031;1.055
21.01.2023;11:00;12:00;-;-;289;557;536;1.034;1.050
21.01.2023;12:00;13:00;-;-;288;557;537;1.035;1.049
21.01.2023;13:00;14:00;-;-;289;557;537;1.036;1.044
21.01.2023;14:00;15:00;-;-;289;557;537;1.036;1.045
21.01.2023;15:00;16:00;-;-;288;556;537;1.033;1.053
21.01.2023;16:00;17:00;-;-;289;556;536;1.034;1.051
21.01.2023;17:00;18:00;-;-;289;557;537;1.037;1.051
21.01.2023;18:00;19:00;-;-;289;556;537;1.035;1.052
21.01.2023;19:00;20:00;-;-;289;557;536;1.037;1.049
21.01.2023;20:00;21:00;-;-;289;556;536;1.033;1.053
21.01.2023;21:00;22:00;-;-;289;555;537;1.037;1.054
21.01.2023;22:00;23:00;-;-;289;558;538;1.042;1.056
21.01.2023;23:00;00:00;-;-;288;557;537;1.033;1.058
22.01.2023;00:00;01:00;-;-;289;556;537;1.038;1.056
22.01.2023;01:00;02:00;-;-;289;557;537;1.036;1.056
22.01.2023;02:00;03:00;-;-;289;557;536;1.036;1.055
22.01.2023;03:00;04:00;-;-;289;558;537;1.037;1.053
22.01.2023;04:00;05:00;-;-;289;556;535;1.037;1.044
22.01.2023;05:00;06:00;-;-;289;556;537;1.037;1.042
22.01.2023;06:00;07:00;-;-;289;557;536;1.038;1.050
22.01.2023;07:00;08:00;-;-;289;556;538;1.041;1.056
22.01.2023;08:00;09:00;-;-;289;556;537;1.040;1.052
22.01.2023;09:00;10:00;-;-;289;557;536;1.041;1.054
22.01.2023;10:00;11:00;-;-;289;556;536;1.038;1.053
22.01.2023;11:00;12:00;-;-;289;556;537;1.041;1.051
22.01.2023;12:00;13:00;-;-;289;557;536;1.035;1.046
22.01.2023;13:00;14:00;-;-;289;556;537;1.041;1.048
22.01.2023;14:00;15:00;-;-;289;557;536;1.035;1.050
22.01.2023;15:00;16:00;-;-;289;557;489;1.044;1.054
22.01.2023;16:00;17:00;-;-;289;556;2;1.035;1.051
22.01.2023;17:00;18:00;-;-;289;555;0;1.037;1.044
22.01.2023;18:00;19:00;-;-;289;556;0;1.036;1.047
22.01.2023;19:00;20:00;-;-;289;556;0;1.041;1.048
22.01.2023;20:00;21:00;-;-;289;555;0;1.035;1.049
22.01.2023;21:00;22:00;-;-;289;556;0;1.039;1.049
22.01.2023;22:00;23:00;-;-;288;557;0;1.035;1.048
22.01.2023;23:00;00:00;-;-;288;555;0;1.044;1.053
23.01.2023;00:00;01:00;-;-;289;556;0;1.040;1.052
23.01.2023;01:00;02:00;-;-;289;555;0;1.037;1.048
23.01.2023;02:00;03:00;-;-;289;557;0;1.041;1.046
23.01.2023;03:00;04:00;-;-;289;556;0;1.038;1.043
23.01.2023;04:00;05:00;-;-;289;554;0;1.039;1.051
23.01.2023;05:00;06:00;-;-;289;557;0;1.040;1.043
23.01.2023;06:00;07:00;-;-;289;555;0;1.038;1.048
23.01.2023;07:00;08:00;-;-;289;556;0;1.033;1.044
23.01.2023;08:00;09:00;-;-;289;556;0;1.040;1.046
23.01.2023;09:00;10:00;-;-;289;556;0;1.041;1.044
23.01.2023;10:00;11:00;-;-;289;557;0;1.040;1.046
23.01.2023;11:00;12:00;-;-;289;555;0;1.037;1.047
23.01.2023;12:00;13:00;-;-;289;556;0;1.039;1.047
23.01.2023;13:00;14:00;-;-;289;556;0;1.035;1.047
23.01.2023;14:00;15:00;-;-;289;555;0;1.041;1.043
23.01.2023;15:00;16:00;-;-;289;555;0;1.041;1.048
23.01.2023;16:00;17:00;-;-;289;556;0;1.040;1.049
23.01.2023;17:00;18:00;-;-;289;556;0;1.039;1.048
23.01.2023;18:00;19:00;-;-;289;556;0;1.041;1.045
23.01.2023;19:00;20:00;-;-;289;556;0;1.039;1.046
23.01.2023;20:00;21:00;-;-;289;555;0;1.035;1.048
23.01.2023;21:00;22:00;-;-;289;555;0;1.041;1.047
23.01.2023;22:00;23:00;-;-;289;556;0;1.038;1.048
23.01.2023;23:00;00:00;-;-;289;555;0;1.034;1.050
24.01.2023;00:00;01:00;-;-;289;556;0;1.040;1.049
24.01.2023;01:00;02:00;-;-;288;556;0;1.035;1.047
24.01.2023;02:00;03:00;-;-;288;556;0;1.040;1.051
24.01.2023;03:00;04:00;-;-;288;556;0;1.037;1.045
24.01.2023;04:00;05:00;-;-;289;556;0;1.037;1.050
24.01.2023;05:00;06:00;-;-;289;555;0;1.030;1.046
24.01.2023;06:00;07:00;-;-;288;556;0;1.037;1.045
24.01.2023;07:00;08:00;-;-;289;556;0;1.035;1.053
24.01.2023;08:00;09:00;-;-;289;556;0;1.035;1.046
24.01.2023;09:00;10:00;-;-;289;555;0;1.034;1.045
24.01.2023;10:00;11:00;-;-;289;556;0;1.037;1.048
24.01.2023;11:00;12:00;-;-;288;556;0;1.036;1.047
24.01.2023;12:00;13:00;-;-;288;557;0;1.037;1.049
24.01.2023;13:00;14:00;-;-;288;556;0;1.034;1.050
24.01.2023;14:00;15:00;-;-;288;555;0;1.033;1.054
24.01.2023;15:00;16:00;-;-;288;556;0;1.033;1.052
24.01.2023;16:00;17:00;-;-;288;555;0;1.035;1.054
24.01.2023;17:00;18:00;-;-;288;556;0;1.035;1.054
24.01.2023;18:00;19:00;-;-;288;556;0;976;1.053
24.01.2023;19:00;20:00;-;-;288;555;0;790;1.052
24.01.2023;20:00;21:00;-;-;288;556;0;741;1.055
24.01.2023;21:00;22:00;-;-;289;555;0;737;1.055
24.01.2023;22:00;23:00;-;-;289;556;0;741;1.056
24.01.2023;23:00;00:00;-;-;288;555;0;831;1.052
25.01.2023;00:00;01:00;-;-;289;556;0;900;1.056
25.01.2023;01:00;02:00;-;-;289;555;0;1.036;1.058
25.01.2023;02:00;03:00;-;-;289;557;0;1.030;1.058
25.01.2023;03:00;04:00;-;-;289;556;0;1.035;1.056
25.01.2023;04:00;05:00;-;-;289;556;0;1.034;1.056
25.01.2023;05:00;06:00;-;-;289;556;0;1.025;1.051
25.01.2023;06:00;07:00;-;-;289;556;0;1.028;1.051
25.01.2023;07:00;08:00;-;-;289;556;0;1.027;1.058
25.01.2023;08:00;09:00;-;-;289;555;0;1.029;1.056
25.01.2023;09:00;10:00;-;-;289;555;0;1.033;1.050
25.01.2023;10:00;11:00;-;-;289;556;0;1.031;1.049
25.01.2023;11:00;12:00;-;-;289;556;0;1.032;1.050
25.01.2023;12:00;13:00;-;-;289;555;0;1.029;1.052
25.01.2023;13:00;14:00;-;-;289;556;0;1.025;1.057
25.01.2023;14:00;15:00;-;-;289;555;0;1.030;1.056
25.01.2023;15:00;16:00;-;-;289;556;0;1.029;1.056
25.01.2023;16:00;17:00;-;-;289;556;0;1.032;1.051
25.01.2023;17:00;18:00;-;-;289;556;0;1.034;1.050
25.01.2023;18:00;19:00;-;-;289;555;0;1.031;1.055
25.01.2023;19:00;20:00;-;-;289;557;0;1.033;1.055
25.01.2023;20:00;21:00;-;-;289;555;0;1.030;1.044
25.01.2023;21:00;22:00;-;-;289;556;0;1.022;825
25.01.2023;22:00;23:00;-;-;289;557;0;1.029;1.028
25.01.2023;23:00;00:00;-;-;289;555;0;1.031;1.035
26.01.2023;00:00;01:00;-;-;288;556;0;1.031;1.057
26.01.2023;01:00;02:00;-;-;288;556;0;1.030;1.051
26.01.2023;02:00;03:00;-;-;289;555;0;1.032;1.044
26.01.2023;03:00;04:00;-;-;289;555;0;1.030;1.050
26.01.2023;04:00;05:00;-;-;289;557;0;1.033;1.046
26.01.2023;05:00;06:00;-;-;289;555;0;1.027;1.051
26.01.2023;06:00;07:00;-;-;289;556;0;1.029;1.047
26.01.2023;07:00;08:00;-;-;289;555;0;1.032;1.050
26.01.2023;08:00;09:00;-;-;289;556;0;1.032;1.052
26.01.2023;09:00;10:00;-;-;289;555;0;1.030;1.053
26.01.2023;10:00;11:00;-;-;289;556;0;1.033;1.050
26.01.2023;11:00;12:00;-;-;289;555;0;1.029;1.048
26.01.2023;12:00;13:00;-;-;289;556;0;1.029;1.050
26.01.2023;13:00;14:00;-;-;289;555;0;1.033;1.052
26.01.2023;14:00;15:00;-;-;289;555;0;1.031;1.047
26.01.2023;15:00;16:00;-;-;289;556;0;1.031;1.051
26.01.2023;16:00;17:00;-;-;289;556;0;1.033;1.051
26.01.2023;17:00;18:00;-;-;289;556;0;1.031;1.045
26.01.2023;18:00;19:00;-;-;289;555;0;1.029;1.051
26.01.2023;19:00;20:00;-;-;289;557;0;1.018;1.048
26.01.2023;20:00;21:00;-;-;289;555;0;1.029;1.049
26.01.2023;21:00;22:00;-;-;289;556;0;1.026;1.050
26.01.2023;22:00;23:00;-;-;289;556;0;1.030;1.048
26.01.2023;23:00;00:00;-;-;289;556;0;1.032;1.051
27.01.2023;00:00;01:00;-;-;289;556;0;1.026;1.047
27.01.2023;01:00;02:00;-;-;289;556;0;1.032;1.053
27.01.2023;02:00;03:00;-;-;289;556;0;1.031;1.046
27.01.2023;03:00;04:00;-;-;288;555;0;1.030;1.053
27.01.2023;04:00;05:00;-;-;289;556;0;1.029;1.053
27.01.2023;05:00;06:00;-;-;289;556;0;1.022;1.048
27.01.2023;06:00;07:00;-;-;289;556;0;1.022;1.052
27.01.2023;07:00;08:00;-;-;289;555;0;1.027;1.048
27.01.2023;08:00;09:00;-;-;289;555;20;1.032;1.051
27.01.2023;09:00;10:00;-;-;289;556;275;1.037;1.053
27.01.2023;10:00;11:00;-;-;289;557;510;1.041;1.056
27.01.2023;11:00;12:00;-;-;289;555;537;1.042;1.050
27.01.2023;12:00;13:00;-;-;289;556;533;1.038;1.053
27.01.2023;13:00;14:00;-;-;289;557;535;1.033;1.053
27.01.2023;14:00;15:00;-;-;289;557;533;1.035;1.059
27.01.2023;15:00;16:00;-;-;289;557;536;1.035;1.059
27.01.2023;16:00;17:00;-;-;289;557;540;1.035;1.055
27.01.2023;17:00;18:00;-;-;289;557;539;1.041;1.051
27.01.2023;18:00;19:00;-;-;290;555;539;1.044;1.058
27.01.2023;19:00;20:00;-;-;289;557;538;1.041;1.059
27.01.2023;20:00;21:00;-;-;290;556;538;1.041;1.058
27.01.2023;21:00;22:00;-;-;290;557;539;1.040;1.056
27.01.2023;22:00;23:00;-;-;290;557;537;1.040;1.054
27.01.2023;23:00;00:00;-;-;289;557;539;1.040;1.057
28.01.2023;00:00;01:00;-;-;290;558;539;1.036;1.059
28.01.2023;01:00;02:00;-;-;289;556;539;1.034;1.055
28.01.2023;02:00;03:00;-;-;289;556;539;1.037;1.059
28.01.2023;03:00;04:00;-;-;289;557;539;1.038;1.057
28.01.2023;04:00;05:00;-;-;290;557;538;1.037;1.053
28.01.2023;05:00;06:00;-;-;290;557;539;1.041;1.057
28.01.2023;06:00;07:00;-;-;290;557;538;1.036;1.053
28.01.2023;07:00;08:00;-;-;289;558;539;1.037;1.057
28.01.2023;08:00;09:00;-;-;290;557;538;1.038;1.061
28.01.2023;09:00;10:00;-;-;290;556;539;1.037;1.059
28.01.2023;10:00;11:00;-;-;290;558;538;1.040;1.057
28.01.2023;11:00;12:00;-;-;290;556;538;1.041;1.054
28.01.2023;12:00;13:00;-;-;290;557;539;1.039;1.060
28.01.2023;13:00;14:00;-;-;290;557;538;1.040;1.058
28.01.2023;14:00;15:00;-;-;290;556;538;1.039;1.059
28.01.2023;15:00;16:00;-;-;290;557;538;1.037;1.055
28.01.2023;16:00;17:00;-;-;290;558;540;1.043;1.053
28.01.2023;17:00;18:00;-;-;289;557;538;1.043;1.061
28.01.2023;18:00;19:00;-;-;290;558;539;1.039;1.057
28.01.2023;19:00;20:00;-;-;290;556;539;1.035;1.056
28.01.2023;20:00;21:00;-;-;290;557;539;1.034;1.058
28.01.2023;21:00;22:00;-;-;290;556;538;1.038;1.042
28.01.2023;22:00;23:00;-;-;290;557;537;1.035;590
28.01.2023;23:00;00:00;-;-;289;557;539;1.029;0
29.01.2023;00:00;01:00;-;-;289;556;538;1.019;0
29.01.2023;01:00;02:00;-;-;289;557;537;994;0
29.01.2023;02:00;03:00;-;-;288;556;539;921;0
29.01.2023;03:00;04:00;-;-;289;557;539;895;0
29.01.2023;04:00;05:00;-;-;289;557;538;948;0
29.01.2023;05:00;06:00;-;-;289;556;539;1.038;0
29.01.2023;06:00;07:00;-;-;289;557;539;1.040;0
29.01.2023;07:00;08:00;-;-;289;557;538;1.033;0
29.01.2023;08:00;09:00;-;-;289;557;539;1.035;0
29.01.2023;09:00;10:00;-;-;289;555;538;1.003;0
29.01.2023;10:00;11:00;-;-;289;558;539;935;0
29.01.2023;11:00;12:00;-;-;289;556;538;937;0
29.01.2023;12:00;13:00;-;-;289;556;538;1.022;0
29.01.2023;13:00;14:00;-;-;289;556;538;1.033;0
29.01.2023;14:00;15:00;-;-;289;557;538;1.031;0
29.01.2023;15:00;16:00;-;-;289;557;539;1.029;0
29.01.2023;16:00;17:00;-;-;289;556;537;1.028;0
29.01.2023;17:00;18:00;-;-;289;557;540;1.031;0
29.01.2023;18:00;19:00;-;-;289;555;538;1.031;0
29.01.2023;19:00;20:00;-;-;289;521;538;1.030;0
29.01.2023;20:00;21:00;-;-;227;105;535;1.031;0
29.01.2023;21:00;22:00;-;-;199;0;538;1.032;0
29.01.2023;22:00;23:00;-;-;161;0;535;1.032;0
29.01.2023;23:00;00:00;-;-;150;0;388;1.032;0
30.01.2023;00:00;01:00;-;-;150;0;274;1.030;0
30.01.2023;01:00;02:00;-;-;150;0;280;1.027;0
30.01.2023;02:00;03:00;-;-;149;0;278;1.025;0
30.01.2023;03:00;04:00;-;-;150;0;284;1.029;0
30.01.2023;04:00;05:00;-;-;150;0;501;1.018;0
30.01.2023;05:00;06:00;-;-;167;0;536;1.029;0
30.01.2023;06:00;07:00;-;-;273;0;533;1.029;0
30.01.2023;07:00;08:00;-;-;289;0;531;1.024;0
30.01.2023;08:00;09:00;-;-;289;0;533;1.030;0
30.01.2023;09:00;10:00;-;-;289;0;532;1.025;0
30.01.2023;10:00;11:00;-;-;289;0;532;1.029;0
30.01.2023;11:00;12:00;-;-;289;0;532;1.030;0
30.01.2023;12:00;13:00;-;-;289;0;534;1.028;0
30.01.2023;13:00;14:00;-;-;289;0;533;1.023;0
30.01.2023;14:00;15:00;-;-;280;0;533;1.025;0
30.01.2023;15:00;16:00;-;-;280;0;533;1.025;0
30.01.2023;16:00;17:00;-;-;284;0;532;1.025;0
30.01.2023;17:00;18:00;-;-;288;0;533;1.022;0
30.01.2023;18:00;19:00;-;-;289;0;535;1.027;0
30.01.2023;19:00;20:00;-;-;290;0;533;1.024;0
30.01.2023;20:00;21:00;-;-;290;0;534;1.028;0
30.01.2023;21:00;22:00;-;-;290;0;534;1.022;0
30.01.2023;22:00;23:00;-;-;289;0;534;1.028;0
30.01.2023;23:00;00:00;-;-;289;0;534;1.022;0
31.01.2023;00:00;01:00;-;-;289;0;535;1.027;0
31.01.2023;01:00;02:00;-;-;290;0;535;1.025;0
31.01.2023;02:00;03:00;-;-;290;0;533;1.022;0
31.01.2023;03:00;04:00;-;-;290;0;533;1.027;0
31.01.2023;04:00;05:00;-;-;290;0;535;1.024;0
31.01.2023;05:00;06:00;-;-;290;0;533;1.023;0
31.01.2023;06:00;07:00;-;-;290;0;535;1.024;0
31.01.2023;07:00;08:00;-;-;289;0;533;1.026;0
31.01.2023;08:00;09:00;-;-;289;0;533;1.028;0
31.01.2023;09:00;10:00;-;-;289;0;534;1.028;0
31.01.2023;10:00;11:00;-;-;289;0;534;1.023;0
31.01.2023;11:00;12:00;-;-;289;0;533;1.025;0
31.01.2023;12:00;13:00;-;-;289;0;535;1.030;0
31.01.2023;13:00;14:00;-;-;289;0;532;1.027;0
31.01.2023;14:00;15:00;-;-;289;0;534;1.026;0
31.01.2023;15:00;16:00;-;-;288;0;531;1.028;0
31.01.2023;16:00;17:00;-;-;289;0;529;1.027;0
31.01.2023;17:00;18:00;-;-;289;0;512;1.028;0
31.01.2023;18:00;19:00;-;-;285;0;505;1.027;0
31.01.2023;19:00;20:00;-;-;209;0;504;1.025;0
31.01.2023;20:00;21:00;-;-;193;0;533;1.029;0
31.01.2023;21:00;22:00;-;-;190;0;533;1.024;0
31.01.2023;22:00;23:00;-;-;190;0;535;1.020;0
31.01.2023;23:00;00:00;-;-;190;0;531;844;0
01.02.2023;00:00;01:00;-;-;191;0;535;744;0
01.02.2023;01:00;02:00;-;-;192;0;533;740;0
01.02.2023;02:00;03:00;-;-;192;0;530;744;0
01.02.2023;03:00;04:00;-;-;191;0;326;739;0
01.02.2023;04:00;05:00;-;-;191;0;301;742;0
01.02.2023;05:00;06:00;-;-;192;0;308;774;0
01.02.2023;06:00;07:00;-;-;191;0;493;1.022;0
01.02.2023;07:00;08:00;-;-;191;0;537;1.031;0
01.02.2023;08:00;09:00;-;-;191;0;535;1.032;208
01.02.2023;09:00;10:00;-;-;191;0;536;1.033;476
01.02.2023;10:00;11:00;-;-;191;0;537;1.029;637
01.02.2023;11:00;12:00;-;-;191;0;536;1.034;719
01.02.2023;12:00;13:00;-;-;190;0;535;1.032;740
01.02.2023;13:00;14:00;-;-;192;0;535;1.027;118
01.02.2023;14:00;15:00;-;-;270;0;536;1.019;0
01.02.2023;15:00;16:00;-;-;290;0;537;1.030;0
01.02.2023;16:00;17:00;-;-;291;0;537;1.034;167
01.02.2023;17:00;18:00;-;-;291;0;538;1.032;693
01.02.2023;18:00;19:00;-;-;291;0;536;1.031;738
01.02.2023;19:00;20:00;-;-;291;0;537;1.029;738
01.02.2023;20:00;21:00;-;-;291;0;533;1.031;735
01.02.2023;21:00;22:00;-;-;291;0;442;1.032;757
01.02.2023;22:00;23:00;-;-;290;0;313;1.030;830
01.02.2023;23:00;00:00;-;-;289;0;281;929;787
02.02.2023;00:00;01:00;-;-;290;0;280;564;509
02.02.2023;01:00;02:00;-;-;291;0;281;504;489
02.02.2023;02:00;03:00;-;-;291;0;280;512;487
02.02.2023;03:00;04:00;-;-;291;0;281;482;488
02.02.2023;04:00;05:00;-;-;291;0;280;588;486
02.02.2023;05:00;06:00;-;-;291;0;281;834;637
02.02.2023;06:00;07:00;-;-;291;0;432;1.032;1.012
02.02.2023;07:00;08:00;-;-;291;0;531;1.029;1.055
02.02.2023;08:00;09:00;-;-;290;128;537;1.031;1.056
02.02.2023;09:00;10:00;-;-;290;357;539;1.029;1.056
02.02.2023;10:00;11:00;-;-;290;528;537;1.033;1.059
02.02.2023;11:00;12:00;-;-;290;560;537;1.032;1.057
02.02.2023;12:00;13:00;-;-;290;561;537;1.031;1.051
02.02.2023;13:00;14:00;-;-;289;561;537;1.031;1.058
02.02.2023;14:00;15:00;-;-;290;559;537;1.032;1.060
02.02.2023;15:00;16:00;-;-;290;560;537;1.033;1.061
02.02.2023;16:00;17:00;-;-;290;558;536;1.031;1.062
02.02.2023;17:00;18:00;-;-;290;559;536;1.030;1.058
02.02.2023;18:00;19:00;-;-;290;558;538;1.033;1.059
02.02.2023;19:00;20:00;-;-;290;560;537;1.033;1.061
02.02.2023;20:00;21:00;-;-;289;559;536;1.031;1.050
02.02.2023;21:00;22:00;-;-;289;559;537;1.034;1.050
02.02.2023;22:00;23:00;-;-;289;522;530;1.024;1.057
02.02.2023;23:00;00:00;-;-;289;294;448;495;751
03.02.2023;00:00;01:00;-;-;290;283;535;0;632
03.02.2023;01:00;02:00;-;-;291;283;535;0;628
03.02.2023;02:00;03:00;-;-;291;282;535;0;556
03.02.2023;03:00;04:00;-;-;291;282;535;0;490
03.02.2023;04:00;05:00;-;-;291;286;536;0;486
03.02.2023;05:00;06:00;-;-;291;454;536;0;592
03.02.2023;06:00;07:00;-;-;290;556;535;0;1.009
03.02.2023;07:00;08:00;-;-;290;557;537;0;1.040
03.02.2023;08:00;09:00;-;-;290;560;536;0;1.054
03.02.2023;09:00;10:00;-;-;290;558;539;0;1.054
03.02.2023;10:00;11:00;-;-;290;559;538;0;1.057
03.02.2023;11:00;12:00;-;-;290;559;536;0;1.057
03.02.2023;12:00;13:00;-;-;290;558;536;0;1.051
03.02.2023;13:00;14:00;-;-;290;560;537;0;1.056
03.02.2023;14:00;15:00;-;-;290;559;536;0;1.058
03.02.2023;15:00;16:00;-;-;290;559;534;0;1.047
03.02.2023;16:00;17:00;-;-;290;559;534;0;1.054
03.02.2023;17:00;18:00;-;-;290;558;536;0;1.055
03.02.2023;18:00;19:00;-;-;290;558;536;0;1.058
03.02.2023;19:00;20:00;-;-;290;558;537;0;1.055
03.02.2023;20:00;21:00;-;-;290;559;537;0;1.049
03.02.2023;21:00;22:00;-;-;290;558;537;0;1.053
03.02.2023;22:00;23:00;-;-;289;559;537;0;1.054
03.02.2023;23:00;00:00;-;-;289;559;537;0;1.059
04.02.2023;00:00;01:00;-;-;289;559;537;0;1.060
04.02.2023;01:00;02:00;-;-;289;559;538;0;1.052
04.02.2023;02:00;03:00;-;-;289;559;536;0;1.059
04.02.2023;03:00;04:00;-;-;289;557;537;0;1.057
04.02.2023;04:00;05:00;-;-;290;560;537;0;1.062
04.02.2023;05:00;06:00;-;-;290;559;536;0;1.060
04.02.2023;06:00;07:00;-;-;289;558;538;0;1.057
04.02.2023;07:00;08:00;-;-;289;559;537;0;1.060
04.02.2023;08:00;09:00;-;-;290;560;537;0;1.062
04.02.2023;09:00;10:00;-;-;290;560;538;0;1.062
04.02.2023;10:00;11:00;-;-;290;558;537;0;1.063
04.02.2023;11:00;12:00;-;-;290;561;539;0;1.059
04.02.2023;12:00;13:00;-;-;290;559;537;0;1.063
04.02.2023;13:00;14:00;-;-;291;558;536;0;1.065
04.02.2023;14:00;15:00;-;-;291;558;537;0;1.061
04.02.2023;15:00;16:00;-;-;291;559;537;0;1.048
04.02.2023;16:00;17:00;-;-;291;558;537;0;1.046
04.02.2023;17:00;18:00;-;-;290;559;538;0;1.046
04.02.2023;18:00;19:00;-;-;291;560;537;0;1.047
04.02.2023;19:00;20:00;-;-;290;559;537;0;1.058
04.02.2023;20:00;21:00;-;-;290;558;537;0;1.051
04.02.2023;21:00;22:00;-;-;290;560;538;0;1.058
04.02.2023;22:00;23:00;-;-;289;560;538;0;1.048
04.02.2023;23:00;00:00;-;-;290;559;537;0;1.052
05.02.2023;00:00;01:00;-;-;289;560;538;0;1.044
05.02.2023;01:00;02:00;-;-;290;559;537;0;1.047
05.02.2023;02:00;03:00;-;-;290;560;538;0;1.054
05.02.2023;03:00;04:00;-;-;289;558;539;0;1.052
05.02.2023;04:00;05:00;-;-;290;560;537;0;1.051
05.02.2023;05:00;06:00;-;-;290;559;537;0;1.050
05.02.2023;06:00;07:00;-;-;290;561;535;0;1.050
05.02.2023;07:00;08:00;-;-;290;559;532;0;1.044
