Date;Start;End;Generation_DE Kraftwerk Jänschwalde Block A [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block B [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block C [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block D [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block E [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block F [MW] Original resolutions
20.01.2021;23:00;00:00;322;353;174;311;-;-
21.01.2021;00:00;01:00;187;359;0;301;-;-
21.01.2021;01:00;02:00;146;351;0;303;-;-
21.01.2021;02:00;03:00;140;361;0;304;-;-
21.01.2021;03:00;04:00;141;350;0;303;-;-
21.01.2021;04:00;05:00;141;357;0;302;-;-
21.01.2021;05:00;06:00;144;366;0;302;-;-
21.01.2021;06:00;07:00;150;356;0;303;-;-
21.01.2021;07:00;08:00;154;355;0;304;-;-
21.01.2021;08:00;09:00;174;396;0;424;-;-
21.01.2021;09:00;10:00;154;358;0;327;-;-
21.01.2021;10:00;11:00;156;362;0;318;-;-
21.01.2021;11:00;12:00;169;357;0;328;-;-
21.01.2021;12:00;13:00;154;370;0;305;-;-
21.01.2021;13:00;14:00;154;378;0;303;-;-
21.01.2021;14:00;15:00;155;398;0;328;-;-
21.01.2021;15:00;16:00;208;423;0;419;-;-
21.01.2021;16:00;17:00;195;415;0;408;-;-
21.01.2021;17:00;18:00;203;405;0;429;-;-
21.01.2021;18:00;19:00;227;405;0;431;-;-
21.01.2021;19:00;20:00;202;406;0;462;-;-
21.01.2021;20:00;21:00;156;415;0;419;-;-
21.01.2021;21:00;22:00;152;362;0;309;-;-
21.01.2021;22:00;23:00;155;364;0;316;-;-
21.01.2021;23:00;00:00;154;364;0;309;-;-
22.01.2021;00:00;01:00;157;385;60;334;-;-
22.01.2021;01:00;02:00;158;350;148;303;-;-
22.01.2021;02:00;03:00;160;349;153;303;-;-
22.01.2021;03:00;04:00;159;347;162;301;-;-
22.01.2021;04:00;05:00;158;341;168;308;-;-
22.01.2021;05:00;06:00;152;366;159;339;-;-
22.01.2021;06:00;07:00;295;350;153;388;-;-
22.01.2021;07:00;08:00;372;343;336;369;-;-
22.01.2021;08:00;09:00;425;364;391;371;-;-
22.01.2021;09:00;10:00;410;348;428;348;-;-
22.01.2021;10:00;11:00;421;351;425;348;-;-
22.01.2021;11:00;12:00;469;401;470;466;-;-
22.01.2021;12:00;13:00;378;403;403;393;-;-
22.01.2021;13:00;14:00;397;401;419;400;-;-
22.01.2021;14:00;15:00;457;400;482;476;-;-
22.01.2021;15:00;16:00;486;397;494;491;-;-
22.01.2021;16:00;17:00;477;379;482;478;-;-
22.01.2021;17:00;18:00;489;396;494;490;-;-
22.01.2021;18:00;19:00;490;401;492;489;-;-
22.01.2021;19:00;20:00;472;401;477;475;-;-
22.01.2021;20:00;21:00;492;404;495;494;-;-
22.01.2021;21:00;22:00;495;406;499;497;-;-
22.01.2021;22:00;23:00;451;411;475;469;-;-
22.01.2021;23:00;00:00;452;402;476;472;-;-
23.01.2021;00:00;01:00;465;398;474;471;-;-
23.01.2021;01:00;02:00;423;403;447;442;-;-
23.01.2021;02:00;03:00;410;388;417;412;-;-
23.01.2021;03:00;04:00;434;399;453;448;-;-
23.01.2021;04:00;05:00;339;401;351;355;-;-
23.01.2021;05:00;06:00;341;390;344;346;-;-
23.01.2021;06:00;07:00;387;409;411;397;-;-
23.01.2021;07:00;08:00;465;406;475;467;-;-
23.01.2021;08:00;09:00;480;415;484;482;-;-
23.01.2021;09:00;10:00;486;420;491;488;-;-
23.01.2021;10:00;11:00;485;419;490;487;-;-
23.01.2021;11:00;12:00;496;421;500;496;-;-
23.01.2021;12:00;13:00;493;419;497;495;-;-
23.01.2021;13:00;14:00;494;424;499;496;-;-
23.01.2021;14:00;15:00;486;419;490;488;-;-
23.01.2021;15:00;16:00;494;421;499;497;-;-
23.01.2021;16:00;17:00;492;420;499;494;-;-
23.01.2021;17:00;18:00;493;425;497;494;-;-
23.01.2021;18:00;19:00;494;431;500;495;-;-
23.01.2021;19:00;20:00;493;432;497;497;-;-
23.01.2021;20:00;21:00;493;431;495;496;-;-
23.01.2021;21:00;22:00;492;430;490;493;-;-
23.01.2021;22:00;23:00;494;432;489;494;-;-
23.01.2021;23:00;00:00;494;433;488;493;-;-
24.01.2021;00:00;01:00;480;435;476;482;-;-
24.01.2021;01:00;02:00;470;432;468;473;-;-
24.01.2021;02:00;03:00;420;416;432;440;-;-
24.01.2021;03:00;04:00;417;417;415;418;-;-
24.01.2021;04:00;05:00;443;422;457;461;-;-
24.01.2021;05:00;06:00;489;441;490;478;-;-
24.01.2021;06:00;07:00;492;434;488;477;-;-
24.01.2021;07:00;08:00;494;433;490;492;-;-
24.01.2021;08:00;09:00;491;434;487;489;-;-
24.01.2021;09:00;10:00;492;432;486;487;-;-
24.01.2021;10:00;11:00;493;431;478;490;-;-
24.01.2021;11:00;12:00;494;432;489;496;-;-
24.01.2021;12:00;13:00;492;435;487;494;-;-
24.01.2021;13:00;14:00;493;441;487;494;-;-
24.01.2021;14:00;15:00;487;438;482;489;-;-
24.01.2021;15:00;16:00;492;437;488;494;-;-
24.01.2021;16:00;17:00;494;439;490;497;-;-
24.01.2021;17:00;18:00;492;443;488;494;-;-
24.01.2021;18:00;19:00;494;444;490;496;-;-
24.01.2021;19:00;20:00;490;442;489;498;-;-
24.01.2021;20:00;21:00;491;441;486;492;-;-
24.01.2021;21:00;22:00;491;443;488;493;-;-
24.01.2021;22:00;23:00;491;442;478;493;-;-
24.01.2021;23:00;00:00;370;330;365;371;-;-
25.01.2021;00:00;01:00;480;441;481;485;-;-
25.01.2021;01:00;02:00;492;442;489;491;-;-
25.01.2021;02:00;03:00;491;442;487;494;-;-
25.01.2021;03:00;04:00;489;443;487;492;-;-
25.01.2021;04:00;05:00;480;441;480;485;-;-
25.01.2021;05:00;06:00;484;438;485;490;-;-
25.01.2021;06:00;07:00;490;430;490;497;-;-
25.01.2021;07:00;08:00;486;424;485;490;-;-
25.01.2021;08:00;09:00;489;426;487;494;-;-
25.01.2021;09:00;10:00;492;425;492;498;-;-
25.01.2021;10:00;11:00;490;426;490;496;-;-
25.01.2021;11:00;12:00;492;423;491;497;-;-
25.01.2021;12:00;13:00;489;428;489;496;-;-
25.01.2021;13:00;14:00;486;442;486;491;-;-
25.01.2021;14:00;15:00;490;440;489;495;-;-
25.01.2021;15:00;16:00;487;428;487;492;-;-
25.01.2021;16:00;17:00;482;423;481;485;-;-
25.01.2021;17:00;18:00;487;400;487;494;-;-
25.01.2021;18:00;19:00;489;395;492;498;-;-
25.01.2021;19:00;20:00;492;423;491;497;-;-
25.01.2021;20:00;21:00;480;429;481;486;-;-
25.01.2021;21:00;22:00;484;434;483;488;-;-
25.01.2021;22:00;23:00;486;435;481;493;-;-
25.01.2021;23:00;00:00;490;438;492;494;-;-
26.01.2021;00:00;01:00;480;434;487;485;-;-
26.01.2021;01:00;02:00;487;433;495;493;-;-
26.01.2021;02:00;03:00;483;432;493;491;-;-
26.01.2021;03:00;04:00;479;433;496;491;-;-
26.01.2021;04:00;05:00;494;436;498;495;-;-
26.01.2021;05:00;06:00;484;416;492;488;-;-
26.01.2021;06:00;07:00;483;406;489;488;-;-
26.01.2021;07:00;08:00;486;408;489;492;-;-
26.01.2021;08:00;09:00;496;408;500;497;-;-
26.01.2021;09:00;10:00;490;417;497;487;-;-
26.01.2021;10:00;11:00;494;418;498;486;-;-
26.01.2021;11:00;12:00;492;414;492;488;-;-
26.01.2021;12:00;13:00;496;409;498;495;-;-
26.01.2021;13:00;14:00;494;415;501;495;-;-
26.01.2021;14:00;15:00;495;407;501;497;-;-
26.01.2021;15:00;16:00;492;410;498;494;-;-
26.01.2021;16:00;17:00;496;408;501;493;-;-
26.01.2021;17:00;18:00;497;408;503;498;-;-
26.01.2021;18:00;19:00;494;409;501;498;-;-
26.01.2021;19:00;20:00;491;415;497;495;-;-
26.01.2021;20:00;21:00;486;415;492;487;-;-
26.01.2021;21:00;22:00;489;404;491;487;-;-
26.01.2021;22:00;23:00;452;403;464;460;-;-
26.01.2021;23:00;00:00;446;400;423;408;-;-
27.01.2021;00:00;01:00;433;386;442;390;-;-
27.01.2021;01:00;02:00;403;375;413;419;-;-
27.01.2021;02:00;03:00;366;373;394;403;-;-
27.01.2021;03:00;04:00;389;370;416;426;-;-
27.01.2021;04:00;05:00;393;371;417;426;-;-
27.01.2021;05:00;06:00;406;372;431;437;-;-
27.01.2021;06:00;07:00;490;402;498;496;-;-
27.01.2021;07:00;08:00;482;401;492;487;-;-
27.01.2021;08:00;09:00;488;421;495;491;-;-
27.01.2021;09:00;10:00;477;408;499;494;-;-
27.01.2021;10:00;11:00;483;405;494;498;-;-
27.01.2021;11:00;12:00;495;433;494;496;-;-
27.01.2021;12:00;13:00;493;423;494;492;-;-
27.01.2021;13:00;14:00;476;422;493;490;-;-
27.01.2021;14:00;15:00;476;420;497;491;-;-
27.01.2021;15:00;16:00;487;420;497;490;-;-
27.01.2021;16:00;17:00;497;415;500;495;-;-
27.01.2021;17:00;18:00;496;412;500;497;-;-
27.01.2021;18:00;19:00;495;411;498;492;-;-
27.01.2021;19:00;20:00;493;412;495;490;-;-
27.01.2021;20:00;21:00;497;416;498;494;-;-
27.01.2021;21:00;22:00;490;424;493;489;-;-
27.01.2021;22:00;23:00;488;406;490;489;-;-
27.01.2021;23:00;00:00;494;399;495;492;-;-
28.01.2021;00:00;01:00;495;406;496;493;-;-
28.01.2021;01:00;02:00;493;401;494;492;-;-
28.01.2021;02:00;03:00;491;406;495;493;-;-
28.01.2021;03:00;04:00;491;405;494;489;-;-
28.01.2021;04:00;05:00;492;401;494;491;-;-
28.01.2021;05:00;06:00;472;402;477;474;-;-
28.01.2021;06:00;07:00;480;412;489;484;-;-
28.01.2021;07:00;08:00;483;409;493;489;-;-
28.01.2021;08:00;09:00;490;421;501;499;-;-
28.01.2021;09:00;10:00;493;420;501;500;-;-
28.01.2021;10:00;11:00;493;416;499;497;-;-
28.01.2021;11:00;12:00;494;426;500;496;-;-
28.01.2021;12:00;13:00;495;408;500;495;-;-
28.01.2021;13:00;14:00;494;413;498;495;-;-
28.01.2021;14:00;15:00;494;429;499;495;-;-
28.01.2021;15:00;16:00;495;427;501;496;-;-
28.01.2021;16:00;17:00;497;414;502;499;-;-
28.01.2021;17:00;18:00;497;411;501;498;-;-
28.01.2021;18:00;19:00;496;398;499;494;-;-
28.01.2021;19:00;20:00;495;401;499;495;-;-
28.01.2021;20:00;21:00;493;399;500;497;-;-
28.01.2021;21:00;22:00;450;402;499;492;-;-
28.01.2021;22:00;23:00;452;406;491;491;-;-
28.01.2021;23:00;00:00;441;400;474;468;-;-
29.01.2021;00:00;01:00;449;401;479;474;-;-
29.01.2021;01:00;02:00;451;403;482;478;-;-
29.01.2021;02:00;03:00;450;403;488;484;-;-
29.01.2021;03:00;04:00;459;405;490;487;-;-
29.01.2021;04:00;05:00;427;404;497;493;-;-
29.01.2021;05:00;06:00;469;429;486;483;-;-
29.01.2021;06:00;07:00;467;409;485;480;-;-
29.01.2021;07:00;08:00;494;410;497;495;-;-
29.01.2021;08:00;09:00;486;413;502;497;-;-
29.01.2021;09:00;10:00;434;417;501;498;-;-
29.01.2021;10:00;11:00;435;426;496;494;-;-
29.01.2021;11:00;12:00;433;414;492;490;-;-
29.01.2021;12:00;13:00;443;416;489;483;-;-
29.01.2021;13:00;14:00;413;421;435;429;-;-
29.01.2021;14:00;15:00;431;418;481;475;-;-
29.01.2021;15:00;16:00;444;414;500;495;-;-
29.01.2021;16:00;17:00;431;415;488;483;-;-
29.01.2021;17:00;18:00;465;411;493;489;-;-
29.01.2021;18:00;19:00;494;400;495;492;-;-
29.01.2021;19:00;20:00;482;401;485;482;-;-
29.01.2021;20:00;21:00;473;409;485;480;-;-
29.01.2021;21:00;22:00;488;408;484;489;-;-
29.01.2021;22:00;23:00;493;411;480;496;-;-
29.01.2021;23:00;00:00;490;408;475;494;-;-
30.01.2021;00:00;01:00;465;405;483;477;-;-
30.01.2021;01:00;02:00;421;403;442;437;-;-
30.01.2021;02:00;03:00;490;406;500;475;-;-
30.01.2021;03:00;04:00;499;406;500;433;-;-
30.01.2021;04:00;05:00;493;436;492;431;-;-
30.01.2021;05:00;06:00;496;443;492;437;-;-
30.01.2021;06:00;07:00;486;436;486;429;-;-
30.01.2021;07:00;08:00;480;430;480;425;-;-
30.01.2021;08:00;09:00;480;429;480;455;-;-
30.01.2021;09:00;10:00;493;430;484;484;-;-
30.01.2021;10:00;11:00;487;427;481;487;-;-
30.01.2021;11:00;12:00;482;426;479;480;-;-
30.01.2021;12:00;13:00;489;423;478;484;-;-
30.01.2021;13:00;14:00;490;429;478;482;-;-
30.01.2021;14:00;15:00;492;425;479;486;-;-
30.01.2021;15:00;16:00;481;426;479;484;-;-
30.01.2021;16:00;17:00;488;423;479;495;-;-
30.01.2021;17:00;18:00;488;429;478;494;-;-
30.01.2021;18:00;19:00;490;432;478;496;-;-
30.01.2021;19:00;20:00;488;430;479;496;-;-
30.01.2021;20:00;21:00;486;430;478;494;-;-
30.01.2021;21:00;22:00;482;433;476;490;-;-
30.01.2021;22:00;23:00;479;431;478;493;-;-
30.01.2021;23:00;00:00;487;434;479;493;-;-
31.01.2021;00:00;01:00;491;434;498;497;-;-
31.01.2021;01:00;02:00;493;433;497;495;-;-
31.01.2021;02:00;03:00;494;431;497;495;-;-
31.01.2021;03:00;04:00;460;433;481;478;-;-
31.01.2021;04:00;05:00;483;436;499;496;-;-
31.01.2021;05:00;06:00;488;438;497;494;-;-
31.01.2021;06:00;07:00;490;431;497;492;-;-
31.01.2021;07:00;08:00;489;432;494;490;-;-
31.01.2021;08:00;09:00;494;429;501;495;-;-
31.01.2021;09:00;10:00;497;421;500;497;-;-
31.01.2021;10:00;11:00;498;426;488;500;-;-
31.01.2021;11:00;12:00;496;422;498;495;-;-
31.01.2021;12:00;13:00;491;424;494;487;-;-
31.01.2021;13:00;14:00;490;427;495;494;-;-
31.01.2021;14:00;15:00;483;426;487;483;-;-
31.01.2021;15:00;16:00;498;425;499;498;-;-
31.01.2021;16:00;17:00;493;426;496;489;-;-
31.01.2021;17:00;18:00;489;431;491;483;-;-
31.01.2021;18:00;19:00;499;432;502;488;-;-
31.01.2021;19:00;20:00;496;429;501;491;-;-
31.01.2021;20:00;21:00;485;433;491;480;-;-
31.01.2021;21:00;22:00;491;436;496;485;-;-
31.01.2021;22:00;23:00;491;436;490;488;-;-
31.01.2021;23:00;00:00;492;438;496;488;-;-
01.02.2021;00:00;01:00;494;437;498;488;-;-
01.02.2021;01:00;02:00;449;438;469;466;-;-
01.02.2021;02:00;03:00;423;436;443;441;-;-
01.02.2021;03:00;04:00;429;435;452;448;-;-
01.02.2021;04:00;05:00;401;436;427;425;-;-
01.02.2021;05:00;06:00;490;438;495;486;-;-
01.02.2021;06:00;07:00;489;427;499;490;-;-
01.02.2021;07:00;08:00;491;420;498;486;-;-
01.02.2021;08:00;09:00;492;420;499;487;-;-
01.02.2021;09:00;10:00;496;418;503;492;-;-
01.02.2021;10:00;11:00;494;418;501;490;-;-
01.02.2021;11:00;12:00;498;420;501;491;-;-
01.02.2021;12:00;13:00;479;416;502;491;-;-
01.02.2021;13:00;14:00;443;427;492;487;-;-
01.02.2021;14:00;15:00;455;421;495;491;-;-
01.02.2021;15:00;16:00;457;393;497;495;-;-
01.02.2021;16:00;17:00;491;386;496;496;-;-
01.02.2021;17:00;18:00;491;396;495;494;-;-
01.02.2021;18:00;19:00;494;385;495;495;-;-
01.02.2021;19:00;20:00;491;388;495;495;-;-
01.02.2021;20:00;21:00;438;396;482;482;-;-
01.02.2021;21:00;22:00;439;409;487;487;-;-
01.02.2021;22:00;23:00;431;407;478;484;-;-
01.02.2021;23:00;00:00;432;405;485;485;-;-
02.02.2021;00:00;01:00;441;406;495;494;-;-
02.02.2021;01:00;02:00;438;404;491;491;-;-
02.02.2021;02:00;03:00;440;398;497;495;-;-
02.02.2021;03:00;04:00;437;393;493;493;-;-
02.02.2021;04:00;05:00;441;396;492;492;-;-
02.02.2021;05:00;06:00;441;398;492;491;-;-
02.02.2021;06:00;07:00;449;398;488;486;-;-
02.02.2021;07:00;08:00;478;398;494;491;-;-
02.02.2021;08:00;09:00;479;413;496;493;-;-
02.02.2021;09:00;10:00;472;413;493;489;-;-
02.02.2021;10:00;11:00;472;419;495;490;-;-
02.02.2021;11:00;12:00;482;410;498;497;-;-
02.02.2021;12:00;13:00;487;411;495;494;-;-
02.02.2021;13:00;14:00;488;420;493;496;-;-
02.02.2021;14:00;15:00;486;418;492;496;-;-
02.02.2021;15:00;16:00;494;395;492;496;-;-
02.02.2021;16:00;17:00;483;395;496;494;-;-
02.02.2021;17:00;18:00;489;390;495;494;-;-
02.02.2021;18:00;19:00;492;389;499;496;-;-
02.02.2021;19:00;20:00;494;392;497;492;-;-
02.02.2021;20:00;21:00;465;400;471;469;-;-
02.02.2021;21:00;22:00;481;400;486;481;-;-
02.02.2021;22:00;23:00;474;400;469;473;-;-
02.02.2021;23:00;00:00;460;409;477;472;-;-
03.02.2021;00:00;01:00;361;392;362;396;-;-
03.02.2021;01:00;02:00;302;336;311;325;-;-
03.02.2021;02:00;03:00;300;346;312;323;-;-
03.02.2021;03:00;04:00;300;348;304;318;-;-
03.02.2021;04:00;05:00;321;356;305;335;-;-
03.02.2021;05:00;06:00;392;397;425;413;-;-
03.02.2021;06:00;07:00;465;379;462;485;-;-
03.02.2021;07:00;08:00;494;391;485;493;-;-
03.02.2021;08:00;09:00;499;401;497;496;-;-
03.02.2021;09:00;10:00;494;414;498;497;-;-
03.02.2021;10:00;11:00;489;415;496;496;-;-
03.02.2021;11:00;12:00;490;415;497;497;-;-
03.02.2021;12:00;13:00;494;417;496;496;-;-
03.02.2021;13:00;14:00;492;409;492;493;-;-
03.02.2021;14:00;15:00;485;401;488;487;-;-
03.02.2021;15:00;16:00;484;403;493;488;-;-
03.02.2021;16:00;17:00;486;397;492;490;-;-
03.02.2021;17:00;18:00;494;396;500;499;-;-
03.02.2021;18:00;19:00;492;405;499;496;-;-
03.02.2021;19:00;20:00;495;401;499;496;-;-
03.02.2021;20:00;21:00;494;397;496;494;-;-
03.02.2021;21:00;22:00;421;407;441;455;-;-
03.02.2021;22:00;23:00;400;407;418;419;-;-
03.02.2021;23:00;00:00;341;364;313;337;-;-
04.02.2021;00:00;01:00;314;389;340;338;-;-
04.02.2021;01:00;02:00;294;347;308;335;-;-
04.02.2021;02:00;03:00;295;352;301;335;-;-
04.02.2021;03:00;04:00;295;352;307;335;-;-
04.02.2021;04:00;05:00;335;406;347;348;-;-
04.02.2021;05:00;06:00;383;414;418;410;-;-
04.02.2021;06:00;07:00;486;411;486;496;-;-
04.02.2021;07:00;08:00;491;405;493;496;-;-
04.02.2021;08:00;09:00;485;412;487;491;-;-
04.02.2021;09:00;10:00;469;419;477;477;-;-
04.02.2021;10:00;11:00;468;422;478;482;-;-
04.02.2021;11:00;12:00;486;418;493;492;-;-
04.02.2021;12:00;13:00;480;421;487;487;-;-
04.02.2021;13:00;14:00;485;417;497;496;-;-
04.02.2021;14:00;15:00;463;412;480;478;-;-
04.02.2021;15:00;16:00;483;398;490;490;-;-
04.02.2021;16:00;17:00;490;401;497;495;-;-
04.02.2021;17:00;18:00;480;398;485;485;-;-
04.02.2021;18:00;19:00;482;403;491;489;-;-
04.02.2021;19:00;20:00;489;400;495;492;-;-
04.02.2021;20:00;21:00;486;407;494;494;-;-
04.02.2021;21:00;22:00;437;408;496;493;-;-
04.02.2021;22:00;23:00;447;417;487;495;-;-
04.02.2021;23:00;00:00;446;421;495;494;-;-
05.02.2021;00:00;01:00;442;421;478;483;-;-
05.02.2021;01:00;02:00;443;426;476;482;-;-
05.02.2021;02:00;03:00;432;425;468;479;-;-
05.02.2021;03:00;04:00;399;422;442;427;-;-
05.02.2021;04:00;05:00;411;427;445;440;-;-
05.02.2021;05:00;06:00;456;423;476;475;-;-
05.02.2021;06:00;07:00;480;418;487;484;-;-
05.02.2021;07:00;08:00;479;417;484;483;-;-
05.02.2021;08:00;09:00;489;416;494;495;-;-
05.02.2021;09:00;10:00;488;416;496;493;-;-
05.02.2021;10:00;11:00;488;403;494;493;-;-
05.02.2021;11:00;12:00;491;410;498;492;-;-
05.02.2021;12:00;13:00;481;416;494;487;-;-
05.02.2021;13:00;14:00;478;420;487;479;-;-
05.02.2021;14:00;15:00;425;380;466;434;-;-
05.02.2021;15:00;16:00;487;413;498;490;-;-
05.02.2021;16:00;17:00;494;414;500;497;-;-
05.02.2021;17:00;18:00;490;412;491;490;-;-
05.02.2021;18:00;19:00;495;407;497;495;-;-
05.02.2021;19:00;20:00;491;419;495;495;-;-
05.02.2021;20:00;21:00;493;419;494;493;-;-
05.02.2021;21:00;22:00;492;420;496;492;-;-
05.02.2021;22:00;23:00;481;427;476;482;-;-
05.02.2021;23:00;00:00;454;319;475;471;-;-
06.02.2021;00:00;01:00;418;152;329;420;-;-
06.02.2021;01:00;02:00;345;113;183;366;-;-
06.02.2021;02:00;03:00;341;108;155;357;-;-
06.02.2021;03:00;04:00;333;116;156;368;-;-
06.02.2021;04:00;05:00;322;137;156;357;-;-
06.02.2021;05:00;06:00;319;138;156;351;-;-
06.02.2021;06:00;07:00;330;130;158;338;-;-
06.02.2021;07:00;08:00;345;126;158;362;-;-
06.02.2021;08:00;09:00;480;175;230;485;-;-
06.02.2021;09:00;10:00;495;196;241;493;-;-
06.02.2021;10:00;11:00;495;199;244;493;-;-
06.02.2021;11:00;12:00;493;209;242;494;-;-
06.02.2021;12:00;13:00;497;200;234;493;-;-
06.02.2021;13:00;14:00;482;138;193;491;-;-
06.02.2021;14:00;15:00;388;132;158;361;-;-
06.02.2021;15:00;16:00;384;132;158;342;-;-
06.02.2021;16:00;17:00;391;140;194;371;-;-
06.02.2021;17:00;18:00;393;145;202;377;-;-
06.02.2021;18:00;19:00;389;185;207;380;-;-
06.02.2021;19:00;20:00;385;139;168;380;-;-
06.02.2021;20:00;21:00;370;136;159;310;-;-
06.02.2021;21:00;22:00;373;134;161;312;-;-
06.02.2021;22:00;23:00;368;134;158;318;-;-
06.02.2021;23:00;00:00;367;134;156;324;-;-
07.02.2021;00:00;01:00;368;131;155;324;-;-
07.02.2021;01:00;02:00;366;132;155;321;-;-
07.02.2021;02:00;03:00;365;136;155;315;-;-
07.02.2021;03:00;04:00;372;134;155;312;-;-
07.02.2021;04:00;05:00;371;135;155;320;-;-
07.02.2021;05:00;06:00;368;134;156;321;-;-
07.02.2021;06:00;07:00;368;129;156;324;-;-
07.02.2021;07:00;08:00;379;125;159;323;-;-
07.02.2021;08:00;09:00;374;125;158;318;-;-
07.02.2021;09:00;10:00;366;126;155;314;-;-
07.02.2021;10:00;11:00;368;127;167;315;-;-
07.02.2021;11:00;12:00;394;127;195;328;-;-
07.02.2021;12:00;13:00;410;129;186;330;-;-
07.02.2021;13:00;14:00;364;135;155;320;-;-
07.02.2021;14:00;15:00;341;128;164;318;-;-
07.02.2021;15:00;16:00;357;131;159;328;-;-
07.02.2021;16:00;17:00;333;135;155;328;-;-
07.02.2021;17:00;18:00;354;136;156;342;-;-
07.02.2021;18:00;19:00;463;201;230;464;-;-
07.02.2021;19:00;20:00;454;143;185;444;-;-
07.02.2021;20:00;21:00;339;133;177;341;-;-
07.02.2021;21:00;22:00;327;136;181;343;-;-
07.02.2021;22:00;23:00;334;131;182;351;-;-
07.02.2021;23:00;00:00;330;134;186;335;-;-
08.02.2021;00:00;01:00;321;131;186;329;-;-
08.02.2021;01:00;02:00;390;125;156;421;-;-
08.02.2021;02:00;03:00;390;119;157;456;-;-
08.02.2021;03:00;04:00;362;152;154;395;-;-
08.02.2021;04:00;05:00;347;386;171;358;-;-
08.02.2021;05:00;06:00;368;410;343;383;-;-
08.02.2021;06:00;07:00;394;412;371;397;-;-
08.02.2021;07:00;08:00;428;409;368;434;-;-
08.02.2021;08:00;09:00;450;404;424;448;-;-
08.02.2021;09:00;10:00;434;408;451;452;-;-
08.02.2021;10:00;11:00;454;415;453;447;-;-
08.02.2021;11:00;12:00;479;417;451;438;-;-
08.02.2021;12:00;13:00;484;411;436;417;-;-
08.02.2021;13:00;14:00;490;415;430;431;-;-
08.02.2021;14:00;15:00;487;408;431;431;-;-
08.02.2021;15:00;16:00;477;408;441;458;-;-
08.02.2021;16:00;17:00;465;408;436;442;-;-
08.02.2021;17:00;18:00;471;399;456;457;-;-
08.02.2021;18:00;19:00;494;399;471;474;-;-
08.02.2021;19:00;20:00;483;398;471;487;-;-
08.02.2021;20:00;21:00;491;397;469;473;-;-
08.02.2021;21:00;22:00;492;402;470;475;-;-
08.02.2021;22:00;23:00;489;394;479;475;-;-
08.02.2021;23:00;00:00;483;386;482;476;-;-
09.02.2021;00:00;01:00;485;391;482;477;-;-
09.02.2021;01:00;02:00;486;384;480;475;-;-
09.02.2021;02:00;03:00;487;387;479;476;-;-
09.02.2021;03:00;04:00;471;390;474;468;-;-
09.02.2021;04:00;05:00;451;386;447;418;-;-
09.02.2021;05:00;06:00;457;408;450;415;-;-
09.02.2021;06:00;07:00;447;400;456;426;-;-
09.02.2021;07:00;08:00;452;409;453;438;-;-
09.02.2021;08:00;09:00;480;414;494;476;-;-
09.02.2021;09:00;10:00;489;409;498;469;-;-
09.02.2021;10:00;11:00;490;407;498;474;-;-
09.02.2021;11:00;12:00;489;407;496;476;-;-
09.02.2021;12:00;13:00;495;414;479;485;-;-
09.02.2021;13:00;14:00;497;404;476;493;-;-
09.02.2021;14:00;15:00;491;403;473;490;-;-
09.02.2021;15:00;16:00;495;395;477;495;-;-
09.02.2021;16:00;17:00;493;393;480;496;-;-
09.02.2021;17:00;18:00;489;401;484;494;-;-
09.02.2021;18:00;19:00;501;398;486;496;-;-
09.02.2021;19:00;20:00;497;398;457;492;-;-
09.02.2021;20:00;21:00;487;394;443;489;-;-
09.02.2021;21:00;22:00;494;408;448;493;-;-
09.02.2021;22:00;23:00;497;401;449;493;-;-
09.02.2021;23:00;00:00;498;389;453;501;-;-
10.02.2021;00:00;01:00;482;385;469;495;-;-
10.02.2021;01:00;02:00;484;388;477;494;-;-
10.02.2021;02:00;03:00;480;392;474;490;-;-
10.02.2021;03:00;04:00;481;397;482;488;-;-
10.02.2021;04:00;05:00;485;390;482;491;-;-
10.02.2021;05:00;06:00;496;393;482;489;-;-
10.02.2021;06:00;07:00;489;390;479;485;-;-
10.02.2021;07:00;08:00;489;392;483;486;-;-
10.02.2021;08:00;09:00;494;403;486;485;-;-
10.02.2021;09:00;10:00;497;404;487;485;-;-
10.02.2021;10:00;11:00;495;408;488;489;-;-
10.02.2021;11:00;12:00;493;413;487;486;-;-
10.02.2021;12:00;13:00;492;415;486;486;-;-
10.02.2021;13:00;14:00;492;420;487;485;-;-
10.02.2021;14:00;15:00;494;416;489;488;-;-
10.02.2021;15:00;16:00;496;407;493;489;-;-
10.02.2021;16:00;17:00;499;400;493;493;-;-
10.02.2021;17:00;18:00;492;396;491;491;-;-
10.02.2021;18:00;19:00;497;399;495;494;-;-
10.02.2021;19:00;20:00;496;395;495;491;-;-
10.02.2021;20:00;21:00;498;384;495;492;-;-
10.02.2021;21:00;22:00;495;392;495;493;-;-
10.02.2021;22:00;23:00;494;393;496;493;-;-
10.02.2021;23:00;00:00;491;397;497;494;-;-
11.02.2021;00:00;01:00;492;393;495;491;-;-
11.02.2021;01:00;02:00;494;394;495;492;-;-
11.02.2021;02:00;03:00;491;395;495;493;-;-
11.02.2021;03:00;04:00;490;390;463;492;-;-
11.02.2021;04:00;05:00;494;403;446;488;-;-
