Datum;Anfang;Ende;Generation_DE Huckingen A [MW] Originalauflösungen;Generation_DE Huckingen B [MW] Originalauflösungen
02.04.2023;13:00;14:00;0;101
02.04.2023;14:00;15:00;0;107
02.04.2023;15:00;16:00;0;156
02.04.2023;16:00;17:00;0;175
02.04.2023;17:00;18:00;0;173
02.04.2023;18:00;19:00;0;189
02.04.2023;19:00;20:00;0;202
02.04.2023;20:00;21:00;0;198
02.04.2023;21:00;22:00;0;171
02.04.2023;22:00;23:00;0;194
02.04.2023;23:00;00:00;0;184
03.04.2023;00:00;01:00;0;151
03.04.2023;01:00;02:00;0;168
03.04.2023;02:00;03:00;0;169
03.04.2023;03:00;04:00;0;160
03.04.2023;04:00;05:00;0;169
03.04.2023;05:00;06:00;0;173
03.04.2023;06:00;07:00;0;179
03.04.2023;07:00;08:00;0;201
03.04.2023;08:00;09:00;0;211
03.04.2023;09:00;10:00;0;197
03.04.2023;10:00;11:00;0;205
03.04.2023;11:00;12:00;0;179
03.04.2023;12:00;13:00;0;183
03.04.2023;13:00;14:00;0;185
03.04.2023;14:00;15:00;0;179
03.04.2023;15:00;16:00;0;167
03.04.2023;16:00;17:00;0;181
03.04.2023;17:00;18:00;0;179
03.04.2023;18:00;19:00;0;168
03.04.2023;19:00;20:00;0;186
03.04.2023;20:00;21:00;0;187
03.04.2023;21:00;22:00;0;183
03.04.2023;22:00;23:00;0;193
03.04.2023;23:00;00:00;0;194
04.04.2023;00:00;01:00;0;189
04.04.2023;01:00;02:00;0;193
04.04.2023;02:00;03:00;0;180
04.04.2023;03:00;04:00;0;164
04.04.2023;04:00;05:00;0;176
04.04.2023;05:00;06:00;0;178
04.04.2023;06:00;07:00;0;177
04.04.2023;07:00;08:00;0;191
04.04.2023;08:00;09:00;0;223
04.04.2023;09:00;10:00;0;212
04.04.2023;10:00;11:00;0;218
04.04.2023;11:00;12:00;0;210
04.04.2023;12:00;13:00;0;205
04.04.2023;13:00;14:00;0;202
04.04.2023;14:00;15:00;0;206
04.04.2023;15:00;16:00;0;202
04.04.2023;16:00;17:00;0;197
04.04.2023;17:00;18:00;0;194
04.04.2023;18:00;19:00;0;184
04.04.2023;19:00;20:00;0;191
04.04.2023;20:00;21:00;0;194
04.04.2023;21:00;22:00;0;181
04.04.2023;22:00;23:00;0;199
04.04.2023;23:00;00:00;0;199
05.04.2023;00:00;01:00;0;185
05.04.2023;01:00;02:00;0;211
05.04.2023;02:00;03:00;0;219
05.04.2023;03:00;04:00;0;212
05.04.2023;04:00;05:00;0;219
05.04.2023;05:00;06:00;0;211
05.04.2023;06:00;07:00;0;206
05.04.2023;07:00;08:00;0;131
05.04.2023;08:00;09:00;0;102
05.04.2023;09:00;10:00;0;97
05.04.2023;10:00;11:00;0;102
05.04.2023;11:00;12:00;0;111
05.04.2023;12:00;13:00;0;110
05.04.2023;13:00;14:00;0;122
05.04.2023;14:00;15:00;0;164
05.04.2023;15:00;16:00;0;179
05.04.2023;16:00;17:00;0;176
05.04.2023;17:00;18:00;0;151
05.04.2023;18:00;19:00;0;163
05.04.2023;19:00;20:00;0;173
05.04.2023;20:00;21:00;0;189
05.04.2023;21:00;22:00;0;191
05.04.2023;22:00;23:00;0;204
05.04.2023;23:00;00:00;0;190
06.04.2023;00:00;01:00;0;189
06.04.2023;01:00;02:00;0;201
06.04.2023;02:00;03:00;0;198
06.04.2023;03:00;04:00;0;209
06.04.2023;04:00;05:00;0;211
06.04.2023;05:00;06:00;0;207
06.04.2023;06:00;07:00;0;211
06.04.2023;07:00;08:00;0;209
06.04.2023;08:00;09:00;0;188
06.04.2023;09:00;10:00;0;197
06.04.2023;10:00;11:00;0;196
06.04.2023;11:00;12:00;0;194
06.04.2023;12:00;13:00;0;215
06.04.2023;13:00;14:00;0;211
06.04.2023;14:00;15:00;0;208
06.04.2023;15:00;16:00;0;212
06.04.2023;16:00;17:00;0;200
06.04.2023;17:00;18:00;0;190
06.04.2023;18:00;19:00;0;195
06.04.2023;19:00;20:00;0;190
06.04.2023;20:00;21:00;0;164
06.04.2023;21:00;22:00;0;175
06.04.2023;22:00;23:00;0;181
06.04.2023;23:00;00:00;0;179
07.04.2023;00:00;01:00;0;191
07.04.2023;01:00;02:00;0;198
07.04.2023;02:00;03:00;0;199
07.04.2023;03:00;04:00;0;212
07.04.2023;04:00;05:00;0;229
07.04.2023;05:00;06:00;0;211
07.04.2023;06:00;07:00;0;217
07.04.2023;07:00;08:00;0;216
07.04.2023;08:00;09:00;0;204
07.04.2023;09:00;10:00;0;211
07.04.2023;10:00;11:00;0;222
07.04.2023;11:00;12:00;0;219
07.04.2023;12:00;13:00;0;228
07.04.2023;13:00;14:00;0;232
07.04.2023;14:00;15:00;0;220
07.04.2023;15:00;16:00;0;219
07.04.2023;16:00;17:00;0;193
07.04.2023;17:00;18:00;0;191
07.04.2023;18:00;19:00;0;211
07.04.2023;19:00;20:00;0;212
07.04.2023;20:00;21:00;0;204
07.04.2023;21:00;22:00;0;215
07.04.2023;22:00;23:00;0;218
07.04.2023;23:00;00:00;0;196
08.04.2023;00:00;01:00;0;217
08.04.2023;01:00;02:00;0;221
08.04.2023;02:00;03:00;0;219
08.04.2023;03:00;04:00;0;225
08.04.2023;04:00;05:00;0;215
08.04.2023;05:00;06:00;0;213
08.04.2023;06:00;07:00;0;217
08.04.2023;07:00;08:00;0;212
08.04.2023;08:00;09:00;0;193
08.04.2023;09:00;10:00;0;202
08.04.2023;10:00;11:00;0;197
08.04.2023;11:00;12:00;0;203
08.04.2023;12:00;13:00;0;218
08.04.2023;13:00;14:00;0;220
08.04.2023;14:00;15:00;0;219
08.04.2023;15:00;16:00;0;226
08.04.2023;16:00;17:00;0;206
08.04.2023;17:00;18:00;0;186
08.04.2023;18:00;19:00;0;192
08.04.2023;19:00;20:00;0;207
08.04.2023;20:00;21:00;0;176
08.04.2023;21:00;22:00;0;189
08.04.2023;22:00;23:00;0;192
08.04.2023;23:00;00:00;0;191
09.04.2023;00:00;01:00;0;204
09.04.2023;01:00;02:00;0;224
09.04.2023;02:00;03:00;0;221
09.04.2023;03:00;04:00;0;226
09.04.2023;04:00;05:00;0;227
09.04.2023;05:00;06:00;0;149
09.04.2023;06:00;07:00;0;144
09.04.2023;07:00;08:00;0;144
09.04.2023;08:00;09:00;0;127
09.04.2023;09:00;10:00;0;122
09.04.2023;10:00;11:00;0;164
09.04.2023;11:00;12:00;0;185
09.04.2023;12:00;13:00;0;182
09.04.2023;13:00;14:00;0;177
09.04.2023;14:00;15:00;0;205
09.04.2023;15:00;16:00;0;189
09.04.2023;16:00;17:00;0;200
09.04.2023;17:00;18:00;0;210
09.04.2023;18:00;19:00;0;215
09.04.2023;19:00;20:00;0;202
09.04.2023;20:00;21:00;0;225
09.04.2023;21:00;22:00;0;217
09.04.2023;22:00;23:00;0;205
09.04.2023;23:00;00:00;0;225
10.04.2023;00:00;01:00;0;229
10.04.2023;01:00;02:00;0;223
10.04.2023;02:00;03:00;0;238
10.04.2023;03:00;04:00;0;241
10.04.2023;04:00;05:00;0;243
10.04.2023;05:00;06:00;0;250
10.04.2023;06:00;07:00;0;246
10.04.2023;07:00;08:00;0;241
10.04.2023;08:00;09:00;0;238
10.04.2023;09:00;10:00;0;221
10.04.2023;10:00;11:00;0;201
10.04.2023;11:00;12:00;0;203
10.04.2023;12:00;13:00;0;208
10.04.2023;13:00;14:00;0;199
10.04.2023;14:00;15:00;0;216
10.04.2023;15:00;16:00;0;223
10.04.2023;16:00;17:00;0;224
10.04.2023;17:00;18:00;0;223
10.04.2023;18:00;19:00;0;190
10.04.2023;19:00;20:00;0;162
10.04.2023;20:00;21:00;0;120
10.04.2023;21:00;22:00;0;148
10.04.2023;22:00;23:00;0;131
10.04.2023;23:00;00:00;0;129
11.04.2023;00:00;01:00;0;140
11.04.2023;01:00;02:00;0;139
11.04.2023;02:00;03:00;0;176
11.04.2023;03:00;04:00;0;190
11.04.2023;04:00;05:00;0;186
11.04.2023;05:00;06:00;0;197
11.04.2023;06:00;07:00;0;201
11.04.2023;07:00;08:00;0;185
11.04.2023;08:00;09:00;0;180
11.04.2023;09:00;10:00;0;166
11.04.2023;10:00;11:00;0;166
11.04.2023;11:00;12:00;0;172
11.04.2023;12:00;13:00;0;165
11.04.2023;13:00;14:00;0;154
11.04.2023;14:00;15:00;0;164
11.04.2023;15:00;16:00;0;179
11.04.2023;16:00;17:00;0;180
11.04.2023;17:00;18:00;0;191
11.04.2023;18:00;19:00;0;192
11.04.2023;19:00;20:00;0;190
11.04.2023;20:00;21:00;0;190
11.04.2023;21:00;22:00;0;184
11.04.2023;22:00;23:00;0;176
11.04.2023;23:00;00:00;0;188
12.04.2023;00:00;01:00;0;193
12.04.2023;01:00;02:00;0;192
12.04.2023;02:00;03:00;0;199
12.04.2023;03:00;04:00;0;197
12.04.2023;04:00;05:00;0;205
12.04.2023;05:00;06:00;0;217
12.04.2023;06:00;07:00;0;209
12.04.2023;07:00;08:00;0;184
12.04.2023;08:00;09:00;0;203
12.04.2023;09:00;10:00;0;195
12.04.2023;10:00;11:00;0;203
12.04.2023;11:00;12:00;0;192
12.04.2023;12:00;13:00;0;184
12.04.2023;13:00;14:00;0;174
12.04.2023;14:00;15:00;0;190
12.04.2023;15:00;16:00;0;184
12.04.2023;16:00;17:00;0;172
12.04.2023;17:00;18:00;0;175
12.04.2023;18:00;19:00;0;178
12.04.2023;19:00;20:00;0;174
12.04.2023;20:00;21:00;0;190
12.04.2023;21:00;22:00;0;186
12.04.2023;22:00;23:00;0;164
12.04.2023;23:00;00:00;0;180
13.04.2023;00:00;01:00;0;162
13.04.2023;01:00;02:00;0;149
13.04.2023;02:00;03:00;0;163
13.04.2023;03:00;04:00;0;166
13.04.2023;04:00;05:00;0;159
13.04.2023;05:00;06:00;0;174
13.04.2023;06:00;07:00;0;167
13.04.2023;07:00;08:00;0;166
13.04.2023;08:00;09:00;0;182
13.04.2023;09:00;10:00;0;163
13.04.2023;10:00;11:00;0;156
13.04.2023;11:00;12:00;0;167
13.04.2023;12:00;13:00;0;158
13.04.2023;13:00;14:00;0;159
13.04.2023;14:00;15:00;0;170
13.04.2023;15:00;16:00;0;156
13.04.2023;16:00;17:00;0;162
13.04.2023;17:00;18:00;0;178
13.04.2023;18:00;19:00;0;181
13.04.2023;19:00;20:00;0;173
13.04.2023;20:00;21:00;0;179
13.04.2023;21:00;22:00;0;186
13.04.2023;22:00;23:00;0;185
13.04.2023;23:00;00:00;0;199
14.04.2023;00:00;01:00;0;191
14.04.2023;01:00;02:00;0;194
14.04.2023;02:00;03:00;0;191
14.04.2023;03:00;04:00;0;177
14.04.2023;04:00;05:00;0;171
14.04.2023;05:00;06:00;0;189
14.04.2023;06:00;07:00;0;189
14.04.2023;07:00;08:00;0;190
14.04.2023;08:00;09:00;0;201
14.04.2023;09:00;10:00;0;195
14.04.2023;10:00;11:00;0;196
14.04.2023;11:00;12:00;0;208
14.04.2023;12:00;13:00;0;198
14.04.2023;13:00;14:00;0;185
14.04.2023;14:00;15:00;0;217
14.04.2023;15:00;16:00;0;167
14.04.2023;16:00;17:00;0;129
14.04.2023;17:00;18:00;0;156
14.04.2023;18:00;19:00;0;178
14.04.2023;19:00;20:00;0;174
14.04.2023;20:00;21:00;0;202
14.04.2023;21:00;22:00;0;189
14.04.2023;22:00;23:00;0;186
14.04.2023;23:00;00:00;0;203
15.04.2023;00:00;01:00;0;198
15.04.2023;01:00;02:00;0;185
15.04.2023;02:00;03:00;0;200
15.04.2023;03:00;04:00;0;189
15.04.2023;04:00;05:00;0;155
15.04.2023;05:00;06:00;0;125
15.04.2023;06:00;07:00;0;124
15.04.2023;07:00;08:00;0;116
15.04.2023;08:00;09:00;0;119
15.04.2023;09:00;10:00;0;135
15.04.2023;10:00;11:00;0;123
15.04.2023;11:00;12:00;0;116
15.04.2023;12:00;13:00;0;120
15.04.2023;13:00;14:00;0;159
15.04.2023;14:00;15:00;0;179
15.04.2023;15:00;16:00;0;163
15.04.2023;16:00;17:00;0;174
15.04.2023;17:00;18:00;0;202
15.04.2023;18:00;19:00;0;203
15.04.2023;19:00;20:00;0;195
15.04.2023;20:00;21:00;0;208
15.04.2023;21:00;22:00;0;198
15.04.2023;22:00;23:00;0;204
15.04.2023;23:00;00:00;0;207
16.04.2023;00:00;01:00;0;226
16.04.2023;01:00;02:00;0;213
16.04.2023;02:00;03:00;0;235
16.04.2023;03:00;04:00;0;239
16.04.2023;04:00;05:00;0;232
16.04.2023;05:00;06:00;0;215
16.04.2023;06:00;07:00;0;217
16.04.2023;07:00;08:00;0;210
16.04.2023;08:00;09:00;0;225
16.04.2023;09:00;10:00;0;230
16.04.2023;10:00;11:00;0;213
16.04.2023;11:00;12:00;0;231
16.04.2023;12:00;13:00;0;232
16.04.2023;13:00;14:00;0;214
16.04.2023;14:00;15:00;0;234
16.04.2023;15:00;16:00;0;223
16.04.2023;16:00;17:00;0;231
16.04.2023;17:00;18:00;0;231
16.04.2023;18:00;19:00;0;215
16.04.2023;19:00;20:00;0;208
16.04.2023;20:00;21:00;0;223
16.04.2023;21:00;22:00;0;231
16.04.2023;22:00;23:00;0;225
16.04.2023;23:00;00:00;0;231
17.04.2023;00:00;01:00;0;218
17.04.2023;01:00;02:00;0;213
17.04.2023;02:00;03:00;0;226
17.04.2023;03:00;04:00;0;220
17.04.2023;04:00;05:00;0;200
17.04.2023;05:00;06:00;0;207
17.04.2023;06:00;07:00;0;193
17.04.2023;07:00;08:00;0;192
17.04.2023;08:00;09:00;0;204
17.04.2023;09:00;10:00;0;169
17.04.2023;10:00;11:00;0;145
17.04.2023;11:00;12:00;0;167
17.04.2023;12:00;13:00;0;178
17.04.2023;13:00;14:00;0;170
17.04.2023;14:00;15:00;0;175
17.04.2023;15:00;16:00;0;182
17.04.2023;16:00;17:00;0;166
17.04.2023;17:00;18:00;0;181
17.04.2023;18:00;19:00;0;163
17.04.2023;19:00;20:00;0;154
17.04.2023;20:00;21:00;0;167
17.04.2023;21:00;22:00;0;192
17.04.2023;22:00;23:00;0;199
17.04.2023;23:00;00:00;0;217
18.04.2023;00:00;01:00;0;229
18.04.2023;01:00;02:00;0;210
18.04.2023;02:00;03:00;0;223
18.04.2023;03:00;04:00;0;201
18.04.2023;04:00;05:00;0;195
18.04.2023;05:00;06:00;0;185
18.04.2023;06:00;07:00;0;173
18.04.2023;07:00;08:00;0;165
18.04.2023;08:00;09:00;0;171
18.04.2023;09:00;10:00;0;161
18.04.2023;10:00;11:00;0;150
18.04.2023;11:00;12:00;0;151
18.04.2023;12:00;13:00;0;142
18.04.2023;13:00;14:00;0;138
18.04.2023;14:00;15:00;0;152
18.04.2023;15:00;16:00;0;146
18.04.2023;16:00;17:00;0;137
18.04.2023;17:00;18:00;0;145
18.04.2023;18:00;19:00;0;135
18.04.2023;19:00;20:00;0;138
18.04.2023;20:00;21:00;0;145
18.04.2023;21:00;22:00;0;140
18.04.2023;22:00;23:00;0;124
18.04.2023;23:00;00:00;0;138
19.04.2023;00:00;01:00;0;132
19.04.2023;01:00;02:00;0;128
19.04.2023;02:00;03:00;0;124
19.04.2023;03:00;04:00;0;102
19.04.2023;04:00;05:00;0;107
19.04.2023;05:00;06:00;0;104
19.04.2023;06:00;07:00;0;107
19.04.2023;07:00;08:00;0;108
19.04.2023;08:00;09:00;0;105
19.04.2023;09:00;10:00;0;108
19.04.2023;10:00;11:00;0;109
19.04.2023;11:00;12:00;0;109
19.04.2023;12:00;13:00;0;106
19.04.2023;13:00;14:00;0;105
19.04.2023;14:00;15:00;0;104
19.04.2023;15:00;16:00;0;105
19.04.2023;16:00;17:00;0;107
19.04.2023;17:00;18:00;0;108
19.04.2023;18:00;19:00;0;104
19.04.2023;19:00;20:00;0;101
19.04.2023;20:00;21:00;0;108
19.04.2023;21:00;22:00;0;130
19.04.2023;22:00;23:00;0;155
19.04.2023;23:00;00:00;0;187
20.04.2023;00:00;01:00;0;173
20.04.2023;01:00;02:00;0;169
20.04.2023;02:00;03:00;0;163
20.04.2023;03:00;04:00;0;155
20.04.2023;04:00;05:00;0;153
20.04.2023;05:00;06:00;0;129
20.04.2023;06:00;07:00;0;104
20.04.2023;07:00;08:00;0;108
20.04.2023;08:00;09:00;0;108
20.04.2023;09:00;10:00;0;108
20.04.2023;10:00;11:00;0;146
20.04.2023;11:00;12:00;0;185
20.04.2023;12:00;13:00;0;211
20.04.2023;13:00;14:00;0;179
20.04.2023;14:00;15:00;0;175
20.04.2023;15:00;16:00;0;142
20.04.2023;16:00;17:00;0;130
20.04.2023;17:00;18:00;0;160
20.04.2023;18:00;19:00;0;151
20.04.2023;19:00;20:00;0;145
20.04.2023;20:00;21:00;0;176
20.04.2023;21:00;22:00;0;183
20.04.2023;22:00;23:00;0;187
20.04.2023;23:00;00:00;0;196
21.04.2023;00:00;01:00;0;213
21.04.2023;01:00;02:00;0;194
21.04.2023;02:00;03:00;0;203
21.04.2023;03:00;04:00;0;199
21.04.2023;04:00;05:00;0;199
21.04.2023;05:00;06:00;0;216
21.04.2023;06:00;07:00;0;207
21.04.2023;07:00;08:00;0;172
21.04.2023;08:00;09:00;0;187
21.04.2023;09:00;10:00;0;191
21.04.2023;10:00;11:00;0;181
21.04.2023;11:00;12:00;0;173
21.04.2023;12:00;13:00;0;185
21.04.2023;13:00;14:00;0;189
21.04.2023;14:00;15:00;0;201
21.04.2023;15:00;16:00;0;213
21.04.2023;16:00;17:00;0;216
21.04.2023;17:00;18:00;0;222
21.04.2023;18:00;19:00;0;233
21.04.2023;19:00;20:00;0;230
21.04.2023;20:00;21:00;0;211
21.04.2023;21:00;22:00;0;217
21.04.2023;22:00;23:00;0;201
21.04.2023;23:00;00:00;0;188
22.04.2023;00:00;01:00;0;206
22.04.2023;01:00;02:00;0;200
22.04.2023;02:00;03:00;0;192
22.04.2023;03:00;04:00;0;212
22.04.2023;04:00;05:00;0;210
22.04.2023;05:00;06:00;0;213
22.04.2023;06:00;07:00;0;237
22.04.2023;07:00;08:00;0;241
22.04.2023;08:00;09:00;0;235
22.04.2023;09:00;10:00;0;244
22.04.2023;10:00;11:00;0;239
22.04.2023;11:00;12:00;0;234
22.04.2023;12:00;13:00;0;237
22.04.2023;13:00;14:00;0;232
22.04.2023;14:00;15:00;0;230
22.04.2023;15:00;16:00;0;220
22.04.2023;16:00;17:00;0;214
22.04.2023;17:00;18:00;0;212
22.04.2023;18:00;19:00;0;212
22.04.2023;19:00;20:00;0;230
22.04.2023;20:00;21:00;0;233
22.04.2023;21:00;22:00;0;236
22.04.2023;22:00;23:00;0;219
22.04.2023;23:00;00:00;0;209
23.04.2023;00:00;01:00;0;229
23.04.2023;01:00;02:00;0;207
23.04.2023;02:00;03:00;0;222
23.04.2023;03:00;04:00;0;239
23.04.2023;04:00;05:00;0;230
23.04.2023;05:00;06:00;0;223
23.04.2023;06:00;07:00;0;239
23.04.2023;07:00;08:00;0;224
23.04.2023;08:00;09:00;0;222
23.04.2023;09:00;10:00;0;231
23.04.2023;10:00;11:00;0;214
23.04.2023;11:00;12:00;0;169
23.04.2023;12:00;13:00;0;171
23.04.2023;13:00;14:00;29;157
23.04.2023;14:00;15:00;89;152
23.04.2023;15:00;16:00;113;164
23.04.2023;16:00;17:00;108;148
23.04.2023;17:00;18:00;106;148
23.04.2023;18:00;19:00;106;148
23.04.2023;19:00;20:00;106;127
23.04.2023;20:00;21:00;106;127
23.04.2023;21:00;22:00;108;127
23.04.2023;22:00;23:00;110;120
23.04.2023;23:00;00:00;108;104
24.04.2023;00:00;01:00;108;120
24.04.2023;01:00;02:00;106;118
24.04.2023;02:00;03:00;108;124
24.04.2023;03:00;04:00;131;109
24.04.2023;04:00;05:00;119;107
24.04.2023;05:00;06:00;116;98
24.04.2023;06:00;07:00;118;120
24.04.2023;07:00;08:00;117;114
24.04.2023;08:00;09:00;116;113
24.04.2023;09:00;10:00;115;111
24.04.2023;10:00;11:00;117;107
24.04.2023;11:00;12:00;115;102
24.04.2023;12:00;13:00;112;116
24.04.2023;13:00;14:00;113;95
24.04.2023;14:00;15:00;111;104
24.04.2023;15:00;16:00;110;105
24.04.2023;16:00;17:00;112;103
24.04.2023;17:00;18:00;108;116
24.04.2023;18:00;19:00;109;127
24.04.2023;19:00;20:00;112;125
24.04.2023;20:00;21:00;111;124
24.04.2023;21:00;22:00;108;122
24.04.2023;22:00;23:00;111;113
24.04.2023;23:00;00:00;111;102
25.04.2023;00:00;01:00;106;121
25.04.2023;01:00;02:00;109;97
25.04.2023;02:00;03:00;109;94
25.04.2023;03:00;04:00;106;110
25.04.2023;04:00;05:00;109;112
25.04.2023;05:00;06:00;109;114
25.04.2023;06:00;07:00;110;124
25.04.2023;07:00;08:00;113;111
25.04.2023;08:00;09:00;109;106
25.04.2023;09:00;10:00;104;125
25.04.2023;10:00;11:00;106;111
25.04.2023;11:00;12:00;108;104
25.04.2023;12:00;13:00;107;104
25.04.2023;13:00;14:00;107;105
25.04.2023;14:00;15:00;107;91
25.04.2023;15:00;16:00;108;104
25.04.2023;16:00;17:00;105;96
25.04.2023;17:00;18:00;107;96
25.04.2023;18:00;19:00;107;102
25.04.2023;19:00;20:00;108;103
25.04.2023;20:00;21:00;129;107
25.04.2023;21:00;22:00;195;79
25.04.2023;22:00;23:00;220;0
25.04.2023;23:00;00:00;185;0
26.04.2023;00:00;01:00;147;0
26.04.2023;01:00;02:00;112;0
26.04.2023;02:00;03:00;105;0
26.04.2023;03:00;04:00;122;0
26.04.2023;04:00;05:00;110;0
26.04.2023;05:00;06:00;96;0
26.04.2023;06:00;07:00;112;0
26.04.2023;07:00;08:00;104;0
26.04.2023;08:00;09:00;108;0
26.04.2023;09:00;10:00;109;0
26.04.2023;10:00;11:00;122;0
26.04.2023;11:00;12:00;106;0
26.04.2023;12:00;13:00;125;0
26.04.2023;13:00;14:00;126;0
26.04.2023;14:00;15:00;120;0
26.04.2023;15:00;16:00;124;0
26.04.2023;16:00;17:00;121;0
26.04.2023;17:00;18:00;114;0
26.04.2023;18:00;19:00;102;0
26.04.2023;19:00;20:00;116;0
26.04.2023;20:00;21:00;121;0
26.04.2023;21:00;22:00;113;0
26.04.2023;22:00;23:00;116;0
26.04.2023;23:00;00:00;113;0
27.04.2023;00:00;01:00;132;0
27.04.2023;01:00;02:00;126;0
27.04.2023;02:00;03:00;128;0
27.04.2023;03:00;04:00;132;0
27.04.2023;04:00;05:00;124;0
27.04.2023;05:00;06:00;119;0
27.04.2023;06:00;07:00;118;0
27.04.2023;07:00;08:00;144;0
27.04.2023;08:00;09:00;170;0
27.04.2023;09:00;10:00;169;0
27.04.2023;10:00;11:00;182;0
27.04.2023;11:00;12:00;178;0
27.04.2023;12:00;13:00;199;0
27.04.2023;13:00;14:00;205;0
27.04.2023;14:00;15:00;206;0
27.04.2023;15:00;16:00;219;0
27.04.2023;16:00;17:00;210;0
27.04.2023;17:00;18:00;207;0
27.04.2023;18:00;19:00;226;0
27.04.2023;19:00;20:00;232;0
27.04.2023;20:00;21:00;226;0
27.04.2023;21:00;22:00;233;0
27.04.2023;22:00;23:00;238;0
27.04.2023;23:00;00:00;219;0
28.04.2023;00:00;01:00;223;0
28.04.2023;01:00;02:00;201;0
28.04.2023;02:00;03:00;165;0
28.04.2023;03:00;04:00;147;0
28.04.2023;04:00;05:00;110;0
28.04.2023;05:00;06:00;102;0
28.04.2023;06:00;07:00;107;0
28.04.2023;07:00;08:00;108;0
28.04.2023;08:00;09:00;107;0
28.04.2023;09:00;10:00;107;0
28.04.2023;10:00;11:00;103;0
28.04.2023;11:00;12:00;109;0
28.04.2023;12:00;13:00;113;0
28.04.2023;13:00;14:00;115;0
28.04.2023;14:00;15:00;124;0
28.04.2023;15:00;16:00;176;0
28.04.2023;16:00;17:00;196;0
28.04.2023;17:00;18:00;202;0
28.04.2023;18:00;19:00;202;0
28.04.2023;19:00;20:00;176;0
28.04.2023;20:00;21:00;199;0
28.04.2023;21:00;22:00;203;0
28.04.2023;22:00;23:00;199;0
28.04.2023;23:00;00:00;217;0
29.04.2023;00:00;01:00;229;0
29.04.2023;01:00;02:00;214;0
29.04.2023;02:00;03:00;236;0
29.04.2023;03:00;04:00;243;0
29.04.2023;04:00;05:00;228;0
29.04.2023;05:00;06:00;232;0
29.04.2023;06:00;07:00;226;0
29.04.2023;07:00;08:00;217;0
29.04.2023;08:00;09:00;227;0
29.04.2023;09:00;10:00;238;0
29.04.2023;10:00;11:00;221;0
29.04.2023;11:00;12:00;230;0
29.04.2023;12:00;13:00;239;0
29.04.2023;13:00;14:00;227;0
29.04.2023;14:00;15:00;230;0
29.04.2023;15:00;16:00;231;0
29.04.2023;16:00;17:00;230;0
29.04.2023;17:00;18:00;229;0
29.04.2023;18:00;19:00;225;0
29.04.2023;19:00;20:00;221;0
29.04.2023;20:00;21:00;220;0
29.04.2023;21:00;22:00;234;0
29.04.2023;22:00;23:00;223;0
29.04.2023;23:00;00:00;236;0
30.04.2023;00:00;01:00;241;0
30.04.2023;01:00;02:00;227;0
30.04.2023;02:00;03:00;237;0
30.04.2023;03:00;04:00;228;0
30.04.2023;04:00;05:00;230;0
30.04.2023;05:00;06:00;227;0
30.04.2023;06:00;07:00;218;0
30.04.2023;07:00;08:00;212;0
30.04.2023;08:00;09:00;221;0
30.04.2023;09:00;10:00;219;0
30.04.2023;10:00;11:00;225;0
30.04.2023;11:00;12:00;227;0
30.04.2023;12:00;13:00;233;0
30.04.2023;13:00;14:00;229;0
30.04.2023;14:00;15:00;225;0
30.04.2023;15:00;16:00;223;0
30.04.2023;16:00;17:00;227;0
30.04.2023;17:00;18:00;220;0
30.04.2023;18:00;19:00;236;0
30.04.2023;19:00;20:00;230;0
30.04.2023;20:00;21:00;225;0
30.04.2023;21:00;22:00;228;0
30.04.2023;22:00;23:00;232;0
30.04.2023;23:00;00:00;224;0
01.05.2023;00:00;01:00;238;0
01.05.2023;01:00;02:00;229;0
01.05.2023;02:00;03:00;234;0
01.05.2023;03:00;04:00;244;0
01.05.2023;04:00;05:00;240;0
01.05.2023;05:00;06:00;245;0
01.05.2023;06:00;07:00;227;0
01.05.2023;07:00;08:00;212;0
01.05.2023;08:00;09:00;224;0
01.05.2023;09:00;10:00;219;0
01.05.2023;10:00;11:00;214;0
01.05.2023;11:00;12:00;217;0
01.05.2023;12:00;13:00;223;0
01.05.2023;13:00;14:00;221;0
01.05.2023;14:00;15:00;233;0
01.05.2023;15:00;16:00;243;0
01.05.2023;16:00;17:00;241;0
01.05.2023;17:00;18:00;242;0
01.05.2023;18:00;19:00;246;0
01.05.2023;19:00;20:00;232;0
01.05.2023;20:00;21:00;233;0
01.05.2023;21:00;22:00;233;0
01.05.2023;22:00;23:00;237;0
01.05.2023;23:00;00:00;238;0
02.05.2023;00:00;01:00;242;0
02.05.2023;01:00;02:00;226;0
02.05.2023;02:00;03:00;237;0
02.05.2023;03:00;04:00;232;0
02.05.2023;04:00;05:00;226;0
02.05.2023;05:00;06:00;231;0
02.05.2023;06:00;07:00;229;0
02.05.2023;07:00;08:00;214;0
02.05.2023;08:00;09:00;225;0
02.05.2023;09:00;10:00;222;0
02.05.2023;10:00;11:00;213;0
02.05.2023;11:00;12:00;212;0
02.05.2023;12:00;13:00;224;0
02.05.2023;13:00;14:00;218;0
02.05.2023;14:00;15:00;222;0
02.05.2023;15:00;16:00;222;0
02.05.2023;16:00;17:00;214;0
02.05.2023;17:00;18:00;218;0
02.05.2023;18:00;19:00;209;0
02.05.2023;19:00;20:00;197;0
02.05.2023;20:00;21:00;205;0
02.05.2023;21:00;22:00;198;0
02.05.2023;22:00;23:00;186;0
02.05.2023;23:00;00:00;194;0
03.05.2023;00:00;01:00;189;0
03.05.2023;01:00;02:00;182;0
