Datum;Anfang;Ende;Generation_DE GuD Marzahn Dampfturbine [MW] Originalauflösungen;Generation_DE GuD Marzahn Gasturbine [MW] Originalauflösungen
02.06.2023;09:00;10:00;151;151
02.06.2023;10:00;11:00;183;183
02.06.2023;11:00;12:00;116;116
02.06.2023;12:00;13:00;150;150
02.06.2023;13:00;14:00;107;107
02.06.2023;14:00;15:00;58;58
02.06.2023;15:00;16:00;69;69
02.06.2023;16:00;17:00;49;49
02.06.2023;17:00;18:00;45;45
02.06.2023;18:00;19:00;45;45
02.06.2023;19:00;20:00;45;45
02.06.2023;20:00;21:00;45;45
02.06.2023;21:00;22:00;45;45
02.06.2023;22:00;23:00;45;45
02.06.2023;23:00;00:00;45;45
03.06.2023;00:00;01:00;45;45
03.06.2023;01:00;02:00;45;45
03.06.2023;02:00;03:00;45;45
03.06.2023;03:00;04:00;45;45
03.06.2023;04:00;05:00;45;45
03.06.2023;05:00;06:00;45;45
03.06.2023;06:00;07:00;45;45
03.06.2023;07:00;08:00;45;45
03.06.2023;08:00;09:00;53;53
03.06.2023;09:00;10:00;55;55
03.06.2023;10:00;11:00;45;45
03.06.2023;11:00;12:00;45;45
03.06.2023;12:00;13:00;45;45
03.06.2023;13:00;14:00;45;45
03.06.2023;14:00;15:00;45;45
03.06.2023;15:00;16:00;45;45
03.06.2023;16:00;17:00;45;45
03.06.2023;17:00;18:00;45;45
03.06.2023;18:00;19:00;80;80
03.06.2023;19:00;20:00;175;175
03.06.2023;20:00;21:00;215;215
03.06.2023;21:00;22:00;225;225
03.06.2023;22:00;23:00;225;225
03.06.2023;23:00;00:00;225;225
04.06.2023;00:00;01:00;215;215
04.06.2023;01:00;02:00;143;143
04.06.2023;02:00;03:00;82;82
04.06.2023;03:00;04:00;133;133
04.06.2023;04:00;05:00;207;207
04.06.2023;05:00;06:00;226;226
04.06.2023;06:00;07:00;147;147
04.06.2023;07:00;08:00;59;59
04.06.2023;08:00;09:00;50;50
04.06.2023;09:00;10:00;50;50
04.06.2023;10:00;11:00;50;50
04.06.2023;11:00;12:00;45;45
04.06.2023;12:00;13:00;45;45
04.06.2023;13:00;14:00;45;45
04.06.2023;14:00;15:00;45;45
04.06.2023;15:00;16:00;45;45
04.06.2023;16:00;17:00;45;45
04.06.2023;17:00;18:00;45;45
04.06.2023;18:00;19:00;46;46
04.06.2023;19:00;20:00;86;86
04.06.2023;20:00;21:00;90;90
04.06.2023;21:00;22:00;90;90
04.06.2023;22:00;23:00;90;90
04.06.2023;23:00;00:00;109;109
05.06.2023;00:00;01:00;218;218
05.06.2023;01:00;02:00;225;225
05.06.2023;02:00;03:00;225;225
05.06.2023;03:00;04:00;225;225
05.06.2023;04:00;05:00;225;225
05.06.2023;05:00;06:00;226;226
05.06.2023;06:00;07:00;220;220
05.06.2023;07:00;08:00;220;220
05.06.2023;08:00;09:00;220;220
05.06.2023;09:00;10:00;166;166
05.06.2023;10:00;11:00;195;195
05.06.2023;11:00;12:00;175;175
05.06.2023;12:00;13:00;84;84
05.06.2023;13:00;14:00;46;46
05.06.2023;14:00;15:00;48;48
05.06.2023;15:00;16:00;84;84
05.06.2023;16:00;17:00;70;70
05.06.2023;17:00;18:00;96;96
05.06.2023;18:00;19:00;123;123
05.06.2023;19:00;20:00;150;150
05.06.2023;20:00;21:00;155;155
05.06.2023;21:00;22:00;180;180
05.06.2023;22:00;23:00;180;180
05.06.2023;23:00;00:00;161;161
06.06.2023;00:00;01:00;188;188
06.06.2023;01:00;02:00;190;190
06.06.2023;02:00;03:00;190;190
06.06.2023;03:00;04:00;166;166
06.06.2023;04:00;05:00;187;187
06.06.2023;05:00;06:00;181;181
06.06.2023;06:00;07:00;197;197
06.06.2023;07:00;08:00;205;205
06.06.2023;08:00;09:00;210;210
06.06.2023;09:00;10:00;187;187
06.06.2023;10:00;11:00;185;185
06.06.2023;11:00;12:00;163;163
06.06.2023;12:00;13:00;158;158
06.06.2023;13:00;14:00;96;96
06.06.2023;14:00;15:00;110;110
06.06.2023;15:00;16:00;91;91
06.06.2023;16:00;17:00;97;97
06.06.2023;17:00;18:00;150;150
06.06.2023;18:00;19:00;150;150
06.06.2023;19:00;20:00;151;151
06.06.2023;20:00;21:00;155;155
06.06.2023;21:00;22:00;156;156
06.06.2023;22:00;23:00;204;204
06.06.2023;23:00;00:00;205;205
07.06.2023;00:00;01:00;205;205
07.06.2023;01:00;02:00;185;185
07.06.2023;02:00;03:00;180;180
07.06.2023;03:00;04:00;180;180
07.06.2023;04:00;05:00;200;200
07.06.2023;05:00;06:00;200;200
07.06.2023;06:00;07:00;200;200
07.06.2023;07:00;08:00;209;209
07.06.2023;08:00;09:00;210;210
07.06.2023;09:00;10:00;185;185
07.06.2023;10:00;11:00;196;196
07.06.2023;11:00;12:00;167;167
07.06.2023;12:00;13:00;200;200
07.06.2023;13:00;14:00;147;147
07.06.2023;14:00;15:00;105;105
07.06.2023;15:00;16:00;135;135
07.06.2023;16:00;17:00;141;141
07.06.2023;17:00;18:00;214;214
07.06.2023;18:00;19:00;162;162
07.06.2023;19:00;20:00;205;205
07.06.2023;20:00;21:00;214;214
07.06.2023;21:00;22:00;213;213
07.06.2023;22:00;23:00;151;151
07.06.2023;23:00;00:00;145;145
08.06.2023;00:00;01:00;145;145
08.06.2023;01:00;02:00;145;145
08.06.2023;02:00;03:00;145;145
08.06.2023;03:00;04:00;145;145
08.06.2023;04:00;05:00;145;145
08.06.2023;05:00;06:00;174;174
08.06.2023;06:00;07:00;210;210
08.06.2023;07:00;08:00;175;175
08.06.2023;08:00;09:00;136;136
08.06.2023;09:00;10:00;190;190
08.06.2023;10:00;11:00;148;148
08.06.2023;11:00;12:00;137;137
08.06.2023;12:00;13:00;134;134
08.06.2023;13:00;14:00;115;115
08.06.2023;14:00;15:00;110;110
08.06.2023;15:00;16:00;133;133
08.06.2023;16:00;17:00;135;135
08.06.2023;17:00;18:00;143;143
08.06.2023;18:00;19:00;213;213
08.06.2023;19:00;20:00;169;169
08.06.2023;20:00;21:00;198;198
08.06.2023;21:00;22:00;216;216
08.06.2023;22:00;23:00;155;155
08.06.2023;23:00;00:00;151;151
09.06.2023;00:00;01:00;159;159
09.06.2023;01:00;02:00;150;150
09.06.2023;02:00;03:00;150;150
09.06.2023;03:00;04:00;150;150
09.06.2023;04:00;05:00;150;150
09.06.2023;05:00;06:00;150;150
09.06.2023;06:00;07:00;164;164
09.06.2023;07:00;08:00;160;160
09.06.2023;08:00;09:00;160;160
09.06.2023;09:00;10:00;160;160
09.06.2023;10:00;11:00;194;194
09.06.2023;11:00;12:00;155;155
09.06.2023;12:00;13:00;108;108
09.06.2023;13:00;14:00;58;58
09.06.2023;14:00;15:00;96;96
09.06.2023;15:00;16:00;120;120
09.06.2023;16:00;17:00;64;64
09.06.2023;17:00;18:00;123;123
09.06.2023;18:00;19:00;195;195
09.06.2023;19:00;20:00;150;150
09.06.2023;20:00;21:00;152;152
09.06.2023;21:00;22:00;215;215
09.06.2023;22:00;23:00;162;162
09.06.2023;23:00;00:00;201;201
10.06.2023;00:00;01:00;139;139
10.06.2023;01:00;02:00;135;135
10.06.2023;02:00;03:00;145;145
10.06.2023;03:00;04:00;145;145
10.06.2023;04:00;05:00;146;146
10.06.2023;05:00;06:00;155;155
10.06.2023;06:00;07:00;155;155
10.06.2023;07:00;08:00;145;145
10.06.2023;08:00;09:00;131;131
10.06.2023;09:00;10:00;85;85
10.06.2023;10:00;11:00;85;85
10.06.2023;11:00;12:00;81;81
10.06.2023;12:00;13:00;46;46
10.06.2023;13:00;14:00;45;45
10.06.2023;14:00;15:00;45;45
10.06.2023;15:00;16:00;47;47
10.06.2023;16:00;17:00;80;80
10.06.2023;17:00;18:00;135;135
10.06.2023;18:00;19:00;155;155
10.06.2023;19:00;20:00;200;200
10.06.2023;20:00;21:00;171;171
10.06.2023;21:00;22:00;172;172
10.06.2023;22:00;23:00;190;190
10.06.2023;23:00;00:00;188;188
11.06.2023;00:00;01:00;160;160
11.06.2023;01:00;02:00;160;160
11.06.2023;02:00;03:00;160;160
11.06.2023;03:00;04:00;159;159
11.06.2023;04:00;05:00;86;86
11.06.2023;05:00;06:00;147;147
11.06.2023;06:00;07:00;81;81
11.06.2023;07:00;08:00;49;49
11.06.2023;08:00;09:00;83;83
11.06.2023;09:00;10:00;49;49
11.06.2023;10:00;11:00;45;45
11.06.2023;11:00;12:00;45;45
11.06.2023;12:00;13:00;45;45
11.06.2023;13:00;14:00;45;45
11.06.2023;14:00;15:00;45;45
11.06.2023;15:00;16:00;45;45
11.06.2023;16:00;17:00;45;45
11.06.2023;17:00;18:00;45;45
11.06.2023;18:00;19:00;101;101
11.06.2023;19:00;20:00;169;169
11.06.2023;20:00;21:00;201;201
11.06.2023;21:00;22:00;210;210
11.06.2023;22:00;23:00;206;206
11.06.2023;23:00;00:00;214;214
12.06.2023;00:00;01:00;185;185
12.06.2023;01:00;02:00;185;185
12.06.2023;02:00;03:00;185;185
12.06.2023;03:00;04:00;185;185
12.06.2023;04:00;05:00;185;185
12.06.2023;05:00;06:00;185;185
12.06.2023;06:00;07:00;214;214
12.06.2023;07:00;08:00;219;219
12.06.2023;08:00;09:00;215;215
12.06.2023;09:00;10:00;207;207
12.06.2023;10:00;11:00;205;205
12.06.2023;11:00;12:00;142;142
12.06.2023;12:00;13:00;86;86
12.06.2023;13:00;14:00;70;70
12.06.2023;14:00;15:00;122;122
12.06.2023;15:00;16:00;125;125
12.06.2023;16:00;17:00;126;126
12.06.2023;17:00;18:00;160;160
12.06.2023;18:00;19:00;202;202
12.06.2023;19:00;20:00;205;205
12.06.2023;20:00;21:00;205;205
12.06.2023;21:00;22:00;215;215
12.06.2023;22:00;23:00;197;197
12.06.2023;23:00;00:00;178;178
13.06.2023;00:00;01:00;138;138
13.06.2023;01:00;02:00;135;135
13.06.2023;02:00;03:00;135;135
13.06.2023;03:00;04:00;135;135
13.06.2023;04:00;05:00;145;145
13.06.2023;05:00;06:00;175;175
13.06.2023;06:00;07:00;167;167
13.06.2023;07:00;08:00;180;180
13.06.2023;08:00;09:00;180;180
13.06.2023;09:00;10:00;170;170
13.06.2023;10:00;11:00;115;115
13.06.2023;11:00;12:00;81;81
13.06.2023;12:00;13:00;50;50
13.06.2023;13:00;14:00;54;54
13.06.2023;14:00;15:00;55;55
13.06.2023;15:00;16:00;55;55
13.06.2023;16:00;17:00;89;89
13.06.2023;17:00;18:00;142;142
13.06.2023;18:00;19:00;165;165
13.06.2023;19:00;20:00;166;166
13.06.2023;20:00;21:00;200;200
13.06.2023;21:00;22:00;181;181
13.06.2023;22:00;23:00;180;180
13.06.2023;23:00;00:00;161;161
14.06.2023;00:00;01:00;142;142
14.06.2023;01:00;02:00;140;140
14.06.2023;02:00;03:00;140;140
14.06.2023;03:00;04:00;140;140
14.06.2023;04:00;05:00;145;145
14.06.2023;05:00;06:00;162;162
14.06.2023;06:00;07:00;181;181
14.06.2023;07:00;08:00;210;210
14.06.2023;08:00;09:00;196;196
14.06.2023;09:00;10:00;186;186
14.06.2023;10:00;11:00;161;161
14.06.2023;11:00;12:00;93;93
14.06.2023;12:00;13:00;145;145
14.06.2023;13:00;14:00;141;141
14.06.2023;14:00;15:00;140;140
14.06.2023;15:00;16:00;140;140
14.06.2023;16:00;17:00;140;140
14.06.2023;17:00;18:00;140;140
14.06.2023;18:00;19:00;141;141
14.06.2023;19:00;20:00;170;170
14.06.2023;20:00;21:00;185;185
14.06.2023;21:00;22:00;190;190
14.06.2023;22:00;23:00;182;182
14.06.2023;23:00;00:00;180;180
15.06.2023;00:00;01:00;160;160
15.06.2023;01:00;02:00;140;140
15.06.2023;02:00;03:00;140;140
15.06.2023;03:00;04:00;140;140
15.06.2023;04:00;05:00;142;142
15.06.2023;05:00;06:00;171;171
15.06.2023;06:00;07:00;180;180
15.06.2023;07:00;08:00;185;185
15.06.2023;08:00;09:00;194;194
15.06.2023;09:00;10:00;186;186
15.06.2023;10:00;11:00;152;152
15.06.2023;11:00;12:00;150;150
15.06.2023;12:00;13:00;141;141
15.06.2023;13:00;14:00;140;140
15.06.2023;14:00;15:00;176;176
15.06.2023;15:00;16:00;160;160
15.06.2023;16:00;17:00;160;160
15.06.2023;17:00;18:00;146;146
15.06.2023;18:00;19:00;162;162
15.06.2023;19:00;20:00;196;196
15.06.2023;20:00;21:00;195;195
15.06.2023;21:00;22:00;195;195
15.06.2023;22:00;23:00;195;195
15.06.2023;23:00;00:00;219;219
16.06.2023;00:00;01:00;220;220
16.06.2023;01:00;02:00;220;220
16.06.2023;02:00;03:00;192;192
16.06.2023;03:00;04:00;190;190
16.06.2023;04:00;05:00;190;190
16.06.2023;05:00;06:00;218;218
16.06.2023;06:00;07:00;225;225
16.06.2023;07:00;08:00;225;225
16.06.2023;08:00;09:00;225;225
16.06.2023;09:00;10:00;195;195
16.06.2023;10:00;11:00;172;172
16.06.2023;11:00;12:00;167;167
16.06.2023;12:00;13:00;180;180
16.06.2023;13:00;14:00;153;153
16.06.2023;14:00;15:00;150;150
16.06.2023;15:00;16:00;150;150
16.06.2023;16:00;17:00;165;165
16.06.2023;17:00;18:00;185;185
16.06.2023;18:00;19:00;165;165
16.06.2023;19:00;20:00;185;185
16.06.2023;20:00;21:00;185;185
16.06.2023;21:00;22:00;195;195
16.06.2023;22:00;23:00;195;195
16.06.2023;23:00;00:00;219;219
17.06.2023;00:00;01:00;192;192
17.06.2023;01:00;02:00;190;190
17.06.2023;02:00;03:00;190;190
17.06.2023;03:00;04:00;222;222
17.06.2023;04:00;05:00;225;225
17.06.2023;05:00;06:00;225;225
17.06.2023;06:00;07:00;225;225
17.06.2023;07:00;08:00;223;223
17.06.2023;08:00;09:00;199;199
17.06.2023;09:00;10:00;195;195
17.06.2023;10:00;11:00;171;171
17.06.2023;11:00;12:00;133;133
17.06.2023;12:00;13:00;113;113
17.06.2023;13:00;14:00;75;75
17.06.2023;14:00;15:00;51;51
17.06.2023;15:00;16:00;60;60
17.06.2023;16:00;17:00;137;137
17.06.2023;17:00;18:00;181;181
17.06.2023;18:00;19:00;189;189
17.06.2023;19:00;20:00;190;190
17.06.2023;20:00;21:00;190;190
17.06.2023;21:00;22:00;190;190
17.06.2023;22:00;23:00;190;190
17.06.2023;23:00;00:00;190;190
18.06.2023;00:00;01:00;217;217
18.06.2023;01:00;02:00;192;192
18.06.2023;02:00;03:00;190;190
18.06.2023;03:00;04:00;190;190
18.06.2023;04:00;05:00;215;215
18.06.2023;05:00;06:00;219;219
18.06.2023;06:00;07:00;194;194
18.06.2023;07:00;08:00;190;190
18.06.2023;08:00;09:00;190;190
18.06.2023;09:00;10:00;190;190
18.06.2023;10:00;11:00;190;190
18.06.2023;11:00;12:00;129;129
18.06.2023;12:00;13:00;120;120
18.06.2023;13:00;14:00;120;120
18.06.2023;14:00;15:00;83;83
18.06.2023;15:00;16:00;120;120
18.06.2023;16:00;17:00;68;68
18.06.2023;17:00;18:00;95;95
18.06.2023;18:00;19:00;169;169
18.06.2023;19:00;20:00;178;178
18.06.2023;20:00;21:00;180;180
18.06.2023;21:00;22:00;180;180
18.06.2023;22:00;23:00;181;181
18.06.2023;23:00;00:00;215;215
19.06.2023;00:00;01:00;178;178
19.06.2023;01:00;02:00;175;175
19.06.2023;02:00;03:00;212;212
19.06.2023;03:00;04:00;193;193
19.06.2023;04:00;05:00;185;185
19.06.2023;05:00;06:00;185;185
19.06.2023;06:00;07:00;185;185
19.06.2023;07:00;08:00;179;179
19.06.2023;08:00;09:00;215;215
19.06.2023;09:00;10:00;201;201
19.06.2023;10:00;11:00;214;214
19.06.2023;11:00;12:00;153;153
19.06.2023;12:00;13:00;131;131
19.06.2023;13:00;14:00;80;80
19.06.2023;14:00;15:00;50;50
19.06.2023;15:00;16:00;83;83
19.06.2023;16:00;17:00;90;90
19.06.2023;17:00;18:00;108;108
19.06.2023;18:00;19:00;173;173
19.06.2023;19:00;20:00;199;199
19.06.2023;20:00;21:00;200;200
19.06.2023;21:00;22:00;200;200
19.06.2023;22:00;23:00;200;200
19.06.2023;23:00;00:00;181;181
20.06.2023;00:00;01:00;187;187
20.06.2023;01:00;02:00;190;190
20.06.2023;02:00;03:00;190;190
20.06.2023;03:00;04:00;163;163
20.06.2023;04:00;05:00;140;140
20.06.2023;05:00;06:00;153;153
20.06.2023;06:00;07:00;186;186
20.06.2023;07:00;08:00;205;205
20.06.2023;08:00;09:00;205;205
20.06.2023;09:00;10:00;148;148
20.06.2023;10:00;11:00;63;63
20.06.2023;11:00;12:00;52;52
20.06.2023;12:00;13:00;56;56
20.06.2023;13:00;14:00;57;57
20.06.2023;14:00;15:00;58;58
20.06.2023;15:00;16:00;104;104
20.06.2023;16:00;17:00;120;120
20.06.2023;17:00;18:00;149;149
20.06.2023;18:00;19:00;201;201
20.06.2023;19:00;20:00;201;201
20.06.2023;20:00;21:00;217;217
20.06.2023;21:00;22:00;216;216
20.06.2023;22:00;23:00;219;219
20.06.2023;23:00;00:00;220;220
21.06.2023;00:00;01:00;200;200
21.06.2023;01:00;02:00;195;195
21.06.2023;02:00;03:00;137;137
21.06.2023;03:00;04:00;165;165
21.06.2023;04:00;05:00;142;142
21.06.2023;05:00;06:00;131;131
21.06.2023;06:00;07:00;200;200
21.06.2023;07:00;08:00;159;159
21.06.2023;08:00;09:00;170;170
21.06.2023;09:00;10:00;125;125
21.06.2023;10:00;11:00;55;55
21.06.2023;11:00;12:00;55;55
21.06.2023;12:00;13:00;55;55
21.06.2023;13:00;14:00;103;103
21.06.2023;14:00;15:00;143;143
21.06.2023;15:00;16:00;138;138
21.06.2023;16:00;17:00;135;135
21.06.2023;17:00;18:00;138;138
21.06.2023;18:00;19:00;199;199
21.06.2023;19:00;20:00;200;200
21.06.2023;20:00;21:00;200;200
21.06.2023;21:00;22:00;200;200
21.06.2023;22:00;23:00;200;200
21.06.2023;23:00;00:00;200;200
22.06.2023;00:00;01:00;200;200
22.06.2023;01:00;02:00;200;200
22.06.2023;02:00;03:00;200;200
22.06.2023;03:00;04:00;200;200
22.06.2023;04:00;05:00;200;200
22.06.2023;05:00;06:00;200;200
22.06.2023;06:00;07:00;200;200
22.06.2023;07:00;08:00;210;210
22.06.2023;08:00;09:00;210;210
22.06.2023;09:00;10:00;162;162
22.06.2023;10:00;11:00;62;62
22.06.2023;11:00;12:00;60;60
22.06.2023;12:00;13:00;60;60
22.06.2023;13:00;14:00;60;60
22.06.2023;14:00;15:00;60;60
22.06.2023;15:00;16:00;60;60
22.06.2023;16:00;17:00;60;60
22.06.2023;17:00;18:00;83;83
22.06.2023;18:00;19:00;166;166
22.06.2023;19:00;20:00;200;200
22.06.2023;20:00;21:00;172;172
22.06.2023;21:00;22:00;170;170
22.06.2023;22:00;23:00;193;193
22.06.2023;23:00;00:00;200;200
23.06.2023;00:00;01:00;194;194
23.06.2023;01:00;02:00;149;149
23.06.2023;02:00;03:00;135;135
23.06.2023;03:00;04:00;135;135
23.06.2023;04:00;05:00;135;135
23.06.2023;05:00;06:00;181;181
23.06.2023;06:00;07:00;200;200
23.06.2023;07:00;08:00;200;200
23.06.2023;08:00;09:00;200;200
23.06.2023;09:00;10:00;210;210
23.06.2023;10:00;11:00;210;210
23.06.2023;11:00;12:00;210;210
23.06.2023;12:00;13:00;206;206
23.06.2023;13:00;14:00;141;141
23.06.2023;14:00;15:00;140;140
23.06.2023;15:00;16:00;140;140
23.06.2023;16:00;17:00;140;140
23.06.2023;17:00;18:00;140;140
23.06.2023;18:00;19:00;155;155
23.06.2023;19:00;20:00;190;190
23.06.2023;20:00;21:00;190;190
23.06.2023;21:00;22:00;181;181
23.06.2023;22:00;23:00;184;184
23.06.2023;23:00;00:00;210;210
24.06.2023;00:00;01:00;159;159
24.06.2023;01:00;02:00;150;150
24.06.2023;02:00;03:00;150;150
24.06.2023;03:00;04:00;150;150
24.06.2023;04:00;05:00;150;150
24.06.2023;05:00;06:00;152;152
24.06.2023;06:00;07:00;207;207
24.06.2023;07:00;08:00;174;174
24.06.2023;08:00;09:00;170;170
24.06.2023;09:00;10:00;162;162
24.06.2023;10:00;11:00;160;160
24.06.2023;11:00;12:00;149;149
24.06.2023;12:00;13:00;68;68
24.06.2023;13:00;14:00;60;60
24.06.2023;14:00;15:00;60;60
24.06.2023;15:00;16:00;60;60
24.06.2023;16:00;17:00;93;93
24.06.2023;17:00;18:00;139;139
24.06.2023;18:00;19:00;145;145
24.06.2023;19:00;20:00;195;195
24.06.2023;20:00;21:00;201;201
24.06.2023;21:00;22:00;223;223
24.06.2023;22:00;23:00;224;224
24.06.2023;23:00;00:00;225;225
25.06.2023;00:00;01:00;201;201
25.06.2023;01:00;02:00;150;150
25.06.2023;02:00;03:00;216;216
25.06.2023;03:00;04:00;163;163
25.06.2023;04:00;05:00;154;154
25.06.2023;05:00;06:00;180;180
25.06.2023;06:00;07:00;180;180
25.06.2023;07:00;08:00;158;158
25.06.2023;08:00;09:00;93;93
25.06.2023;09:00;10:00;67;67
25.06.2023;10:00;11:00;60;60
25.06.2023;11:00;12:00;60;60
25.06.2023;12:00;13:00;60;60
25.06.2023;13:00;14:00;60;60
25.06.2023;14:00;15:00;60;60
25.06.2023;15:00;16:00;60;60
25.06.2023;16:00;17:00;60;60
25.06.2023;17:00;18:00;62;62
25.06.2023;18:00;19:00;136;136
25.06.2023;19:00;20:00;184;184
25.06.2023;20:00;21:00;219;219
25.06.2023;21:00;22:00;233;233
25.06.2023;22:00;23:00;234;234
25.06.2023;23:00;00:00;224;224
26.06.2023;00:00;01:00;218;218
26.06.2023;01:00;02:00;223;223
26.06.2023;02:00;03:00;226;226
26.06.2023;03:00;04:00;171;171
26.06.2023;04:00;05:00;155;155
26.06.2023;05:00;06:00;227;227
26.06.2023;06:00;07:00;216;216
26.06.2023;07:00;08:00;188;188
26.06.2023;08:00;09:00;152;152
26.06.2023;09:00;10:00;132;132
26.06.2023;10:00;11:00;129;129
26.06.2023;11:00;12:00;96;96
26.06.2023;12:00;13:00;129;129
26.06.2023;13:00;14:00;96;96
26.06.2023;14:00;15:00;93;93
26.06.2023;15:00;16:00;65;65
26.06.2023;16:00;17:00;66;66
26.06.2023;17:00;18:00;105;105
26.06.2023;18:00;19:00;105;105
26.06.2023;19:00;20:00;165;165
26.06.2023;20:00;21:00;175;175
26.06.2023;21:00;22:00;142;142
26.06.2023;22:00;23:00;175;175
26.06.2023;23:00;00:00;175;175
27.06.2023;00:00;01:00;173;173
27.06.2023;01:00;02:00;140;140
27.06.2023;02:00;03:00;130;130
27.06.2023;03:00;04:00;130;130
27.06.2023;04:00;05:00;130;130
27.06.2023;05:00;06:00;140;140
27.06.2023;06:00;07:00;179;179
27.06.2023;07:00;08:00;190;190
27.06.2023;08:00;09:00;190;190
27.06.2023;09:00;10:00;187;187
27.06.2023;10:00;11:00;150;150
27.06.2023;11:00;12:00;150;150
27.06.2023;12:00;13:00;166;166
27.06.2023;13:00;14:00;142;142
27.06.2023;14:00;15:00;140;140
27.06.2023;15:00;16:00;140;140
27.06.2023;16:00;17:00;113;113
27.06.2023;17:00;18:00;147;147
27.06.2023;18:00;19:00;190;190
27.06.2023;19:00;20:00;172;172
27.06.2023;20:00;21:00;189;189
27.06.2023;21:00;22:00;190;190
27.06.2023;22:00;23:00;190;190
27.06.2023;23:00;00:00;160;160
28.06.2023;00:00;01:00;141;141
28.06.2023;01:00;02:00;140;140
28.06.2023;02:00;03:00;140;140
28.06.2023;03:00;04:00;140;140
28.06.2023;04:00;05:00;140;140
28.06.2023;05:00;06:00;146;146
28.06.2023;06:00;07:00;185;185
28.06.2023;07:00;08:00;185;185
28.06.2023;08:00;09:00;185;185
28.06.2023;09:00;10:00;183;183
28.06.2023;10:00;11:00;156;156
28.06.2023;11:00;12:00;180;180
28.06.2023;12:00;13:00;147;147
28.06.2023;13:00;14:00;145;145
28.06.2023;14:00;15:00;145;145
28.06.2023;15:00;16:00;150;150
28.06.2023;16:00;17:00;105;105
28.06.2023;17:00;18:00;154;154
28.06.2023;18:00;19:00;180;180
28.06.2023;19:00;20:00;217;217
28.06.2023;20:00;21:00;221;221
28.06.2023;21:00;22:00;224;224
28.06.2023;22:00;23:00;189;189
28.06.2023;23:00;00:00;161;161
29.06.2023;00:00;01:00;188;188
29.06.2023;01:00;02:00;166;166
29.06.2023;02:00;03:00;156;156
29.06.2023;03:00;04:00;155;155
29.06.2023;04:00;05:00;156;156
29.06.2023;05:00;06:00;200;200
29.06.2023;06:00;07:00;200;200
29.06.2023;07:00;08:00;200;200
29.06.2023;08:00;09:00;200;200
29.06.2023;09:00;10:00;200;200
29.06.2023;10:00;11:00;173;173
29.06.2023;11:00;12:00;145;145
29.06.2023;12:00;13:00;145;145
29.06.2023;13:00;14:00;145;145
29.06.2023;14:00;15:00;145;145
29.06.2023;15:00;16:00;145;145
29.06.2023;16:00;17:00;190;190
29.06.2023;17:00;18:00;218;218
29.06.2023;18:00;19:00;217;217
29.06.2023;19:00;20:00;217;217
29.06.2023;20:00;21:00;197;197
29.06.2023;21:00;22:00;155;155
29.06.2023;22:00;23:00;148;148
29.06.2023;23:00;00:00;187;187
30.06.2023;00:00;01:00;139;139
30.06.2023;01:00;02:00;132;132
30.06.2023;02:00;03:00;125;125
30.06.2023;03:00;04:00;125;125
30.06.2023;04:00;05:00;126;126
30.06.2023;05:00;06:00;135;135
30.06.2023;06:00;07:00;189;189
30.06.2023;07:00;08:00;186;186
30.06.2023;08:00;09:00;185;185
30.06.2023;09:00;10:00;185;185
30.06.2023;10:00;11:00;185;185
30.06.2023;11:00;12:00;185;185
30.06.2023;12:00;13:00;149;149
30.06.2023;13:00;14:00;145;145
30.06.2023;14:00;15:00;145;145
30.06.2023;15:00;16:00;135;135
30.06.2023;16:00;17:00;135;135
30.06.2023;17:00;18:00;145;145
30.06.2023;18:00;19:00;223;223
30.06.2023;19:00;20:00;225;225
30.06.2023;20:00;21:00;196;196
30.06.2023;21:00;22:00;170;170
30.06.2023;22:00;23:00;169;169
30.06.2023;23:00;00:00;140;140
