Datum;Anfang;Ende;Generation_DE  [MW] Originalauflösungen;Generation_DE  [MW] Originalauflösungen
02.04.2023;16:00;17:00;0;0
02.04.2023;17:00;18:00;0;0
02.04.2023;18:00;19:00;24;37
02.04.2023;19:00;20:00;20;0
02.04.2023;20:00;21:00;16;0
02.04.2023;21:00;22:00;0;52
02.04.2023;22:00;23:00;0;51
02.04.2023;23:00;00:00;0;2
03.04.2023;00:00;01:00;0;0
03.04.2023;01:00;02:00;0;0
03.04.2023;02:00;03:00;0;0
03.04.2023;03:00;04:00;0;0
03.04.2023;04:00;05:00;0;0
03.04.2023;05:00;06:00;0;0
03.04.2023;06:00;07:00;47;0
03.04.2023;07:00;08:00;150;0
03.04.2023;08:00;09:00;112;0
03.04.2023;09:00;10:00;58;67
03.04.2023;10:00;11:00;32;71
03.04.2023;11:00;12:00;0;12
03.04.2023;12:00;13:00;0;0
03.04.2023;13:00;14:00;0;0
03.04.2023;14:00;15:00;0;0
03.04.2023;15:00;16:00;0;0
03.04.2023;16:00;17:00;0;0
03.04.2023;17:00;18:00;0;28
03.04.2023;18:00;19:00;24;4
03.04.2023;19:00;20:00;36;0
03.04.2023;20:00;21:00;45;0
03.04.2023;21:00;22:00;0;0
03.04.2023;22:00;23:00;0;0
03.04.2023;23:00;00:00;0;0
04.04.2023;00:00;01:00;0;0
04.04.2023;01:00;02:00;0;9
04.04.2023;02:00;03:00;0;0
04.04.2023;03:00;04:00;0;0
04.04.2023;04:00;05:00;0;0
04.04.2023;05:00;06:00;0;0
04.04.2023;06:00;07:00;78;78
04.04.2023;07:00;08:00;152;143
04.04.2023;08:00;09:00;92;98
04.04.2023;09:00;10:00;1;50
04.04.2023;10:00;11:00;0;0
04.04.2023;11:00;12:00;0;0
04.04.2023;12:00;13:00;0;0
04.04.2023;13:00;14:00;0;0
04.04.2023;14:00;15:00;0;0
04.04.2023;15:00;16:00;0;0
04.04.2023;16:00;17:00;77;95
04.04.2023;17:00;18:00;36;64
04.04.2023;18:00;19:00;61;80
04.04.2023;19:00;20:00;132;136
04.04.2023;20:00;21:00;122;131
04.04.2023;21:00;22:00;96;107
04.04.2023;22:00;23:00;118;121
04.04.2023;23:00;00:00;31;31
05.04.2023;00:00;01:00;0;0
05.04.2023;01:00;02:00;0;0
05.04.2023;02:00;03:00;0;0
05.04.2023;03:00;04:00;0;0
05.04.2023;04:00;05:00;0;0
05.04.2023;05:00;06:00;0;0
05.04.2023;06:00;07:00;0;0
05.04.2023;07:00;08:00;0;0
05.04.2023;08:00;09:00;0;0
05.04.2023;09:00;10:00;0;0
05.04.2023;10:00;11:00;0;0
05.04.2023;11:00;12:00;2;0
05.04.2023;12:00;13:00;0;0
05.04.2023;13:00;14:00;0;0
05.04.2023;14:00;15:00;0;0
05.04.2023;15:00;16:00;0;0
05.04.2023;16:00;17:00;1;0
05.04.2023;17:00;18:00;58;0
05.04.2023;18:00;19:00;109;15
05.04.2023;19:00;20:00;82;82
05.04.2023;20:00;21:00;134;102
05.04.2023;21:00;22:00;98;74
05.04.2023;22:00;23:00;93;0
05.04.2023;23:00;00:00;76;0
06.04.2023;00:00;01:00;70;0
06.04.2023;01:00;02:00;0;0
06.04.2023;02:00;03:00;0;0
06.04.2023;03:00;04:00;0;0
06.04.2023;04:00;05:00;0;0
06.04.2023;05:00;06:00;50;0
06.04.2023;06:00;07:00;2;1
06.04.2023;07:00;08:00;0;0
06.04.2023;08:00;09:00;41;0
06.04.2023;09:00;10:00;0;0
06.04.2023;10:00;11:00;0;0
06.04.2023;11:00;12:00;0;0
06.04.2023;12:00;13:00;0;0
06.04.2023;13:00;14:00;1;0
06.04.2023;14:00;15:00;0;0
06.04.2023;15:00;16:00;0;0
06.04.2023;16:00;17:00;53;60
06.04.2023;17:00;18:00;52;44
06.04.2023;18:00;19:00;53;60
06.04.2023;19:00;20:00;142;146
06.04.2023;20:00;21:00;116;126
06.04.2023;21:00;22:00;5;63
06.04.2023;22:00;23:00;59;91
06.04.2023;23:00;00:00;0;92
07.04.2023;00:00;01:00;68;53
07.04.2023;01:00;02:00;16;0
07.04.2023;02:00;03:00;0;0
07.04.2023;03:00;04:00;0;0
07.04.2023;04:00;05:00;0;0
07.04.2023;05:00;06:00;0;0
07.04.2023;06:00;07:00;0;0
07.04.2023;07:00;08:00;8;0
07.04.2023;08:00;09:00;59;0
07.04.2023;09:00;10:00;33;0
07.04.2023;10:00;11:00;0;0
07.04.2023;11:00;12:00;0;0
07.04.2023;12:00;13:00;0;0
07.04.2023;13:00;14:00;42;0
07.04.2023;14:00;15:00;61;0
07.04.2023;15:00;16:00;31;21
07.04.2023;16:00;17:00;0;0
07.04.2023;17:00;18:00;0;0
07.04.2023;18:00;19:00;41;18
07.04.2023;19:00;20:00;127;56
07.04.2023;20:00;21:00;82;0
07.04.2023;21:00;22:00;106;88
07.04.2023;22:00;23:00;93;0
07.04.2023;23:00;00:00;98;0
08.04.2023;00:00;01:00;73;11
08.04.2023;01:00;02:00;0;0
08.04.2023;02:00;03:00;0;0
08.04.2023;03:00;04:00;0;100
08.04.2023;04:00;05:00;0;62
08.04.2023;05:00;06:00;0;1
08.04.2023;06:00;07:00;0;0
08.04.2023;07:00;08:00;1;0
08.04.2023;08:00;09:00;0;0
08.04.2023;09:00;10:00;0;86
08.04.2023;10:00;11:00;0;91
08.04.2023;11:00;12:00;0;108
08.04.2023;12:00;13:00;0;69
08.04.2023;13:00;14:00;0;45
08.04.2023;14:00;15:00;0;0
08.04.2023;15:00;16:00;0;0
08.04.2023;16:00;17:00;0;0
08.04.2023;17:00;18:00;0;0
08.04.2023;18:00;19:00;0;0
08.04.2023;19:00;20:00;0;0
08.04.2023;20:00;21:00;0;74
08.04.2023;21:00;22:00;0;98
08.04.2023;22:00;23:00;0;62
08.04.2023;23:00;00:00;0;17
09.04.2023;00:00;01:00;0;0
09.04.2023;01:00;02:00;0;0
09.04.2023;02:00;03:00;0;0
09.04.2023;03:00;04:00;0;0
09.04.2023;04:00;05:00;0;0
09.04.2023;05:00;06:00;0;0
09.04.2023;06:00;07:00;0;0
09.04.2023;07:00;08:00;7;0
09.04.2023;08:00;09:00;0;8
09.04.2023;09:00;10:00;70;50
09.04.2023;10:00;11:00;69;78
09.04.2023;11:00;12:00;0;103
09.04.2023;12:00;13:00;0;3
09.04.2023;13:00;14:00;0;0
09.04.2023;14:00;15:00;0;0
09.04.2023;15:00;16:00;0;13
09.04.2023;16:00;17:00;0;0
09.04.2023;17:00;18:00;0;51
09.04.2023;18:00;19:00;18;101
09.04.2023;19:00;20:00;54;108
09.04.2023;20:00;21:00;141;124
09.04.2023;21:00;22:00;92;97
09.04.2023;22:00;23:00;110;65
09.04.2023;23:00;00:00;37;43
10.04.2023;00:00;01:00;82;0
10.04.2023;01:00;02:00;69;24
10.04.2023;02:00;03:00;104;0
10.04.2023;03:00;04:00;38;0
10.04.2023;04:00;05:00;0;0
10.04.2023;05:00;06:00;0;88
10.04.2023;06:00;07:00;0;66
10.04.2023;07:00;08:00;0;0
10.04.2023;08:00;09:00;0;0
10.04.2023;09:00;10:00;0;0
10.04.2023;10:00;11:00;0;0
10.04.2023;11:00;12:00;0;0
10.04.2023;12:00;13:00;0;0
10.04.2023;13:00;14:00;0;0
10.04.2023;14:00;15:00;0;0
10.04.2023;15:00;16:00;0;0
10.04.2023;16:00;17:00;0;0
10.04.2023;17:00;18:00;18;15
10.04.2023;18:00;19:00;99;93
10.04.2023;19:00;20:00;118;61
10.04.2023;20:00;21:00;47;77
10.04.2023;21:00;22:00;120;127
10.04.2023;22:00;23:00;122;98
10.04.2023;23:00;00:00;13;79
11.04.2023;00:00;01:00;0;3
11.04.2023;01:00;02:00;0;0
11.04.2023;02:00;03:00;0;0
11.04.2023;03:00;04:00;0;0
11.04.2023;04:00;05:00;0;0
11.04.2023;05:00;06:00;57;77
11.04.2023;06:00;07:00;160;145
11.04.2023;07:00;08:00;159;165
11.04.2023;08:00;09:00;119;157
11.04.2023;09:00;10:00;89;146
11.04.2023;10:00;11:00;62;56
11.04.2023;11:00;12:00;36;25
11.04.2023;12:00;13:00;12;0
11.04.2023;13:00;14:00;14;24
11.04.2023;14:00;15:00;0;0
11.04.2023;15:00;16:00;0;0
11.04.2023;16:00;17:00;57;0
11.04.2023;17:00;18:00;58;56
11.04.2023;18:00;19:00;57;56
11.04.2023;19:00;20:00;60;118
11.04.2023;20:00;21:00;0;101
11.04.2023;21:00;22:00;0;74
11.04.2023;22:00;23:00;0;66
11.04.2023;23:00;00:00;12;34
12.04.2023;00:00;01:00;0;0
12.04.2023;01:00;02:00;0;0
12.04.2023;02:00;03:00;0;0
12.04.2023;03:00;04:00;0;0
12.04.2023;04:00;05:00;0;0
12.04.2023;05:00;06:00;0;0
12.04.2023;06:00;07:00;0;0
12.04.2023;07:00;08:00;0;0
12.04.2023;08:00;09:00;107;0
12.04.2023;09:00;10:00;18;0
12.04.2023;10:00;11:00;0;0
12.04.2023;11:00;12:00;0;0
12.04.2023;12:00;13:00;0;0
12.04.2023;13:00;14:00;0;63
12.04.2023;14:00;15:00;0;142
12.04.2023;15:00;16:00;0;1
12.04.2023;16:00;17:00;0;35
12.04.2023;17:00;18:00;113;128
12.04.2023;18:00;19:00;15;15
12.04.2023;19:00;20:00;77;5
12.04.2023;20:00;21:00;116;120
12.04.2023;21:00;22:00;92;104
12.04.2023;22:00;23:00;57;82
12.04.2023;23:00;00:00;0;73
13.04.2023;00:00;01:00;0;45
13.04.2023;01:00;02:00;0;0
13.04.2023;02:00;03:00;0;8
13.04.2023;03:00;04:00;0;0
13.04.2023;04:00;05:00;0;0
13.04.2023;05:00;06:00;0;0
13.04.2023;06:00;07:00;0;0
13.04.2023;07:00;08:00;6;0
13.04.2023;08:00;09:00;137;0
13.04.2023;09:00;10:00;47;0
13.04.2023;10:00;11:00;72;0
13.04.2023;11:00;12:00;0;0
13.04.2023;12:00;13:00;0;0
13.04.2023;13:00;14:00;0;0
13.04.2023;14:00;15:00;0;0
13.04.2023;15:00;16:00;0;0
13.04.2023;16:00;17:00;0;0
13.04.2023;17:00;18:00;57;53
13.04.2023;18:00;19:00;96;81
13.04.2023;19:00;20:00;131;78
13.04.2023;20:00;21:00;117;37
13.04.2023;21:00;22:00;75;59
13.04.2023;22:00;23:00;61;0
13.04.2023;23:00;00:00;34;0
14.04.2023;00:00;01:00;0;0
14.04.2023;01:00;02:00;0;0
14.04.2023;02:00;03:00;0;0
14.04.2023;03:00;04:00;0;0
14.04.2023;04:00;05:00;0;0
14.04.2023;05:00;06:00;98;0
14.04.2023;06:00;07:00;85;55
14.04.2023;07:00;08:00;105;109
14.04.2023;08:00;09:00;111;114
14.04.2023;09:00;10:00;110;121
14.04.2023;10:00;11:00;3;3
14.04.2023;11:00;12:00;0;0
14.04.2023;12:00;13:00;62;0
14.04.2023;13:00;14:00;97;0
14.04.2023;14:00;15:00;0;102
14.04.2023;15:00;16:00;0;58
14.04.2023;16:00;17:00;0;34
14.04.2023;17:00;18:00;55;84
14.04.2023;18:00;19:00;17;29
14.04.2023;19:00;20:00;96;100
14.04.2023;20:00;21:00;113;105
14.04.2023;21:00;22:00;0;20
14.04.2023;22:00;23:00;0;45
14.04.2023;23:00;00:00;34;36
15.04.2023;00:00;01:00;109;112
15.04.2023;01:00;02:00;51;35
15.04.2023;02:00;03:00;0;0
15.04.2023;03:00;04:00;0;0
15.04.2023;04:00;05:00;0;0
15.04.2023;05:00;06:00;0;0
15.04.2023;06:00;07:00;0;0
15.04.2023;07:00;08:00;4;8
15.04.2023;08:00;09:00;69;68
15.04.2023;09:00;10:00;79;57
15.04.2023;10:00;11:00;98;59
15.04.2023;11:00;12:00;56;59
15.04.2023;12:00;13:00;4;8
15.04.2023;13:00;14:00;0;0
15.04.2023;14:00;15:00;0;0
15.04.2023;15:00;16:00;0;0
15.04.2023;16:00;17:00;0;0
15.04.2023;17:00;18:00;0;0
15.04.2023;18:00;19:00;17;19
15.04.2023;19:00;20:00;64;65
15.04.2023;20:00;21:00;30;66
15.04.2023;21:00;22:00;0;52
15.04.2023;22:00;23:00;76;77
15.04.2023;23:00;00:00;27;66
16.04.2023;00:00;01:00;63;105
16.04.2023;01:00;02:00;0;28
16.04.2023;02:00;03:00;0;0
16.04.2023;03:00;04:00;0;0
16.04.2023;04:00;05:00;0;0
16.04.2023;05:00;06:00;0;0
16.04.2023;06:00;07:00;0;0
16.04.2023;07:00;08:00;0;0
16.04.2023;08:00;09:00;0;0
16.04.2023;09:00;10:00;0;0
16.04.2023;10:00;11:00;0;0
16.04.2023;11:00;12:00;0;0
16.04.2023;12:00;13:00;0;0
16.04.2023;13:00;14:00;0;0
16.04.2023;14:00;15:00;0;0
16.04.2023;15:00;16:00;0;0
16.04.2023;16:00;17:00;0;0
16.04.2023;17:00;18:00;0;21
16.04.2023;18:00;19:00;0;69
16.04.2023;19:00;20:00;30;89
16.04.2023;20:00;21:00;108;131
16.04.2023;21:00;22:00;49;58
16.04.2023;22:00;23:00;21;71
16.04.2023;23:00;00:00;0;58
17.04.2023;00:00;01:00;0;60
17.04.2023;01:00;02:00;0;0
17.04.2023;02:00;03:00;94;0
17.04.2023;03:00;04:00;0;0
17.04.2023;04:00;05:00;0;0
17.04.2023;05:00;06:00;6;0
17.04.2023;06:00;07:00;0;109
17.04.2023;07:00;08:00;18;117
17.04.2023;08:00;09:00;66;68
17.04.2023;09:00;10:00;0;29
17.04.2023;10:00;11:00;0;41
17.04.2023;11:00;12:00;0;0
17.04.2023;12:00;13:00;0;0
17.04.2023;13:00;14:00;0;0
17.04.2023;14:00;15:00;0;0
17.04.2023;15:00;16:00;2;0
17.04.2023;16:00;17:00;0;0
17.04.2023;17:00;18:00;0;36
17.04.2023;18:00;19:00;0;6
17.04.2023;19:00;20:00;0;0
17.04.2023;20:00;21:00;0;0
17.04.2023;21:00;22:00;0;0
17.04.2023;22:00;23:00;0;0
17.04.2023;23:00;00:00;0;0
18.04.2023;00:00;01:00;0;0
18.04.2023;01:00;02:00;0;0
18.04.2023;02:00;03:00;0;0
18.04.2023;03:00;04:00;0;0
18.04.2023;04:00;05:00;0;0
18.04.2023;05:00;06:00;0;0
18.04.2023;06:00;07:00;0;0
18.04.2023;07:00;08:00;0;0
18.04.2023;08:00;09:00;0;39
18.04.2023;09:00;10:00;0;0
18.04.2023;10:00;11:00;0;0
18.04.2023;11:00;12:00;0;0
18.04.2023;12:00;13:00;0;0
18.04.2023;13:00;14:00;0;0
18.04.2023;14:00;15:00;0;2
18.04.2023;15:00;16:00;0;0
18.04.2023;16:00;17:00;0;0
18.04.2023;17:00;18:00;0;0
18.04.2023;18:00;19:00;0;44
18.04.2023;19:00;20:00;17;92
18.04.2023;20:00;21:00;81;59
18.04.2023;21:00;22:00;27;0
18.04.2023;22:00;23:00;0;0
18.04.2023;23:00;00:00;0;0
19.04.2023;00:00;01:00;0;0
19.04.2023;01:00;02:00;0;0
19.04.2023;02:00;03:00;0;0
19.04.2023;03:00;04:00;0;0
19.04.2023;04:00;05:00;0;0
19.04.2023;05:00;06:00;29;58
19.04.2023;06:00;07:00;112;122
19.04.2023;07:00;08:00;127;95
19.04.2023;08:00;09:00;112;95
19.04.2023;09:00;10:00;50;54
19.04.2023;10:00;11:00;17;0
19.04.2023;11:00;12:00;2;0
19.04.2023;12:00;13:00;0;0
19.04.2023;13:00;14:00;0;0
19.04.2023;14:00;15:00;0;0
19.04.2023;15:00;16:00;68;0
19.04.2023;16:00;17:00;67;0
19.04.2023;17:00;18:00;1;0
19.04.2023;18:00;19:00;60;0
19.04.2023;19:00;20:00;67;29
19.04.2023;20:00;21:00;104;78
19.04.2023;21:00;22:00;42;64
19.04.2023;22:00;23:00;52;74
19.04.2023;23:00;00:00;0;31
20.04.2023;00:00;01:00;0;0
20.04.2023;01:00;02:00;0;15
20.04.2023;02:00;03:00;59;18
20.04.2023;03:00;04:00;33;0
20.04.2023;04:00;05:00;22;54
20.04.2023;05:00;06:00;25;101
20.04.2023;06:00;07:00;33;33
20.04.2023;07:00;08:00;24;0
20.04.2023;08:00;09:00;132;0
20.04.2023;09:00;10:00;123;25
20.04.2023;10:00;11:00;10;13
20.04.2023;11:00;12:00;0;0
20.04.2023;12:00;13:00;0;0
20.04.2023;13:00;14:00;0;0
20.04.2023;14:00;15:00;0;45
20.04.2023;15:00;16:00;0;2
20.04.2023;16:00;17:00;0;0
20.04.2023;17:00;18:00;0;0
20.04.2023;18:00;19:00;81;26
20.04.2023;19:00;20:00;86;59
20.04.2023;20:00;21:00;38;16
20.04.2023;21:00;22:00;0;0
20.04.2023;22:00;23:00;64;103
20.04.2023;23:00;00:00;20;34
21.04.2023;00:00;01:00;0;27
21.04.2023;01:00;02:00;0;0
21.04.2023;02:00;03:00;0;0
21.04.2023;03:00;04:00;0;0
21.04.2023;04:00;05:00;0;0
21.04.2023;05:00;06:00;39;0
21.04.2023;06:00;07:00;79;81
21.04.2023;07:00;08:00;127;119
21.04.2023;08:00;09:00;1;1
21.04.2023;09:00;10:00;0;0
21.04.2023;10:00;11:00;0;0
21.04.2023;11:00;12:00;0;0
21.04.2023;12:00;13:00;0;0
21.04.2023;13:00;14:00;0;0
21.04.2023;14:00;15:00;0;0
21.04.2023;15:00;16:00;0;0
21.04.2023;16:00;17:00;0;0
21.04.2023;17:00;18:00;16;36
21.04.2023;18:00;19:00;67;34
21.04.2023;19:00;20:00;58;69
21.04.2023;20:00;21:00;95;68
21.04.2023;21:00;22:00;31;14
21.04.2023;22:00;23:00;81;27
21.04.2023;23:00;00:00;21;22
22.04.2023;00:00;01:00;64;0
22.04.2023;01:00;02:00;61;0
22.04.2023;02:00;03:00;1;0
22.04.2023;03:00;04:00;0;0
22.04.2023;04:00;05:00;0;27
22.04.2023;05:00;06:00;0;22
22.04.2023;06:00;07:00;0;48
22.04.2023;07:00;08:00;21;72
22.04.2023;08:00;09:00;0;28
22.04.2023;09:00;10:00;0;63
22.04.2023;10:00;11:00;0;22
22.04.2023;11:00;12:00;0;0
22.04.2023;12:00;13:00;0;0
22.04.2023;13:00;14:00;0;0
22.04.2023;14:00;15:00;0;0
22.04.2023;15:00;16:00;38;25
22.04.2023;16:00;17:00;27;57
22.04.2023;17:00;18:00;58;42
22.04.2023;18:00;19:00;90;106
22.04.2023;19:00;20:00;32;62
22.04.2023;20:00;21:00;74;145
22.04.2023;21:00;22:00;0;129
22.04.2023;22:00;23:00;124;138
22.04.2023;23:00;00:00;82;77
23.04.2023;00:00;01:00;73;44
23.04.2023;01:00;02:00;0;0
23.04.2023;02:00;03:00;0;0
23.04.2023;03:00;04:00;0;0
23.04.2023;04:00;05:00;51;0
23.04.2023;05:00;06:00;118;17
23.04.2023;06:00;07:00;2;3
23.04.2023;07:00;08:00;0;0
23.04.2023;08:00;09:00;5;0
23.04.2023;09:00;10:00;94;0
23.04.2023;10:00;11:00;62;0
23.04.2023;11:00;12:00;0;0
23.04.2023;12:00;13:00;0;0
23.04.2023;13:00;14:00;0;0
23.04.2023;14:00;15:00;0;0
23.04.2023;15:00;16:00;0;0
23.04.2023;16:00;17:00;0;0
23.04.2023;17:00;18:00;42;81
23.04.2023;18:00;19:00;70;84
23.04.2023;19:00;20:00;1;1
23.04.2023;20:00;21:00;0;0
23.04.2023;21:00;22:00;0;0
23.04.2023;22:00;23:00;0;0
23.04.2023;23:00;00:00;0;0
24.04.2023;00:00;01:00;0;0
24.04.2023;01:00;02:00;0;0
24.04.2023;02:00;03:00;0;0
24.04.2023;03:00;04:00;0;0
24.04.2023;04:00;05:00;0;0
24.04.2023;05:00;06:00;0;0
24.04.2023;06:00;07:00;11;0
24.04.2023;07:00;08:00;109;0
24.04.2023;08:00;09:00;110;55
24.04.2023;09:00;10:00;48;50
24.04.2023;10:00;11:00;0;98
24.04.2023;11:00;12:00;0;140
24.04.2023;12:00;13:00;0;85
24.04.2023;13:00;14:00;0;64
24.04.2023;14:00;15:00;91;70
24.04.2023;15:00;16:00;61;58
24.04.2023;16:00;17:00;0;0
24.04.2023;17:00;18:00;0;0
24.04.2023;18:00;19:00;76;72
24.04.2023;19:00;20:00;69;50
24.04.2023;20:00;21:00;0;1
24.04.2023;21:00;22:00;26;0
24.04.2023;22:00;23:00;36;9
24.04.2023;23:00;00:00;78;73
25.04.2023;00:00;01:00;17;7
25.04.2023;01:00;02:00;0;0
25.04.2023;02:00;03:00;0;0
25.04.2023;03:00;04:00;0;0
25.04.2023;04:00;05:00;0;0
25.04.2023;05:00;06:00;0;29
25.04.2023;06:00;07:00;25;28
25.04.2023;07:00;08:00;116;116
25.04.2023;08:00;09:00;116;116
25.04.2023;09:00;10:00;50;19
25.04.2023;10:00;11:00;38;0
25.04.2023;11:00;12:00;16;0
25.04.2023;12:00;13:00;0;0
25.04.2023;13:00;14:00;0;40
25.04.2023;14:00;15:00;0;0
25.04.2023;15:00;16:00;0;64
25.04.2023;16:00;17:00;5;63
25.04.2023;17:00;18:00;78;37
25.04.2023;18:00;19:00;124;113
25.04.2023;19:00;20:00;53;55
25.04.2023;20:00;21:00;22;69
25.04.2023;21:00;22:00;0;33
25.04.2023;22:00;23:00;28;38
25.04.2023;23:00;00:00;0;17
26.04.2023;00:00;01:00;0;0
26.04.2023;01:00;02:00;0;0
26.04.2023;02:00;03:00;0;0
26.04.2023;03:00;04:00;0;0
26.04.2023;04:00;05:00;0;0
26.04.2023;05:00;06:00;0;0
26.04.2023;06:00;07:00;55;0
26.04.2023;07:00;08:00;94;116
26.04.2023;08:00;09:00;71;71
26.04.2023;09:00;10:00;66;41
26.04.2023;10:00;11:00;40;38
26.04.2023;11:00;12:00;91;0
26.04.2023;12:00;13:00;27;0
26.04.2023;13:00;14:00;0;0
26.04.2023;14:00;15:00;2;0
26.04.2023;15:00;16:00;0;0
26.04.2023;16:00;17:00;0;0
26.04.2023;17:00;18:00;50;38
26.04.2023;18:00;19:00;77;44
26.04.2023;19:00;20:00;121;118
26.04.2023;20:00;21:00;60;158
26.04.2023;21:00;22:00;115;120
26.04.2023;22:00;23:00;45;70
26.04.2023;23:00;00:00;93;113
27.04.2023;00:00;01:00;106;116
27.04.2023;01:00;02:00;86;73
27.04.2023;02:00;03:00;0;54
27.04.2023;03:00;04:00;0;56
27.04.2023;04:00;05:00;18;78
27.04.2023;05:00;06:00;71;78
27.04.2023;06:00;07:00;68;67
27.04.2023;07:00;08:00;60;60
27.04.2023;08:00;09:00;70;1
27.04.2023;09:00;10:00;25;0
27.04.2023;10:00;11:00;0;0
27.04.2023;11:00;12:00;0;57
27.04.2023;12:00;13:00;0;0
27.04.2023;13:00;14:00;0;0
27.04.2023;14:00;15:00;0;0
27.04.2023;15:00;16:00;0;1
27.04.2023;16:00;17:00;0;0
27.04.2023;17:00;18:00;0;28
27.04.2023;18:00;19:00;0;57
27.04.2023;19:00;20:00;0;6
27.04.2023;20:00;21:00;0;31
27.04.2023;21:00;22:00;68;55
27.04.2023;22:00;23:00;40;17
27.04.2023;23:00;00:00;34;73
28.04.2023;00:00;01:00;4;66
28.04.2023;01:00;02:00;0;33
28.04.2023;02:00;03:00;0;35
28.04.2023;03:00;04:00;0;12
28.04.2023;04:00;05:00;0;0
28.04.2023;05:00;06:00;0;0
28.04.2023;06:00;07:00;40;0
28.04.2023;07:00;08:00;0;0
28.04.2023;08:00;09:00;55;0
28.04.2023;09:00;10:00;0;0
28.04.2023;10:00;11:00;0;0
28.04.2023;11:00;12:00;0;0
28.04.2023;12:00;13:00;0;0
28.04.2023;13:00;14:00;0;0
28.04.2023;14:00;15:00;0;0
28.04.2023;15:00;16:00;0;0
28.04.2023;16:00;17:00;0;0
28.04.2023;17:00;18:00;0;68
28.04.2023;18:00;19:00;20;0
28.04.2023;19:00;20:00;154;0
28.04.2023;20:00;21:00;74;0
28.04.2023;21:00;22:00;0;32
28.04.2023;22:00;23:00;0;48
28.04.2023;23:00;00:00;0;83
29.04.2023;00:00;01:00;0;0
29.04.2023;01:00;02:00;0;0
29.04.2023;02:00;03:00;0;0
29.04.2023;03:00;04:00;0;0
29.04.2023;04:00;05:00;0;0
29.04.2023;05:00;06:00;0;0
29.04.2023;06:00;07:00;0;0
29.04.2023;07:00;08:00;0;0
29.04.2023;08:00;09:00;0;0
29.04.2023;09:00;10:00;0;68
29.04.2023;10:00;11:00;0;1
29.04.2023;11:00;12:00;56;58
29.04.2023;12:00;13:00;32;63
29.04.2023;13:00;14:00;0;49
29.04.2023;14:00;15:00;0;0
29.04.2023;15:00;16:00;0;0
29.04.2023;16:00;17:00;13;17
29.04.2023;17:00;18:00;116;1
29.04.2023;18:00;19:00;88;0
29.04.2023;19:00;20:00;12;0
29.04.2023;20:00;21:00;0;0
29.04.2023;21:00;22:00;0;0
29.04.2023;22:00;23:00;0;12
29.04.2023;23:00;00:00;0;0
30.04.2023;00:00;01:00;0;0
30.04.2023;01:00;02:00;0;0
30.04.2023;02:00;03:00;0;0
30.04.2023;03:00;04:00;0;0
30.04.2023;04:00;05:00;0;0
30.04.2023;05:00;06:00;0;0
30.04.2023;06:00;07:00;0;0
30.04.2023;07:00;08:00;0;0
30.04.2023;08:00;09:00;50;0
30.04.2023;09:00;10:00;0;0
30.04.2023;10:00;11:00;0;0
30.04.2023;11:00;12:00;0;0
30.04.2023;12:00;13:00;0;0
30.04.2023;13:00;14:00;0;0
30.04.2023;14:00;15:00;0;0
30.04.2023;15:00;16:00;0;0
30.04.2023;16:00;17:00;0;0
30.04.2023;17:00;18:00;30;32
30.04.2023;18:00;19:00;29;6
30.04.2023;19:00;20:00;44;0
30.04.2023;20:00;21:00;3;0
30.04.2023;21:00;22:00;64;0
30.04.2023;22:00;23:00;40;0
30.04.2023;23:00;00:00;28;0
01.05.2023;00:00;01:00;0;0
01.05.2023;01:00;02:00;0;0
01.05.2023;02:00;03:00;0;0
01.05.2023;03:00;04:00;0;0
01.05.2023;04:00;05:00;0;0
01.05.2023;05:00;06:00;0;0
01.05.2023;06:00;07:00;0;0
01.05.2023;07:00;08:00;0;0
01.05.2023;08:00;09:00;0;0
01.05.2023;09:00;10:00;0;0
01.05.2023;10:00;11:00;0;0
01.05.2023;11:00;12:00;0;0
01.05.2023;12:00;13:00;0;0
01.05.2023;13:00;14:00;0;0
01.05.2023;14:00;15:00;0;0
01.05.2023;15:00;16:00;0;0
01.05.2023;16:00;17:00;0;0
01.05.2023;17:00;18:00;0;58
01.05.2023;18:00;19:00;0;28
01.05.2023;19:00;20:00;0;0
01.05.2023;20:00;21:00;0;0
01.05.2023;21:00;22:00;0;0
01.05.2023;22:00;23:00;0;0
01.05.2023;23:00;00:00;0;0
02.05.2023;00:00;01:00;0;0
02.05.2023;01:00;02:00;0;0
02.05.2023;02:00;03:00;89;0
02.05.2023;03:00;04:00;34;0
02.05.2023;04:00;05:00;31;0
02.05.2023;05:00;06:00;94;0
02.05.2023;06:00;07:00;107;0
02.05.2023;07:00;08:00;117;0
02.05.2023;08:00;09:00;128;0
02.05.2023;09:00;10:00;2;87
02.05.2023;10:00;11:00;0;83
02.05.2023;11:00;12:00;0;21
02.05.2023;12:00;13:00;0;0
02.05.2023;13:00;14:00;0;0
02.05.2023;14:00;15:00;0;0
02.05.2023;15:00;16:00;0;0
02.05.2023;16:00;17:00;21;0
02.05.2023;17:00;18:00;93;0
02.05.2023;18:00;19:00;98;17
02.05.2023;19:00;20:00;97;20
02.05.2023;20:00;21:00;126;0
02.05.2023;21:00;22:00;124;0
02.05.2023;22:00;23:00;7;0
02.05.2023;23:00;00:00;0;0
03.05.2023;00:00;01:00;0;0
03.05.2023;01:00;02:00;0;0
03.05.2023;02:00;03:00;0;0
03.05.2023;03:00;04:00;0;0
03.05.2023;04:00;05:00;0;0
03.05.2023;05:00;06:00;36;0
